radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.012345679012345678,0.021845955837791857,0.5651242318721795,81
160.0,0.037037037037037035,0.04385241297093986,0.844583787477801,81
220.0,0.08641975308641975,0.06577951881711652,1.3137790400487457,81
280.0,0.12345679012345678,0.09003008845835185,1.3712836701317717,81
340.0,0.16049382716049382,0.11493048080100109,1.396442667271047,81
400.0,0.19753086419753085,0.1392482257688704,1.418552107984487,81
460.0,0.20987654320987653,0.15925312105837874,1.3178802513574621,81
520.0,0.20987654320987653,0.177920736158562,1.1796069853422577,81
580.0,0.20987654320987653,0.1931393029484088,1.0866589037340502,81
640.0,0.2222222222222222,0.2072941335669642,1.0720140430333773,81
700.0,0.24691358024691357,0.22164799962807977,1.113989662262817,81
