X,Y,cluster_id
3985,3592,43
2722,2917,7
7153,7628,66
4011,4453,56
7286,7545,57
2367,2264,65
6663,7197,0
2341,2643,63
1362,1727,3
6977,6355,15
4691,4152,60
6508,6006,37
2939,2864,32
3938,3386,61
1201,2145,39
3577,3300,4
2159,3413,69
7008,6380,15
5074,4640,35
5669,5340,62
6092,6200,67
1800,2189,48
7062,7874,11
6629,6302,44
1303,2528,54
3103,2862,30
3365,3711,47
1173,2448,2
4696,3974,59
5779,5252,12
5077,4387,53
6226,6251,55
2979,2677,52
1200,1448,42
4071,3858,45
7014,7192,58
6620,7311,28
2645,2666,29
1890,2903,34
3624,3787,50
2037,3385,68
1307,1628,64
3540,4025,33
5464,5588,14
5868,6598,46
7085,7810,11
6385,6958,38
2256,3074,36
4966,4204,26
1019,1720,21
6608,7100,0
4805,5577,31
6833,6498,49
3547,3578,27
2168,2647,40
6606,6857,13
4363,4686,51
2948,3411,16
5681,6409,41
3762,3359,17
5305,5135,22
5279,4876,6
2755,2524,20
5222,4134,5
1940,2391,24
5296,4055,5
5684,6046,10
1205,2344,2
6775,6931,1
3673,4028,23
5741,6076,10
5687,6038,10
1320,1805,3
5775,5218,12
2712,2846,7
6363,6370,18
6692,7002,1
3885,4307,19
7124,7046,8
6188,6036,25
7395,7336,9
3663,3273,4
