radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.17073170731707318,0.15071349545057097,1.1328229552811846,82
160,0.24390243902439024,0.3170660602277537,0.7692480199526596,82
220,0.36585365853658536,0.47400142650157073,0.7718408386169129,82
280,0.47560975609756095,0.5979781831685083,0.7953630575240163,82
340,0.5487804878048781,0.6719970601579379,0.8166412032753528,82
400,0.573170731707317,0.7200775650752608,0.7959847098519318,82
460,0.6219512195121951,0.7574456620961137,0.8211166168554471,82
520,0.7073170731707317,0.7895786816790484,0.895815818718172,82
580,0.7439024390243902,0.8189828226412224,0.9083248371746093,82
640,0.7682926829268293,0.8460637467975564,0.9080789548481435,82
700,0.8048780487804879,0.8749309337671971,0.9199332401186434,82
