radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.16220986582490807,0.9021736296397499,82
160,0.2682926829268293,0.339284762946632,0.7907595985058443,82
220,0.35365853658536583,0.5035235581241497,0.702367408394757,82
280,0.4024390243902439,0.630133601679382,0.6386566647417237,82
340,0.47560975609756095,0.7147915559211979,0.665382449131778,82
400,0.5365853658536586,0.7654324995211799,0.7010224496468627,82
460,0.6219512195121951,0.8032245220981965,0.7743180174424005,82
520,0.6585365853658537,0.8333526653311392,0.7902255704722311,82
580,0.6829268292682927,0.8618441016696299,0.7924018136752052,82
640,0.7439024390243902,0.8902595884124626,0.8356017151704473,82
700,0.7682926829268293,0.9162347636461677,0.8385325610975498,82
