og_coord,closest_coord,dist
"(2244, 2750)","(2244.0, 2750.0)",0.0
"(3166, 2109)","(3166.0, 2109.0)",0.0
"(2436, 915)","(2436.0, 915.0)",0.0
"(2040, 517)","(2040.0, 517.0)",0.0
"(3011, 2447)","(3011.0, 2447.0)",0.0
"(952, 936)","(952.0, 936.0)",0.0
"(644, 1809)","(644.0, 1809.0)",0.0
"(3524, 1488)","(3524.0, 1488.0)",0.0
"(187, 2541)","(187.0, 2541.0)",0.0
"(1406, 1346)","(1406.0, 1346.0)",0.0
"(3491, 3366)","(3491.0, 3366.0)",0.0
"(381, 324)","(381.0, 324.0)",0.0
"(1082, 1785)","(1082.0, 1785.0)",0.0
"(1517, 52)","(1517.0, 52.0)",0.0
"(267, 2174)","(267.0, 2174.0)",0.0
"(2466, 240)","(2466.0, 240.0)",0.0
"(2158, 797)","(2158.0, 797.0)",0.0
"(1118, 85)","(1118.0, 85.0)",0.0
"(609, 3429)","(609.0, 3429.0)",0.0
"(635, 2964)","(635.0, 2964.0)",0.0
"(2152, 2498)","(2152.0, 2498.0)",0.0
"(2340, 3779)","(2340.0, 3779.0)",0.0
"(51, 1693)","(51.0, 1693.0)",0.0
"(2609, 229)","(2609.0, 229.0)",0.0
"(488, 3199)","(488.0, 3199.0)",0.0
"(3134, 346)","(3134.0, 346.0)",0.0
"(115, 1831)","(115.0, 1831.0)",0.0
"(374, 3083)","(374.0, 3083.0)",0.0
"(1176, 2217)","(1176.0, 2217.0)",0.0
"(271, 1658)","(271.0, 1658.0)",0.0
"(2264, 2628)","(2264.0, 2628.0)",0.0
"(2844, 477)","(2844.0, 477.0)",0.0
"(1100, 3518)","(1100.0, 3518.0)",0.0
"(905, 2394)","(905.0, 2394.0)",0.0
"(3028, 479)","(3028.0, 479.0)",0.0
"(3350, 3664)","(3350.0, 3664.0)",0.0
"(2902, 1319)","(2902.0, 1319.0)",0.0
"(1909, 885)","(1909.0, 885.0)",0.0
"(2317, 1055)","(2317.0, 1055.0)",0.0
"(1839, 1615)","(1839.0, 1615.0)",0.0
"(1855, 1047)","(1855.0, 1047.0)",0.0
"(2959, 1285)","(2959.0, 1285.0)",0.0
"(2152, 545)","(2152.0, 545.0)",0.0
"(2593, 3517)","(2593.0, 3517.0)",0.0
"(383, 2522)","(383.0, 2522.0)",0.0
"(609, 15)","(609.0, 15.0)",0.0
"(1158, 1702)","(1158.0, 1702.0)",0.0
"(582, 2051)","(582.0, 2051.0)",0.0
"(669, 1238)","(669.0, 1238.0)",0.0
"(1740, 1593)","(1740.0, 1593.0)",0.0
"(3245, 1667)","(3245.0, 1667.0)",0.0
"(2623, 2283)","(2623.0, 2283.0)",0.0
"(2006, 3171)","(2006.0, 3171.0)",0.0
"(3372, 1862)","(3372.0, 1862.0)",0.0
"(2973, 2918)","(2973.0, 2918.0)",0.0
"(1520, 101)","(1520.0, 101.0)",0.0
"(2125, 669)","(2125.0, 669.0)",0.0
"(383, 1874)","(383.0, 1874.0)",0.0
"(3488, 2706)","(3488.0, 2706.0)",0.0
"(1168, 1282)","(1168.0, 1282.0)",0.0
"(2545, 2377)","(2545.0, 2377.0)",0.0
"(652, 1001)","(652.0, 1001.0)",0.0
"(3185, 2073)","(3185.0, 2073.0)",0.0
"(878, 1668)","(878.0, 1668.0)",0.0
"(2323, 486)","(2323.0, 486.0)",0.0
"(713, 2431)","(713.0, 2431.0)",0.0
"(2449, 3084)","(2449.0, 3084.0)",0.0
"(3341, 354)","(3341.0, 354.0)",0.0
"(1956, 224)","(1956.0, 224.0)",0.0
"(720, 3450)","(720.0, 3450.0)",0.0
"(1079, 308)","(1079.0, 308.0)",0.0
"(1344, 984)","(1344.0, 984.0)",0.0
"(2775, 942)","(2775.0, 942.0)",0.0
"(2132, 905)","(2132.0, 905.0)",0.0
"(1334, 3389)","(1334.0, 3389.0)",0.0
"(48, 1792)","(48.0, 1792.0)",0.0
"(1064, 3681)","(1064.0, 3681.0)",0.0
"(1786, 1655)","(1786.0, 1655.0)",0.0
"(132, 2044)","(132.0, 2044.0)",0.0
"(1378, 1136)","(1378.0, 1136.0)",0.0
"(2076, 141)","(2076.0, 141.0)",0.0
"(1128, 214)","(1128.0, 214.0)",0.0
"(2409, 3753)","(2409.0, 3753.0)",0.0
"(366, 1651)","(366.0, 1651.0)",0.0
"(2874, 1850)","(2874.0, 1850.0)",0.0
"(460, 3567)","(460.0, 3567.0)",0.0
"(3453, 2176)","(3453.0, 2176.0)",0.0
"(1681, 1196)","(1681.0, 1196.0)",0.0
"(1828, 282)","(1828.0, 282.0)",0.0
"(2621, 3479)","(2621.0, 3479.0)",0.0
"(1994, 2498)","(1994.0, 2498.0)",0.0
"(1124, 2080)","(1124.0, 2080.0)",0.0
"(2885, 187)","(2885.0, 187.0)",0.0
"(3492, 1348)","(3492.0, 1348.0)",0.0
"(3345, 3704)","(3345.0, 3704.0)",0.0
"(1575, 1871)","(1575.0, 1871.0)",0.0
"(237, 1440)","(237.0, 1440.0)",0.0
"(1170, 2608)","(1170.0, 2608.0)",0.0
"(534, 940)","(534.0, 940.0)",0.0
"(1269, 1237)","(1269.0, 1237.0)",0.0
"(1964, 3146)","(1964.0, 3146.0)",0.0
"(1114, 2305)","(1114.0, 2305.0)",0.0
"(963, 973)","(963.0, 973.0)",0.0
"(3052, 2434)","(3052.0, 2434.0)",0.0
"(87, 2525)","(87.0, 2525.0)",0.0
"(2909, 1182)","(2909.0, 1182.0)",0.0
"(1779, 1696)","(1779.0, 1696.0)",0.0
"(1627, 1259)","(1627.0, 1259.0)",0.0
"(1671, 2255)","(1671.0, 2255.0)",0.0
"(2691, 1560)","(2691.0, 1560.0)",0.0
"(3097, 1065)","(3097.0, 1065.0)",0.0
"(2213, 2478)","(2213.0, 2478.0)",0.0
"(2516, 1883)","(2516.0, 1883.0)",0.0
"(85, 1497)","(85.0, 1497.0)",0.0
"(1323, 2125)","(1323.0, 2125.0)",0.0
"(1835, 112)","(1835.0, 112.0)",0.0
"(2747, 1189)","(2747.0, 1189.0)",0.0
"(3203, 2201)","(3203.0, 2201.0)",0.0
"(945, 2665)","(945.0, 2665.0)",0.0
"(495, 3529)","(495.0, 3529.0)",0.0
"(3093, 2298)","(3093.0, 2298.0)",0.0
"(1394, 492)","(1394.0, 492.0)",0.0
"(525, 1000)","(525.0, 1000.0)",0.0
"(2728, 1875)","(2728.0, 1875.0)",0.0
"(2421, 549)","(2421.0, 549.0)",0.0
"(1040, 2414)","(1040.0, 2414.0)",0.0
"(2402, 1050)","(2402.0, 1050.0)",0.0
"(813, 1575)","(813.0, 1575.0)",0.0
"(422, 458)","(422.0, 458.0)",0.0
"(989, 2332)","(989.0, 2332.0)",0.0
"(167, 1565)","(167.0, 1565.0)",0.0
"(1129, 1678)","(1129.0, 1678.0)",0.0
"(414, 1564)","(414.0, 1564.0)",0.0
"(2099, 1461)","(2099.0, 1461.0)",0.0
"(3530, 27)","(3530.0, 27.0)",0.0
"(1899, 1463)","(1899.0, 1463.0)",0.0
"(1222, 1208)","(1222.0, 1208.0)",0.0
"(2852, 796)","(2852.0, 796.0)",0.0
"(1968, 3606)","(1968.0, 3606.0)",0.0
"(2718, 173)","(2718.0, 173.0)",0.0
"(246, 178)","(246.0, 178.0)",0.0
"(386, 328)","(386.0, 328.0)",0.0
"(1593, 375)","(1593.0, 375.0)",0.0
"(1705, 2543)","(1705.0, 2543.0)",0.0
"(467, 1982)","(467.0, 1982.0)",0.0
"(2825, 220)","(2825.0, 220.0)",0.0
"(2657, 128)","(2657.0, 128.0)",0.0
"(2704, 404)","(2704.0, 404.0)",0.0
"(1902, 3728)","(1902.0, 3728.0)",0.0
"(3530, 2460)","(3530.0, 2460.0)",0.0
"(243, 1785)","(243.0, 1785.0)",0.0
"(2415, 1846)","(2415.0, 1846.0)",0.0
"(838, 3511)","(838.0, 3511.0)",0.0
"(709, 3400)","(709.0, 3400.0)",0.0
"(1745, 331)","(1745.0, 331.0)",0.0
"(2092, 2420)","(2092.0, 2420.0)",0.0
"(1923, 2735)","(1923.0, 2735.0)",0.0
"(2610, 1251)","(2610.0, 1251.0)",0.0
"(85, 410)","(85.0, 410.0)",0.0
"(722, 1521)","(722.0, 1521.0)",0.0
"(3266, 3715)","(3266.0, 3715.0)",0.0
"(3178, 1628)","(3178.0, 1628.0)",0.0
"(1159, 1709)","(1158.0, 1702.0)",7.071
"(390, 1881)","(383.0, 1874.0)",9.899
"(1783, 810)","(1785.0, 821.0)",11.18
"(1785, 821)","(1783.0, 810.0)",11.18
"(299, 3586)","(305.0, 3575.0)",12.53
"(305, 3575)","(299.0, 3586.0)",12.53
"(542, 2455)","(530.0, 2459.0)",12.649
"(530, 2459)","(542.0, 2455.0)",12.649
"(1040, 2401)","(1040.0, 2414.0)",13.0
"(1169, 1295)","(1168.0, 1282.0)",13.038
"(250, 1444)","(237.0, 1440.0)",13.601
"(1749, 2573)","(1759.0, 2562.0)",14.866
"(1759, 2562)","(1749.0, 2573.0)",14.866
"(2074, 158)","(2076.0, 141.0)",17.117
"(1741, 2951)","(1724.0, 2948.0)",17.263
"(1724, 2948)","(1741.0, 2951.0)",17.263
"(1140, 199)","(1128.0, 214.0)",19.209
"(1880, 1468)","(1899.0, 1463.0)",19.647
"(1580, 357)","(1593.0, 375.0)",22.204
"(3051, 2310)","(3057.0, 2333.0)",23.77
"(3057, 2333)","(3051.0, 2310.0)",23.77
"(1973, 3708)","(1986.0, 3728.0)",23.854
"(1986, 3728)","(1973.0, 3708.0)",23.854
"(263, 1424)","(250.0, 1444.0)",23.854
"(3289, 3708)","(3266.0, 3715.0)",24.042
"(2839, 1031)","(2814.0, 1029.0)",25.08
"(2814, 1029)","(2839.0, 1031.0)",25.08
"(1056, 140)","(1048.0, 167.0)",28.16
"(1048, 167)","(1056.0, 140.0)",28.16
"(2914, 1211)","(2909.0, 1182.0)",29.428
"(1431, 3091)","(1460.0, 3086.0)",29.428
"(1460, 3086)","(1431.0, 3091.0)",29.428
"(974, 2656)","(945.0, 2665.0)",30.364
"(1380, 1430)","(1410.0, 1440.0)",31.623
"(1410, 1440)","(1380.0, 1430.0)",31.623
"(2379, 3510)","(2368.0, 3479.0)",32.894
"(2368, 3479)","(2379.0, 3510.0)",32.894
"(2775, 2016)","(2744.0, 2028.0)",33.242
"(2744, 2028)","(2775.0, 2016.0)",33.242
"(3016, 77)","(2984.0, 88.0)",33.838
"(2984, 88)","(3016.0, 77.0)",33.838
"(3476, 1905)","(3451.0, 1882.0)",33.971
"(3451, 1882)","(3476.0, 1905.0)",33.971
"(2105, 2599)","(2108.0, 2564.0)",35.128
"(2108, 2564)","(2105.0, 2599.0)",35.128
"(3015, 2017)","(2989.0, 1992.0)",36.069
"(2595, 3454)","(2621.0, 3479.0)",36.069
"(2989, 1992)","(3015.0, 2017.0)",36.069
"(800, 1326)","(764.0, 1316.0)",37.363
"(764, 1316)","(800.0, 1326.0)",37.363
"(1123, 47)","(1118.0, 85.0)",38.328
"(1028, 2335)","(989.0, 2332.0)",39.115
"(1871, 3703)","(1902.0, 3728.0)",39.825
"(246, 1627)","(271.0, 1658.0)",39.825
"(1149, 16)","(1123.0, 47.0)",40.46
"(2746, 913)","(2775.0, 942.0)",41.012
"(1183, 2569)","(1170.0, 2608.0)",41.11
"(1943, 861)","(1909.0, 885.0)",41.617
"(569, 2423)","(542.0, 2455.0)",41.869
"(2723, 3836)","(2683.0, 3823.0)",42.059
"(2683, 3823)","(2723.0, 3836.0)",42.059
"(2327, 1473)","(2354.0, 1439.0)",43.417
"(2354, 1439)","(2327.0, 1473.0)",43.417
"(3513, 2670)","(3488.0, 2706.0)",43.829
"(2220, 2633)","(2264.0, 2628.0)",44.283
"(3535, 1445)","(3524.0, 1488.0)",44.385
"(884, 1624)","(878.0, 1668.0)",44.407
"(2763, 1972)","(2775.0, 2016.0)",45.607
"(548, 1111)","(518.0, 1146.0)",46.098
"(518, 1146)","(548.0, 1111.0)",46.098
"(2162, 500)","(2152.0, 545.0)",46.098
"(976, 2510)","(1017.0, 2487.0)",47.011
"(1017, 2487)","(976.0, 2510.0)",47.011
"(412, 3556)","(460.0, 3567.0)",49.244
"(2278, 2237)","(2258.0, 2191.0)",50.16
"(2258, 2191)","(2278.0, 2237.0)",50.16
"(2434, 3132)","(2449.0, 3084.0)",50.289
"(2678, 1863)","(2728.0, 1875.0)",51.42
"(1427, 1152)","(1378.0, 1136.0)",51.546
"(2842, 1229)","(2816.0, 1274.0)",51.971
"(2816, 1274)","(2842.0, 1229.0)",51.971
"(2501, 3077)","(2449.0, 3084.0)",52.469
"(2111, 2861)","(2096.0, 2808.0)",55.082
"(2096, 2808)","(2111.0, 2861.0)",55.082
"(706, 506)","(719.0, 452.0)",55.543
"(719, 452)","(706.0, 506.0)",55.543
"(1824, 862)","(1785.0, 821.0)",56.586
"(991, 2602)","(974.0, 2656.0)",56.613
"(2491, 1333)","(2536.0, 1297.0)",57.628
"(2536, 1297)","(2491.0, 1333.0)",57.628
"(895, 925)","(952.0, 936.0)",58.052
"(1940, 935)","(1909.0, 885.0)",58.83
"(1124, 2570)","(1183.0, 2569.0)",59.008
"(680, 1180)","(669.0, 1238.0)",59.034
"(1469, 17)","(1517.0, 52.0)",59.405
"(3283, 1250)","(3265.0, 1193.0)",59.775
"(3265, 1193)","(3283.0, 1250.0)",59.775
"(491, 3454)","(548.0, 3473.0)",60.083
"(548, 3473)","(491.0, 3454.0)",60.083
"(2563, 1351)","(2536.0, 1297.0)",60.374
"(3353, 3765)","(3345.0, 3704.0)",61.522
"(742, 1374)","(764.0, 1316.0)",62.032
"(1209, 32)","(1149.0, 16.0)",62.097
"(2669, 246)","(2609.0, 229.0)",62.362
"(2243, 848)","(2298.0, 878.0)",62.65
"(2298, 878)","(2243.0, 848.0)",62.65
"(2387, 3075)","(2449.0, 3084.0)",62.65
"(2604, 3802)","(2643.0, 3752.0)",63.411
"(2643, 3752)","(2604.0, 3802.0)",63.411
"(1536, 404)","(1593.0, 375.0)",63.953
"(2757, 224)","(2718.0, 173.0)",64.203
"(465, 1023)","(525.0, 1000.0)",64.257
"(3104, 2092)","(3166.0, 2109.0)",64.288
"(3068, 1446)","(3081.0, 1509.0)",64.327
"(3081, 1509)","(3068.0, 1446.0)",64.327
"(1971, 993)","(1940.0, 935.0)",65.765
"(266, 652)","(326.0, 679.0)",65.795
"(326, 679)","(266.0, 652.0)",65.795
"(2904, 1043)","(2839.0, 1031.0)",66.098
"(2821, 539)","(2844.0, 477.0)",66.129
