og_coord,closest_coord,dist
"(7653, 7577)","(7624.0, 7574.0)",29.155
"(7624, 7574)","(7653.0, 7577.0)",29.155
"(6436, 6359)","(6458.0, 6387.0)",35.609
"(6458, 6387)","(6436.0, 6359.0)",35.609
"(2076, 1806)","(2037.0, 1814.0)",39.812
"(2037, 1814)","(2076.0, 1806.0)",39.812
"(6428, 6436)","(6458.0, 6387.0)",57.454
"(5835, 5430)","(5782.0, 5464.0)",62.968
"(5782, 5464)","(5835.0, 5430.0)",62.968
"(4470, 4640)","(4455.0, 4573.0)",68.659
"(4455, 4573)","(4470.0, 4640.0)",68.659
"(5184, 4929)","(5238.0, 4868.0)",81.468
"(5238, 4868)","(5184.0, 4929.0)",81.468
"(4231, 4868)","(4310.0, 4903.0)",86.406
"(4310, 4903)","(4231.0, 4868.0)",86.406
"(2454, 1227)","(2530.0, 1282.0)",93.814
"(2530, 1282)","(2454.0, 1227.0)",93.814
"(5127, 5004)","(5184.0, 4929.0)",94.202
"(3111, 2625)","(3063.0, 2536.0)",101.119
"(3063, 2536)","(3111.0, 2625.0)",101.119
"(7757, 6942)","(7670.0, 6873.0)",111.041
"(7670, 6873)","(7757.0, 6942.0)",111.041
"(1959, 1731)","(2037.0, 1814.0)",113.899
"(3382, 3024)","(3391.0, 2909.0)",115.352
"(3391, 2909)","(3382.0, 3024.0)",115.352
"(2341, 1200)","(2454.0, 1227.0)",116.181
"(4013, 4165)","(4125.0, 4125.0)",118.929
"(4125, 4125)","(4013.0, 4165.0)",118.929
"(6270, 5799)","(6130.0, 5818.0)",141.283
"(6130, 5818)","(6270.0, 5799.0)",141.283
"(6450, 6217)","(6436.0, 6359.0)",142.688
"(4957, 5095)","(4820.0, 5053.0)",143.293
"(4820, 5053)","(4957.0, 5095.0)",143.293
"(6073, 5682)","(6130.0, 5818.0)",147.462
"(1948, 1583)","(1959.0, 1731.0)",148.408
"(4694, 5136)","(4549.0, 5169.0)",148.708
"(4549, 5169)","(4694.0, 5136.0)",148.708
"(2190, 1197)","(2341.0, 1200.0)",151.03
"(3938, 4028)","(4013.0, 4165.0)",156.186
"(6297, 6840)","(6389.0, 6706.0)",162.542
"(6389, 6706)","(6297.0, 6840.0)",162.542
"(4003, 3369)","(4045.0, 3537.0)",173.17
"(4045, 3537)","(4003.0, 3369.0)",173.17
"(2568, 2483)","(2748.0, 2492.0)",180.225
"(2748, 2492)","(2568.0, 2483.0)",180.225
"(4841, 5241)","(4694.0, 5136.0)",180.649
"(7221, 6497)","(7400.0, 6522.0)",180.737
"(7400, 6522)","(7221.0, 6497.0)",180.737
"(6631, 6190)","(6450.0, 6217.0)",183.003
"(7485, 6851)","(7670.0, 6873.0)",186.304
"(1489, 873)","(1346.0, 752.0)",187.323
"(1346, 752)","(1489.0, 873.0)",187.323
"(6850, 6024)","(6706.0, 5902.0)",188.733
"(6706, 5902)","(6850.0, 6024.0)",188.733
"(4639, 4519)","(4455.0, 4573.0)",191.76
"(3283, 2750)","(3391.0, 2909.0)",192.211
"(4650, 4325)","(4639.0, 4519.0)",194.312
"(5646, 4986)","(5529.0, 4830.0)",195.0
"(5529, 4830)","(5646.0, 4986.0)",195.0
"(6953, 6320)","(6982.0, 6515.0)",197.145
"(6982, 6515)","(6953.0, 6320.0)",197.145
"(2559, 1684)","(2418.0, 1827.0)",200.823
"(2418, 1827)","(2559.0, 1684.0)",200.823
"(6592, 6727)","(6389.0, 6706.0)",204.083
"(6476, 5777)","(6270.0, 5799.0)",207.171
"(3965, 5318)","(4040.0, 5106.0)",224.876
"(4040, 5106)","(3965.0, 5318.0)",224.876
"(2640, 1902)","(2559.0, 1684.0)",232.562
"(6684, 6506)","(6592.0, 6727.0)",239.385
"(7387, 7144)","(7137.0, 7233.0)",265.37
"(7137, 7233)","(7387.0, 7144.0)",265.37
"(7060, 6770)","(6982.0, 6515.0)",266.663
"(7631, 7306)","(7624.0, 7574.0)",268.091
"(5503, 5434)","(5782.0, 5464.0)",280.608
"(5367, 5683)","(5503.0, 5434.0)",283.72
"(3804, 3156)","(4003.0, 3369.0)",291.496
"(4235, 3769)","(4045.0, 3537.0)",299.873
"(2657, 2779)","(2748.0, 2492.0)",301.081
"(2469, 2185)","(2568.0, 2483.0)",314.014
"(1841, 1164)","(2190.0, 1197.0)",350.557
"(5986, 6339)","(6436.0, 6359.0)",450.444
"(3317, 2123)","(3063.0, 2536.0)",484.856
