og_coord,closest_coord,dist
"(2661, 1426)","(2658.0, 1427.0)",3.162
"(2658, 1427)","(2661.0, 1426.0)",3.162
"(413, 2116)","(417.0, 2128.0)",12.649
"(417, 2128)","(413.0, 2116.0)",12.649
"(2407, 42)","(2404.0, 29.0)",13.342
"(2404, 29)","(2407.0, 42.0)",13.342
"(3529, 520)","(3523.0, 508.0)",13.416
"(3523, 508)","(3529.0, 520.0)",13.416
"(3514, 3416)","(3500.0, 3412.0)",14.56
"(3500, 3412)","(3514.0, 3416.0)",14.56
"(643, 2053)","(642.0, 2070.0)",17.029
"(642, 2070)","(643.0, 2053.0)",17.029
"(934, 1708)","(940.0, 1692.0)",17.088
"(940, 1692)","(934.0, 1708.0)",17.088
"(2702, 3454)","(2705.0, 3433.0)",21.213
"(2705, 3433)","(2702.0, 3454.0)",21.213
"(285, 2093)","(284.0, 2115.0)",22.023
"(284, 2115)","(285.0, 2093.0)",22.023
"(947, 2295)","(923.0, 2292.0)",24.187
"(923, 2292)","(947.0, 2295.0)",24.187
"(2939, 1366)","(2924.0, 1385.0)",24.207
"(2924, 1385)","(2939.0, 1366.0)",24.207
"(3302, 3371)","(3310.0, 3394.0)",24.352
"(3310, 3394)","(3302.0, 3371.0)",24.352
"(428, 567)","(451.0, 576.0)",24.698
"(451, 576)","(428.0, 567.0)",24.698
"(2649, 2453)","(2625.0, 2460.0)",25.0
"(2625, 2460)","(2649.0, 2453.0)",25.0
"(938, 861)","(915.0, 849.0)",25.942
"(915, 849)","(938.0, 861.0)",25.942
"(3624, 2752)","(3598.0, 2747.0)",26.476
"(3598, 2747)","(3624.0, 2752.0)",26.476
"(2284, 2847)","(2283.0, 2820.0)",27.019
"(2283, 2820)","(2284.0, 2847.0)",27.019
"(1816, 130)","(1795.0, 112.0)",27.659
"(1795, 112)","(1816.0, 130.0)",27.659
"(1213, 3433)","(1228.0, 3457.0)",28.302
"(1228, 3457)","(1213.0, 3433.0)",28.302
"(1195, 2327)","(1174.0, 2346.0)",28.32
"(1174, 2346)","(1195.0, 2327.0)",28.32
"(180, 1486)","(206.0, 1499.0)",29.069
"(206, 1499)","(180.0, 1486.0)",29.069
"(2045, 2352)","(2068.0, 2371.0)",29.833
"(2068, 2371)","(2045.0, 2352.0)",29.833
"(2232, 2429)","(2215.0, 2454.0)",30.232
"(2215, 2454)","(2232.0, 2429.0)",30.232
"(100, 2312)","(98.0, 2343.0)",31.064
"(98, 2343)","(100.0, 2312.0)",31.064
"(2469, 749)","(2466.0, 718.0)",31.145
"(2466, 718)","(2469.0, 749.0)",31.145
"(2451, 1281)","(2482.0, 1276.0)",31.401
"(2482, 1276)","(2451.0, 1281.0)",31.401
"(3497, 1289)","(3497.0, 1257.0)",32.0
"(3497, 1257)","(3497.0, 1289.0)",32.0
"(3062, 1788)","(3053.0, 1757.0)",32.28
"(3053, 1757)","(3062.0, 1788.0)",32.28
"(3649, 3666)","(3643.0, 3699.0)",33.541
"(3643, 3699)","(3649.0, 3666.0)",33.541
"(2612, 1201)","(2579.0, 1191.0)",34.482
"(2579, 1191)","(2612.0, 1201.0)",34.482
"(2688, 3403)","(2705.0, 3433.0)",34.482
"(1731, 1402)","(1708.0, 1428.0)",34.713
"(1708, 1428)","(1731.0, 1402.0)",34.713
"(264, 2295)","(248.0, 2263.0)",35.777
"(248, 2263)","(264.0, 2295.0)",35.777
"(2242, 779)","(2251.0, 744.0)",36.139
"(2251, 744)","(2242.0, 779.0)",36.139
"(75, 730)","(111.0, 734.0)",36.222
"(111, 734)","(75.0, 730.0)",36.222
"(2022, 2380)","(2045.0, 2352.0)",36.235
"(351, 644)","(381.0, 665.0)",36.62
"(381, 665)","(351.0, 644.0)",36.62
"(1739, 1366)","(1731.0, 1402.0)",36.878
"(2553, 292)","(2570.0, 325.0)",37.121
"(2570, 325)","(2553.0, 292.0)",37.121
"(826, 1744)","(821.0, 1707.0)",37.336
"(821, 1707)","(826.0, 1744.0)",37.336
"(1626, 3586)","(1660.0, 3570.0)",37.577
"(1660, 3570)","(1626.0, 3586.0)",37.577
"(2870, 2193)","(2840.0, 2170.0)",37.802
"(2840, 2170)","(2870.0, 2193.0)",37.802
"(2364, 1683)","(2333.0, 1705.0)",38.013
"(2333, 1705)","(2364.0, 1683.0)",38.013
"(1940, 2795)","(1935.0, 2757.0)",38.328
"(1935, 2757)","(1940.0, 2795.0)",38.328
"(3516, 3645)","(3546.0, 3621.0)",38.419
"(3546, 3621)","(3516.0, 3645.0)",38.419
"(885, 2284)","(923.0, 2292.0)",38.833
"(1351, 3574)","(1322.0, 3548.0)",38.949
"(1322, 3548)","(1351.0, 3574.0)",38.949
"(196, 423)","(233.0, 409.0)",39.56
"(233, 409)","(196.0, 423.0)",39.56
"(3680, 2079)","(3713.0, 2054.0)",41.4
"(3713, 2054)","(3680.0, 2079.0)",41.4
"(1593, 166)","(1630.0, 147.0)",41.593
"(1630, 147)","(1593.0, 166.0)",41.593
"(1755, 1682)","(1755.0, 1640.0)",42.0
"(1755, 1640)","(1755.0, 1682.0)",42.0
"(394, 165)","(376.0, 127.0)",42.048
"(376, 127)","(394.0, 165.0)",42.048
"(2533, 1812)","(2549.0, 1772.0)",43.081
"(2549, 1772)","(2533.0, 1812.0)",43.081
"(2950, 228)","(2929.0, 190.0)",43.417
"(2929, 190)","(2950.0, 228.0)",43.417
"(922, 2451)","(935.0, 2409.0)",43.966
"(935, 2409)","(922.0, 2451.0)",43.966
"(3621, 3632)","(3649.0, 3666.0)",44.045
"(1186, 2658)","(1157.0, 2623.0)",45.453
"(1157, 2623)","(1186.0, 2658.0)",45.453
"(1531, 1387)","(1497.0, 1356.0)",46.011
"(1497, 1356)","(1531.0, 1387.0)",46.011
"(1726, 1604)","(1755.0, 1640.0)",46.228
"(2501, 783)","(2469.0, 749.0)",46.69
"(3436, 3691)","(3415.0, 3649.0)",46.957
"(3415, 3649)","(3436.0, 3691.0)",46.957
"(1760, 2224)","(1784.0, 2183.0)",47.508
"(1784, 2183)","(1760.0, 2224.0)",47.508
"(921, 2341)","(923.0, 2292.0)",49.041
"(97, 2033)","(48.0, 2024.0)",49.82
"(48, 2024)","(97.0, 2033.0)",49.82
"(3682, 2129)","(3680.0, 2079.0)",50.04
"(1560, 1428)","(1531.0, 1387.0)",50.22
"(3546, 1269)","(3497.0, 1257.0)",50.448
"(164, 462)","(196.0, 423.0)",50.448
"(2748, 892)","(2759.0, 842.0)",51.196
"(2759, 842)","(2748.0, 892.0)",51.196
"(2789, 3317)","(2822.0, 3357.0)",51.856
"(2822, 3357)","(2789.0, 3317.0)",51.856
"(1106, 1914)","(1157.0, 1929.0)",53.16
"(1157, 1929)","(1106.0, 1914.0)",53.16
"(3644, 3584)","(3621.0, 3632.0)",53.226
"(226, 1401)","(178.0, 1374.0)",55.073
"(178, 1374)","(226.0, 1401.0)",55.073
"(2308, 259)","(2256.0, 240.0)",55.362
"(2256, 240)","(2308.0, 259.0)",55.362
"(658, 190)","(609.0, 163.0)",55.946
"(609, 163)","(658.0, 190.0)",55.946
"(2890, 813)","(2851.0, 855.0)",57.315
"(2851, 855)","(2890.0, 813.0)",57.315
"(3640, 72)","(3696.0, 86.0)",57.723
"(3696, 86)","(3640.0, 72.0)",57.723
"(2512, 683)","(2466.0, 718.0)",57.801
"(670, 1004)","(631.0, 961.0)",58.052
"(631, 961)","(670.0, 1004.0)",58.052
"(2828, 1150)","(2797.0, 1099.0)",59.682
"(2797, 1099)","(2828.0, 1150.0)",59.682
"(1037, 1473)","(1073.0, 1521.0)",60.0
"(1073, 1521)","(1037.0, 1473.0)",60.0
"(143, 3607)","(185.0, 3564.0)",60.108
"(185, 3564)","(143.0, 3607.0)",60.108
"(1110, 1974)","(1106.0, 1914.0)",60.133
"(1964, 2396)","(2022.0, 2380.0)",60.166
"(783, 1278)","(732.0, 1310.0)",60.208
"(732, 1310)","(783.0, 1278.0)",60.208
"(1534, 179)","(1593.0, 166.0)",60.415
"(3441, 3752)","(3436.0, 3691.0)",61.205
"(1964, 754)","(2001.0, 705.0)",61.4
"(2001, 705)","(1964.0, 754.0)",61.4
"(2343, 39)","(2404.0, 29.0)",61.814
"(1098, 2604)","(1157.0, 2623.0)",61.984
