og_coord,closest_coord,dist
"(7473, 6735)","(7463, 7122)",387.129
"(4527, 4579)","(4480, 4759)",186.035
"(2477, 1551)","(2499, 1757)",207.171
"(3900, 3177)","(3905, 3433)",256.049
"(4717, 4325)","(4711, 4433)",108.167
"(7018, 6336)","(6885, 6366)",136.341
"(3364, 2040)","(3313, 2006)",61.294
"(6763, 6334)","(6672, 6288)",101.966
"(4559, 4310)","(4487, 4385)",103.966
"(3313, 2006)","(3364, 2040)",61.294
"(3905, 3433)","(3900, 3177)",256.049
"(2973, 2379)","(2803, 2192)",252.723
"(2499, 1757)","(2443, 1842)",101.789
"(3427, 3676)","(3419, 3725)",49.649
"(6672, 6288)","(6763, 6334)",101.966
"(5967, 5681)","(5841, 6038)",378.583
"(6064, 6102)","(5978, 6231)",155.039
"(2130, 1223)","(2258, 1127)",160.0
"(4229, 4880)","(4058, 4834)",177.079
"(4291, 5263)","(4291, 5280)",17.0
"(4112, 5149)","(4291, 5263)",212.219
"(1675, 959)","(1932, 1203)",354.38
"(2803, 2192)","(2654, 2381)",240.67
"(2327, 1332)","(2258, 1127)",216.301
"(7788, 7091)","(7463, 7122)",326.475
"(4322, 4292)","(4487, 4385)",189.404
"(5978, 6231)","(6064, 6102)",155.039
"(4711, 4433)","(4717, 4325)",108.167
"(3912, 4363)","(4089, 4255)",207.348
"(1276, 648)","(1675, 959)",505.887
"(5403, 5834)","(5424, 5517)",317.695
"(4893, 5088)","(4792, 5282)",218.717
"(1932, 1203)","(1841, 1378)",197.246
"(4831, 4742)","(4689, 4712)",145.134
"(7618, 7582)","(7750, 7657)",151.819
"(5646, 5128)","(5394, 4911)",332.555
"(2472, 2416)","(2453, 2435)",26.87
"(5841, 6038)","(6064, 6102)",232.002
"(7252, 7108)","(7463, 7122)",211.464
"(5424, 5517)","(5519, 5465)",108.301
"(5117, 5073)","(4893, 5088)",224.502
"(2258, 1127)","(2130, 1223)",160.0
"(2654, 2381)","(2472, 2416)",185.335
"(4967, 4862)","(4831, 4742)",181.373
"(2785, 2838)","(3044, 2740)",276.921
"(3257, 3687)","(3325, 3634)",86.215
"(4689, 4712)","(4831, 4742)",145.134
"(5519, 5465)","(5424, 5517)",108.301
"(4792, 5282)","(4893, 5088)",218.717
"(3185, 2077)","(3313, 2006)",146.373
"(4058, 4834)","(4229, 4880)",177.079
"(7414, 7415)","(7618, 7582)",263.638
"(1841, 1378)","(1932, 1203)",197.246
"(4089, 4255)","(3912, 4363)",207.348
"(4677, 4894)","(4689, 4712)",182.395
"(3325, 3634)","(3257, 3687)",86.215
"(4480, 4759)","(4535, 4769)",55.902
"(6346, 6577)","(6692, 6745)",384.63
"(2453, 2435)","(2472, 2416)",26.87
"(4291, 5280)","(4291, 5263)",17.0
"(4566, 5190)","(4792, 5282)",244.008
"(4186, 3696)","(4218, 3949)",255.016
"(6692, 6745)","(6346, 6577)",384.63
"(2443, 1842)","(2499, 1757)",101.789
"(3697, 4177)","(3623, 4179)",74.027
"(4487, 4385)","(4559, 4310)",103.966
"(3280, 2664)","(3044, 2740)",247.935
"(5394, 4911)","(5315, 4890)",81.744
"(3424, 3812)","(3419, 3725)",87.144
"(6885, 6366)","(6763, 6334)",126.127
"(3623, 4179)","(3697, 4177)",74.027
"(3044, 2740)","(3280, 2664)",247.935
"(6296, 6031)","(6064, 6102)",242.621
"(2409, 2529)","(2453, 2435)",103.788
"(5315, 4890)","(5394, 4911)",81.744
"(3419, 3725)","(3427, 3676)",49.649
"(4535, 4769)","(4480, 4759)",55.902
"(2173, 2083)","(2443, 1842)",361.913
"(7463, 7122)","(7252, 7108)",211.464
"(2883, 3159)","(2785, 2838)",335.626
"(4218, 3949)","(4186, 3696)",255.016
"(7750, 7657)","(7618, 7582)",151.819
