og_coord,closest_coord,dist
"(3712.0, 5174.0)","(3707.0, 5177.0)",5.831
"(3707.0, 5177.0)","(3712.0, 5174.0)",5.831
"(928.0, 7702.0)","(920.0, 7701.0)",8.062
"(920.0, 7701.0)","(928.0, 7702.0)",8.062
"(2959.0, 4760.0)","(2966.0, 4766.0)",9.22
"(2966.0, 4766.0)","(2959.0, 4760.0)",9.22
"(853.0, 9662.0)","(845.0, 9668.0)",10.0
"(845.0, 9668.0)","(853.0, 9662.0)",10.0
"(3980.0, 3618.0)","(3978.0, 3628.0)",10.198
"(3978.0, 3628.0)","(3980.0, 3618.0)",10.198
"(3146.0, 3886.0)","(3140.0, 3895.0)",10.817
"(3140.0, 3895.0)","(3146.0, 3886.0)",10.817
"(1342.0, 8740.0)","(1353.0, 8741.0)",11.045
"(1353.0, 8741.0)","(1342.0, 8740.0)",11.045
"(3589.0, 3636.0)","(3600.0, 3638.0)",11.18
"(3600.0, 3638.0)","(3589.0, 3636.0)",11.18
"(2387.0, 5066.0)","(2379.0, 5075.0)",12.042
"(2379.0, 5075.0)","(2387.0, 5066.0)",12.042
"(4816.0, 1896.0)","(4811.0, 1907.0)",12.083
"(4811.0, 1907.0)","(4816.0, 1896.0)",12.083
"(3627.0, 4768.0)","(3622.0, 4757.0)",12.083
"(3622.0, 4757.0)","(3627.0, 4768.0)",12.083
"(3098.0, 5055.0)","(3088.0, 5046.0)",13.454
"(3088.0, 5046.0)","(3098.0, 5055.0)",13.454
"(4549.0, 1744.0)","(4558.0, 1754.0)",13.454
"(4558.0, 1754.0)","(4549.0, 1744.0)",13.454
"(1772.0, 9180.0)","(1781.0, 9191.0)",14.213
"(1781.0, 9191.0)","(1772.0, 9180.0)",14.213
"(3700.0, 5190.0)","(3707.0, 5177.0)",14.765
"(4230.0, 1787.0)","(4242.0, 1796.0)",15.0
"(4242.0, 1796.0)","(4230.0, 1787.0)",15.0
"(4434.0, 2407.0)","(4423.0, 2396.0)",15.556
"(4423.0, 2396.0)","(4434.0, 2407.0)",15.556
"(3483.0, 2451.0)","(3499.0, 2452.0)",16.031
"(3499.0, 2452.0)","(3483.0, 2451.0)",16.031
"(3593.0, 2974.0)","(3591.0, 2990.0)",16.125
"(3591.0, 2990.0)","(3593.0, 2974.0)",16.125
"(3362.0, 2362.0)","(3347.0, 2369.0)",16.553
"(3347.0, 2369.0)","(3362.0, 2362.0)",16.553
"(1954.0, 6597.0)","(1965.0, 6610.0)",17.029
"(1965.0, 6610.0)","(1954.0, 6597.0)",17.029
"(2991.0, 3581.0)","(3005.0, 3591.0)",17.205
"(3531.0, 3093.0)","(3545.0, 3083.0)",17.205
"(3545.0, 3083.0)","(3531.0, 3093.0)",17.205
"(3005.0, 3591.0)","(2991.0, 3581.0)",17.205
"(3221.0, 3469.0)","(3215.0, 3486.0)",18.028
"(3215.0, 3486.0)","(3221.0, 3469.0)",18.028
"(3189.0, 4794.0)","(3176.0, 4780.0)",19.105
"(3082.0, 3438.0)","(3080.0, 3419.0)",19.105
"(3176.0, 4780.0)","(3189.0, 4794.0)",19.105
"(3080.0, 3419.0)","(3082.0, 3438.0)",19.105
"(4675.0, 2487.0)","(4657.0, 2495.0)",19.698
"(4657.0, 2495.0)","(4675.0, 2487.0)",19.698
"(1416.0, 8318.0)","(1436.0, 8320.0)",20.1
"(1436.0, 8320.0)","(1416.0, 8318.0)",20.1
"(1002.0, 7728.0)","(985.0, 7717.0)",20.248
"(985.0, 7717.0)","(1002.0, 7728.0)",20.248
"(2593.0, 5514.0)","(2596.0, 5535.0)",21.213
"(2596.0, 5535.0)","(2593.0, 5514.0)",21.213
"(3993.0, 3600.0)","(3980.0, 3618.0)",22.204
"(1139.0, 8180.0)","(1156.0, 8195.0)",22.672
"(1156.0, 8195.0)","(1139.0, 8180.0)",22.672
"(3162.0, 3517.0)","(3143.0, 3530.0)",23.022
"(3143.0, 3530.0)","(3162.0, 3517.0)",23.022
"(3526.0, 4998.0)","(3549.0, 5004.0)",23.77
"(3549.0, 5004.0)","(3526.0, 4998.0)",23.77
"(3788.0, 3414.0)","(3778.0, 3392.0)",24.166
"(3778.0, 3392.0)","(3788.0, 3414.0)",24.166
"(5008.0, 1884.0)","(5011.0, 1908.0)",24.187
"(5011.0, 1908.0)","(5008.0, 1884.0)",24.187
"(3311.0, 2632.0)","(3335.0, 2636.0)",24.331
"(3335.0, 2636.0)","(3311.0, 2632.0)",24.331
"(3765.0, 3423.0)","(3788.0, 3414.0)",24.698
"(3860.0, 4439.0)","(3842.0, 4456.0)",24.759
"(3720.0, 5233.0)","(3738.0, 5250.0)",24.759
"(3842.0, 4456.0)","(3860.0, 4439.0)",24.759
"(3738.0, 5250.0)","(3720.0, 5233.0)",24.759
"(1306.0, 9034.0)","(1301.0, 9008.0)",26.476
"(1301.0, 9008.0)","(1306.0, 9034.0)",26.476
"(1221.0, 10008.0)","(1241.0, 9990.0)",26.907
"(1241.0, 9990.0)","(1221.0, 10008.0)",26.907
"(1328.0, 9005.0)","(1301.0, 9008.0)",27.166
"(3796.0, 4908.0)","(3792.0, 4935.0)",27.295
"(3792.0, 4935.0)","(3796.0, 4908.0)",27.295
"(3409.0, 2686.0)","(3429.0, 2666.0)",28.284
"(3429.0, 2666.0)","(3409.0, 2686.0)",28.284
"(1032.0, 9491.0)","(1004.0, 9495.0)",28.284
"(1004.0, 9495.0)","(1032.0, 9491.0)",28.284
"(3532.0, 4475.0)","(3526.0, 4503.0)",28.636
"(3526.0, 4503.0)","(3532.0, 4475.0)",28.636
"(3800.0, 4506.0)","(3771.0, 4504.0)",29.069
"(3771.0, 4504.0)","(3800.0, 4506.0)",29.069
"(725.0, 8951.0)","(708.0, 8927.0)",29.411
"(708.0, 8927.0)","(725.0, 8951.0)",29.411
"(3696.0, 3762.0)","(3690.0, 3791.0)",29.614
"(3690.0, 3791.0)","(3696.0, 3762.0)",29.614
"(3844.0, 2555.0)","(3865.0, 2577.0)",30.414
"(3865.0, 2577.0)","(3844.0, 2555.0)",30.414
"(3419.0, 5177.0)","(3449.0, 5183.0)",30.594
"(3449.0, 5183.0)","(3419.0, 5177.0)",30.594
"(1970.0, 7278.0)","(1996.0, 7296.0)",31.623
"(1996.0, 7296.0)","(1970.0, 7278.0)",31.623
"(3806.0, 4211.0)","(3774.0, 4215.0)",32.249
"(3774.0, 4215.0)","(3806.0, 4211.0)",32.249
"(578.0, 7783.0)","(546.0, 7792.0)",33.242
"(3941.0, 4394.0)","(3918.0, 4370.0)",33.242
"(3918.0, 4370.0)","(3941.0, 4394.0)",33.242
"(546.0, 7792.0)","(578.0, 7783.0)",33.242
"(3894.0, 3024.0)","(3861.0, 3031.0)",33.734
"(3861.0, 3031.0)","(3894.0, 3024.0)",33.734
"(2034.0, 5995.0)","(2000.0, 6004.0)",35.171
"(2000.0, 6004.0)","(2034.0, 5995.0)",35.171
"(1313.0, 8973.0)","(1328.0, 9005.0)",35.341
"(3532.0, 5207.0)","(3502.0, 5187.0)",36.056
"(3502.0, 5187.0)","(3532.0, 5207.0)",36.056
"(4035.0, 1233.0)","(4040.0, 1269.0)",36.346
"(4040.0, 1269.0)","(4035.0, 1233.0)",36.346
"(1978.0, 9425.0)","(1967.0, 9390.0)",36.688
"(2999.0, 3808.0)","(3010.0, 3843.0)",36.688
"(3010.0, 3843.0)","(2999.0, 3808.0)",36.688
"(1967.0, 9390.0)","(1978.0, 9425.0)",36.688
"(1941.0, 6126.0)","(1904.0, 6127.0)",37.014
"(1904.0, 6127.0)","(1941.0, 6126.0)",37.014
"(2925.0, 4222.0)","(2889.0, 4231.0)",37.108
"(2889.0, 4231.0)","(2925.0, 4222.0)",37.108
"(4976.0, 2478.0)","(4961.0, 2444.0)",37.162
"(4961.0, 2444.0)","(4976.0, 2478.0)",37.162
"(2767.0, 5105.0)","(2761.0, 5068.0)",37.483
"(2761.0, 5068.0)","(2767.0, 5105.0)",37.483
"(4583.0, 1726.0)","(4558.0, 1754.0)",37.537
"(3571.0, 5060.0)","(3537.0, 5044.0)",37.577
"(3537.0, 5044.0)","(3571.0, 5060.0)",37.577
"(4500.0, 2050.0)","(4476.0, 2021.0)",37.643
"(4476.0, 2021.0)","(4500.0, 2050.0)",37.643
"(1619.0, 8670.0)","(1612.0, 8707.0)",37.656
"(1612.0, 8707.0)","(1619.0, 8670.0)",37.656
"(4500.0, 2431.0)","(4534.0, 2414.0)",38.013
"(4534.0, 2414.0)","(4500.0, 2431.0)",38.013
"(782.0, 8947.0)","(767.0, 8982.0)",38.079
"(767.0, 8982.0)","(782.0, 8947.0)",38.079
"(1382.0, 8571.0)","(1348.0, 8589.0)",38.471
"(1348.0, 8589.0)","(1382.0, 8571.0)",38.471
