og_coord,closest_coord,dist
"(6460, 6146)","(6419, 6042)",111.79
"(5515, 4811)","(5205, 4860)",313.849
"(4861, 5331)","(4954, 5189)",169.744
"(7182, 6962)","(7009, 6915)",179.271
"(2479, 1684)","(2445, 1658)",42.802
"(4513, 5222)","(4535, 5118)",106.301
"(6069, 6047)","(6015, 5932)",127.047
"(1945, 1502)","(1991, 1370)",139.786
"(3240, 3524)","(3114, 3505)",127.424
"(6983, 6475)","(7217, 6671)",305.241
"(7217, 6671)","(7216, 6700)",29.017
"(2615, 2181)","(2509, 2300)",159.364
"(4535, 5118)","(4513, 5222)",106.301
"(6705, 7018)","(6672, 6970)",58.249
"(7726, 7409)","(7828, 7196)",236.163
"(3199, 3898)","(3240, 3524)",376.241
"(2763, 2084)","(2615, 2181)",176.955
"(6167, 5812)","(6015, 5932)",193.659
"(3782, 4016)","(3941, 3916)",187.832
"(6015, 5932)","(6069, 6047)",127.047
"(3159, 2604)","(3043, 2718)",162.641
"(4095, 5298)","(4094, 5285)",13.038
"(4954, 5189)","(4861, 5331)",169.744
"(5908, 6320)","(6059, 6346)",153.222
"(2002, 644)","(1395, 711)",610.686
"(1232, 766)","(1395, 711)",172.029
"(6297, 6118)","(6278, 6193)",77.369
"(7828, 7196)","(7882, 7020)",184.098
"(4563, 4794)","(4729, 4636)",229.172
"(4402, 4093)","(4205, 3735)",408.623
"(6021, 5632)","(6167, 5812)",231.767
"(4052, 4817)","(4031, 4735)",84.646
"(6278, 6193)","(6297, 6118)",77.369
"(2862, 2498)","(2804, 2337)",171.129
"(6754, 6739)","(6672, 6970)",245.122
"(4094, 5285)","(4095, 5298)",13.038
"(7216, 6700)","(7217, 6671)",29.017
"(2445, 1658)","(2479, 1684)",42.802
"(7354, 6830)","(7478, 6799)",127.816
"(5205, 4860)","(5198, 4839)",22.136
"(5364, 5501)","(5221, 5633)",194.61
"(6374, 5772)","(6167, 5812)",210.829
"(3043, 2718)","(2998, 2742)",51.0
"(3114, 3505)","(3240, 3524)",127.424
"(6419, 6042)","(6460, 6146)",111.79
"(5221, 5633)","(5126, 5708)",121.037
"(6494, 6876)","(6672, 6970)",201.296
"(6116, 6778)","(6213, 6746)",102.142
"(4234, 5154)","(4094, 5285)",191.732
"(5198, 4839)","(5205, 4860)",22.136
"(4836, 4541)","(4729, 4636)",143.087
"(4077, 3578)","(4205, 3735)",202.566
"(6614, 6259)","(6453, 6291)",164.149
"(4205, 3735)","(4077, 3578)",202.566
"(2509, 2300)","(2615, 2181)",159.364
"(3998, 4360)","(4098, 4620)",278.568
"(7882, 7020)","(7828, 7196)",184.098
"(2342, 1356)","(2445, 1658)",319.081
"(7406, 6620)","(7478, 6799)",192.938
"(4031, 4735)","(4052, 4817)",84.646
"(3913, 5370)","(4095, 5298)",195.724
"(1395, 711)","(1232, 766)",172.029
"(4729, 4636)","(4836, 4541)",143.087
"(2545, 1928)","(2479, 1684)",252.769
"(5178, 4993)","(5205, 4860)",135.713
"(3593, 3153)","(3240, 3524)",512.104
"(6213, 6746)","(6116, 6778)",102.142
"(1699, 1366)","(1945, 1502)",281.091
"(2804, 2337)","(2862, 2498)",171.129
"(1991, 1370)","(1945, 1502)",139.786
"(7478, 6799)","(7354, 6830)",127.816
"(6672, 6970)","(6705, 7018)",58.249
"(6059, 6346)","(5908, 6320)",153.222
"(7009, 6915)","(7182, 6962)",179.271
"(5740, 5622)","(6021, 5632)",281.178
"(3941, 3916)","(3782, 4016)",187.832
"(2998, 2742)","(3043, 2718)",51.0
"(4098, 4620)","(4031, 4735)",133.094
"(4010, 5175)","(4094, 5285)",138.405
"(5126, 5708)","(5221, 5633)",121.037
"(4936, 5628)","(5126, 5708)",206.155
"(6453, 6291)","(6460, 6146)",145.169
