radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.14535222589863292,1.0068057954385308,82
160,0.2682926829268293,0.3100587796112966,0.8652961972667662,82
220,0.3902439024390244,0.46483805954158836,0.8395265715201401,82
280,0.5,0.5956165091263915,0.8394663215990519,82
340,0.5853658536585366,0.671495117412768,0.8717350856010948,82
400,0.6341463414634146,0.7237665651271573,0.8761752366275756,82
460,0.7073170731707317,0.7644492899643223,0.9252635622223456,82
520,0.7317073170731707,0.7987210281066572,0.9160987269956565,82
580,0.7804878048780488,0.8284195254418395,0.9421407643207996,82
640,0.8048780487804879,0.8553195351802042,0.9410261494973466,82
700,0.8536585365853658,0.8824971537854567,0.9673215748329748,82
