X,Y,cluster_id
3.698,3.319,46
3.621,2.922,107
2.133,4.144,354
4.629,1.152,274
4.141,3.367,189
2.123,3.064,307
4.376,3.382,53
2.113,2.984,47
7.23,0.885,5
2.217,3.549,81
3.231,2.594,102
4.552,2.686,7
3.195,2.977,61
3.541,2.961,27
6.303,1.757,82
3.948,2.54,119
6.664,1.868,67
6.849,0.811,38
8.42,1.036,99
3.484,2.648,55
1.847,4.44,44
2.637,3.412,365
6.283,1.746,82
2.95,3.11,257
8.079,0.693,29
5.597,1.727,302
4.175,2.126,196
8.183,0.813,339
4.741,2.383,270
7.482,1.102,364
4.735,2.66,325
8.593,0.809,77
7.766,0.81,22
2.825,3.401,320
4.475,2.458,83
6.212,1.756,98
2.893,2.64,311
4.115,2.565,373
3.539,3.001,27
3.668,3.276,46
6.894,1.16,375
1.282,3.921,200
3.358,2.578,2
3.421,2.421,74
4.066,2.425,92
8.781,1.139,108
5.099,2.234,348
1.674,4.206,372
1.215,3.799,138
2.705,3.54,236
5.506,1.567,37
2.222,3.556,81
4.069,3.042,18
7.439,1.217,170
2.492,3.34,224
2.297,3.311,352
4.049,3.303,149
7.098,1.122,112
7.701,0.945,97
4.872,2.472,248
4.658,2.99,116
1.88,4.389,56
7.845,0.771,159
2.239,3.275,309
3.203,2.528,322
4.318,1.542,369
3.454,3.112,19
2.152,3.144,207
1.745,4.152,51
3.271,2.462,60
4.366,2.317,42
2.754,3.447,66
1.219,3.692,117
7.881,1.535,89
4.698,2.754,3
7.777,1.176,357
2.145,4.265,318
2.652,3.26,346
6.967,0.867,359
6.891,0.612,16
3.597,3.444,79
7.935,0.632,356
1.462,3.711,34
2.779,3.164,239
2.017,3.302,355
7.115,1.098,112
3.598,2.826,331
3.779,2.663,281
3.397,2.925,290
7.005,0.91,39
6.189,1.772,98
1.39,3.815,209
3.667,2.525,343
4.148,2.256,324
6.849,0.642,16
3.598,2.657,192
4.351,2.833,164
1.83,4.05,316
6.0,1.695,304
7.826,1.018,241
8.325,1.686,280
3.103,3.36,315
3.36,2.405,338
2.161,4.215,50
1.409,3.949,124
3.754,3.154,374
8.012,1.142,73
5.784,1.661,347
7.695,0.797,125
2.081,4.104,188
3.494,3.139,19
3.013,3.286,40
7.05,1.053,291
4.929,2.559,297
6.783,0.976,201
4.064,3.095,18
3.144,2.677,161
1.531,3.876,204
8.66,1.106,371
3.041,3.418,368
4.094,2.293,57
7.887,1.534,89
8.815,0.836,216
4.17,2.031,279
4.997,3.511,332
8.237,0.805,294
3.746,3.518,337
1.509,3.705,34
4.253,3.092,58
2.143,2.959,47
3.683,3.085,240
8.012,1.11,73
7.705,0.883,295
4.215,2.659,123
2.743,3.454,66
2.894,2.798,360
1.032,3.575,20
3.45,2.662,55
3.258,2.926,36
7.928,0.811,313
1.941,3.723,154
3.486,3.24,218
2.842,2.969,96
8.877,1.074,178
5.166,1.903,94
4.731,3.402,168
3.226,2.89,36
4.787,2.219,293
3.056,2.771,191
7.032,0.924,69
2.368,3.327,253
2.499,3.271,28
3.682,3.571,157
3.612,3.594,247
7.906,1.516,89
5.833,1.64,8
3.586,2.907,107
7.836,0.882,300
4.706,2.806,3
1.287,3.738,103
4.476,3.029,255
3.624,3.449,79
8.185,1.868,243
8.897,1.074,178
4.844,2.807,0
