og_coord,closest_coord,dist
"(1808, 1365)","(1888, 1469)",131.21
"(6346, 5701)","(6175, 5721)",172.166
"(2811, 2122)","(2684, 2123)",127.004
"(4298, 4303)","(4403, 4239)",122.967
"(5348, 5276)","(5476, 5241)",132.699
"(7114, 6341)","(7373, 6371)",260.732
"(7373, 6371)","(7114, 6341)",260.732
"(2948, 1932)","(2781, 1907)",168.861
"(5611, 5040)","(5476, 5241)",242.128
"(7438, 6767)","(7501, 6842)",97.949
"(5048, 5211)","(5214, 5053)",229.172
"(7768, 7413)","(7716, 7645)",237.756
"(2930, 3215)","(2836, 3110)",140.929
"(7982, 7243)","(8088, 7148)",142.341
"(2781, 1907)","(2948, 1932)",168.861
"(2836, 3110)","(2930, 3215)",140.929
"(5348, 5066)","(5214, 5053)",134.629
"(3713, 3441)","(4036, 3595)",357.834
"(5476, 5241)","(5348, 5276)",132.699
"(4075, 3851)","(4150, 3973)",143.21
"(2322, 2397)","(2537, 2675)",351.438
"(2684, 2123)","(2690, 2061)",62.29
"(4225, 3819)","(4075, 3851)",153.375
"(7099, 6988)","(6897, 7013)",203.541
"(7501, 6842)","(7438, 6767)",97.949
"(1888, 1469)","(1808, 1365)",131.21
"(5485, 5526)","(5714, 5612)",244.616
"(7159, 6727)","(7066, 6624)",138.773
"(2576, 2717)","(2537, 2675)",57.315
"(1985, 953)","(2282, 1087)",325.83
"(4403, 4239)","(4298, 4303)",122.967
"(7066, 6624)","(7159, 6727)",138.773
"(2138, 1665)","(2283, 1581)",167.574
"(5976, 6208)","(5859, 6232)",119.436
"(2282, 1087)","(2490, 1336)",324.446
"(7716, 7645)","(7768, 7413)",237.756
"(4380, 5319)","(3997, 5237)",391.68
"(5853, 6072)","(5859, 6232)",160.112
"(2118, 1405)","(1888, 1469)",238.738
"(3969, 5330)","(3997, 5237)",97.124
"(2067, 2089)","(2322, 2397)",399.861
"(3376, 3994)","(3491, 4110)",163.343
"(1707, 1214)","(1808, 1365)",181.665
"(4150, 3973)","(4075, 3851)",143.21
"(5714, 5612)","(5485, 5526)",244.616
"(4335, 4121)","(4403, 4239)",136.191
"(3049, 3103)","(2930, 3215)",163.417
"(6897, 7013)","(7099, 6988)",203.541
"(4533, 4122)","(4599, 4167)",79.881
"(1593, 853)","(1552, 671)",186.561
"(3564, 3811)","(3497, 3804)",67.365
"(6066, 6572)","(6347, 6670)",297.599
"(4036, 3595)","(4075, 3851)",258.954
"(6175, 5721)","(6346, 5701)",172.166
"(2718, 1506)","(2490, 1336)",284.401
"(6347, 6670)","(6066, 6572)",297.599
"(3997, 5237)","(3969, 5330)",97.124
"(2537, 2675)","(2576, 2717)",57.315
"(6083, 6264)","(5976, 6208)",120.768
"(3147, 3784)","(3376, 3994)",310.71
"(2997, 2380)","(3046, 2527)",154.952
"(7656, 6895)","(7501, 6842)",163.811
"(8088, 7148)","(7982, 7243)",142.341
"(3491, 4110)","(3376, 3994)",163.343
"(4599, 4167)","(4533, 4122)",79.881
"(2283, 1581)","(2138, 1665)",167.574
"(5214, 5053)","(5348, 5066)",134.629
"(4025, 4312)","(4298, 4303)",273.148
"(5859, 6232)","(5976, 6208)",119.436
"(3678, 3014)","(3713, 3441)",428.432
"(2670, 2854)","(2576, 2717)",166.148
"(4940, 5447)","(5048, 5211)",259.538
"(1552, 671)","(1593, 853)",186.561
"(2690, 2061)","(2684, 2123)",62.29
"(6771, 5921)","(6524, 6162)",345.094
"(6524, 6162)","(6191, 6166)",333.024
"(6191, 6166)","(6083, 6264)",145.836
"(3046, 2527)","(2997, 2380)",154.952
"(3497, 3804)","(3564, 3811)",67.365
"(2490, 1336)","(2718, 1506)",284.401
"(4553, 4875)","(4380, 5319)",476.513
"(7315, 7284)","(7099, 6988)",366.431
