og_coord,closest_coord,dist
"(6321, 6480)","(6283, 6429)",63.6
"(5960, 6204)","(6072, 6344)",179.287
"(3831, 3764)","(3854, 3794)",37.802
"(3867, 4248)","(3990, 4433)",222.158
"(5273, 5759)","(5246, 5484)",276.322
"(6268, 6125)","(6232, 6158)",48.836
"(3990, 4433)","(4004, 4581)",148.661
"(4363, 4056)","(4160, 3905)",253.002
"(2246, 1151)","(2231, 1080)",72.567
"(6232, 6158)","(6268, 6125)",48.836
"(6191, 6090)","(6232, 6158)",79.404
"(2187, 1404)","(2246, 1151)",259.788
"(3811, 3383)","(3646, 3536)",225.02
"(4841, 5298)","(4993, 5214)",173.666
"(7822, 7283)","(7736, 7389)",136.499
"(3363, 2055)","(2977, 1876)",425.484
"(4945, 4406)","(4960, 4589)",183.614
"(4648, 4284)","(4500, 4516)",275.187
"(2668, 2435)","(2822, 2611)",233.863
"(1978, 1247)","(1821, 1223)",158.824
"(7380, 6387)","(7584, 6681)",357.844
"(6419, 6240)","(6421, 6164)",76.026
"(2231, 1080)","(2246, 1151)",72.567
"(2722, 2892)","(2822, 2611)",298.263
"(7736, 7389)","(7758, 7510)",122.984
"(4565, 5039)","(4596, 5191)",155.129
"(7584, 6681)","(7380, 6387)",357.844
"(5813, 5099)","(5541, 5323)",352.363
"(3633, 4187)","(3867, 4248)",241.82
"(6581, 6956)","(6596, 6904)",54.12
"(5541, 5323)","(5336, 5108)",297.069
"(2332, 2269)","(2668, 2435)",374.769
"(4993, 5214)","(4841, 5298)",173.666
"(2977, 1876)","(2883, 2051)",198.648
"(3988, 4691)","(4004, 4581)",111.158
"(6072, 6344)","(6101, 6440)",100.285
"(5892, 5692)","(6160, 5813)",294.049
"(3672, 3070)","(3811, 3383)",342.476
"(2087, 1762)","(2187, 1404)",371.704
"(6283, 6429)","(6321, 6480)",63.6
"(7785, 7520)","(7758, 7510)",28.792
"(4156, 4253)","(3990, 4433)",244.859
"(4319, 4647)","(4500, 4516)",223.432
"(4724, 4761)","(4685, 4611)",154.987
"(5246, 5484)","(5162, 5451)",90.25
"(5336, 5108)","(5541, 5323)",297.069
"(6187, 6648)","(6075, 6492)",192.042
"(6101, 6440)","(6075, 6492)",58.138
"(1555, 1208)","(1576, 1243)",40.817
"(8002, 7077)","(7822, 7283)",273.562
"(3646, 3536)","(3811, 3383)",225.02
"(4596, 5191)","(4565, 5039)",155.129
"(6619, 6807)","(6596, 6904)",99.69
"(4004, 4581)","(3988, 4691)",111.158
"(1512, 1071)","(1591, 1149)",111.018
"(6267, 6987)","(6581, 6956)",315.527
"(6075, 6492)","(6101, 6440)",58.138
"(7758, 7510)","(7785, 7520)",28.792
"(2883, 2051)","(2977, 1876)",198.648
"(4685, 4611)","(4724, 4761)",154.987
"(3309, 2682)","(2822, 2611)",492.148
"(4894, 5728)","(5273, 5759)",380.266
"(4500, 4516)","(4685, 4611)",207.966
"(6596, 6904)","(6581, 6956)",54.12
"(1821, 1223)","(1978, 1247)",158.824
"(3918, 3720)","(3831, 3764)",97.494
"(5162, 5451)","(5246, 5484)",90.25
"(4160, 3905)","(4363, 4056)",253.002
"(3028, 3189)","(3017, 3209)",22.825
"(1591, 1149)","(1555, 1208)",69.116
"(1576, 1243)","(1602, 1244)",26.019
"(6421, 6164)","(6419, 6240)",76.026
"(2822, 2611)","(2668, 2435)",233.863
"(3854, 3794)","(3831, 3764)",37.802
"(7064, 6705)","(6895, 6539)",236.89
"(6160, 5813)","(6191, 6090)",278.729
"(4434, 5212)","(4596, 5191)",163.355
"(6895, 6539)","(7064, 6705)",236.89
"(6741, 5913)","(6421, 6164)",406.695
"(3017, 3209)","(3028, 3189)",22.825
"(1602, 1244)","(1576, 1243)",26.019
"(4960, 4589)","(4945, 4406)",183.614
