og_coord,closest_coord,dist
"(7151, 7383)","(7361, 7235)",256.912
"(4802, 4837)","(4823, 4744)",95.341
"(2529, 1426)","(2579, 1646)",225.61
"(1883, 1289)","(2047, 1281)",164.195
"(6682, 5970)","(6707, 5881)",92.445
"(2242, 2135)","(2233, 2441)",306.132
"(4214, 3808)","(4064, 3655)",214.264
"(5324, 5789)","(5127, 5647)",242.844
"(3449, 2358)","(3485, 2299)",69.116
"(1976, 1146)","(1917, 1058)",105.948
"(4304, 5168)","(4467, 5039)",207.87
"(3025, 3083)","(3184, 2871)",265.0
"(2575, 2658)","(2533, 2766)",115.879
"(4958, 4738)","(4823, 4744)",135.133
"(4010, 5349)","(4304, 5168)",345.249
"(6193, 6762)","(6556, 6676)",373.048
"(6191, 6121)","(6077, 5969)",190.0
"(4749, 4612)","(4823, 4744)",151.327
"(7361, 7235)","(7473, 7108)",169.331
"(6646, 6697)","(6556, 6676)",92.418
"(5381, 5533)","(5159, 5548)",222.506
"(7807, 7126)","(7755, 7195)",86.4
"(5662, 5567)","(5616, 5391)",181.912
"(2271, 1698)","(2302, 1483)",217.223
"(7832, 6848)","(7807, 7126)",279.122
"(6707, 5881)","(6682, 5970)",92.445
"(6638, 6546)","(6646, 6697)",151.212
"(3184, 2871)","(3025, 3083)",265.0
"(4498, 5257)","(4304, 5168)",213.441
"(7394, 6841)","(7341, 6645)",203.039
"(4524, 4547)","(4618, 4514)",99.624
"(6556, 6676)","(6646, 6697)",92.418
"(4467, 5039)","(4304, 5168)",207.87
"(7141, 6709)","(7208, 6613)",117.068
"(5148, 4876)","(4958, 4738)",234.828
"(6684, 6131)","(6682, 5970)",161.012
"(4044, 4059)","(4017, 3973)",90.139
"(7208, 6613)","(7141, 6709)",117.068
"(6136, 5658)","(6077, 5969)",316.547
"(2422, 2616)","(2575, 2658)",158.66
"(8112, 7160)","(7807, 7126)",306.889
"(3485, 2299)","(3449, 2358)",69.116
"(5127, 5647)","(5159, 5548)",104.043
"(7769, 7370)","(7755, 7195)",175.559
"(4618, 4514)","(4524, 4547)",99.624
"(5326, 5215)","(5350, 5185)",38.419
"(7341, 6645)","(7208, 6613)",136.795
"(2533, 2766)","(2575, 2658)",115.879
"(6827, 6488)","(6638, 6546)",197.699
"(4917, 5695)","(5127, 5647)",215.416
"(5797, 6122)","(5804, 6119)",7.616
"(1917, 1058)","(1976, 1146)",105.948
"(3576, 3045)","(3184, 2871)",428.882
"(2047, 1281)","(2102, 1163)",130.188
"(5350, 5185)","(5326, 5215)",38.419
"(5616, 5391)","(5662, 5567)",181.912
"(3816, 3978)","(4017, 3973)",201.062
"(2302, 1483)","(2271, 1698)",217.223
"(2829, 2082)","(2653, 2087)",176.071
"(4017, 3973)","(4044, 4059)",90.139
"(1958, 1759)","(2039, 1456)",313.64
"(3287, 2055)","(3485, 2299)",314.229
"(4823, 4744)","(4802, 4837)",95.341
"(2102, 1163)","(1976, 1146)",127.142
"(6077, 5969)","(6191, 6121)",190.0
"(6455, 5814)","(6556, 5943)",163.835
"(3950, 3280)","(4064, 3655)",391.945
"(5804, 6119)","(5797, 6122)",7.616
"(5160, 5428)","(5142, 5433)",18.682
"(6525, 6964)","(6556, 6676)",289.664
"(3081, 3492)","(3025, 3083)",412.816
"(7473, 7108)","(7361, 7235)",169.331
"(2653, 2087)","(2829, 2082)",176.071
"(2039, 1456)","(2047, 1281)",175.183
"(2579, 1646)","(2529, 1426)",225.61
"(6556, 5943)","(6682, 5970)",128.86
"(7755, 7195)","(7807, 7126)",86.4
"(5159, 5548)","(5127, 5647)",104.043
"(5142, 5433)","(5160, 5428)",18.682
"(2233, 2441)","(2422, 2616)",257.577
"(3929, 3718)","(4064, 3655)",148.977
"(4064, 3655)","(3929, 3718)",148.977
