og_coord,closest_coord,dist
"(2306, 841)","(2311.0, 849.0)",9.434
"(2311, 849)","(2306.0, 841.0)",9.434
"(3638, 1310)","(3647.0, 1316.0)",10.817
"(3647, 1316)","(3638.0, 1310.0)",10.817
"(3056, 1154)","(3061.0, 1144.0)",11.18
"(3061, 1144)","(3056.0, 1154.0)",11.18
"(534, 104)","(533.0, 92.0)",12.042
"(533, 92)","(534.0, 104.0)",12.042
"(3165, 98)","(3151.0, 96.0)",14.142
"(3151, 96)","(3165.0, 98.0)",14.142
"(3135, 1270)","(3121.0, 1266.0)",14.56
"(3121, 1266)","(3135.0, 1270.0)",14.56
"(3236, 2577)","(3222.0, 2589.0)",18.439
"(3222, 2589)","(3236.0, 2577.0)",18.439
"(3478, 3363)","(3458.0, 3365.0)",20.1
"(3458, 3365)","(3478.0, 3363.0)",20.1
"(1900, 1869)","(1920.0, 1874.0)",20.616
"(1920, 1874)","(1900.0, 1869.0)",20.616
"(2944, 1925)","(2945.0, 1947.0)",22.023
"(2945, 1947)","(2944.0, 1925.0)",22.023
"(952, 75)","(966.0, 95.0)",24.413
"(966, 95)","(952.0, 75.0)",24.413
"(1489, 309)","(1513.0, 314.0)",24.515
"(1513, 314)","(1489.0, 309.0)",24.515
"(3063, 1575)","(3044.0, 1558.0)",25.495
"(3044, 1558)","(3063.0, 1575.0)",25.495
"(1540, 304)","(1513.0, 314.0)",28.792
"(526, 1670)","(555.0, 1670.0)",29.0
"(555, 1670)","(526.0, 1670.0)",29.0
"(1332, 1467)","(1360.0, 1478.0)",30.083
"(1360, 1478)","(1332.0, 1467.0)",30.083
"(3396, 1642)","(3374.0, 1620.0)",31.113
"(3374, 1620)","(3396.0, 1642.0)",31.113
"(1592, 214)","(1565.0, 197.0)",31.906
"(1565, 197)","(1592.0, 214.0)",31.906
"(2310, 1554)","(2340.0, 1566.0)",32.311
"(2340, 1566)","(2310.0, 1554.0)",32.311
"(3229, 87)","(3198.0, 77.0)",32.573
"(3198, 77)","(3229.0, 87.0)",32.573
"(2961, 3282)","(2959.0, 3316.0)",34.059
"(2959, 3316)","(2961.0, 3282.0)",34.059
"(3789, 181)","(3798.0, 148.0)",34.205
"(2965, 1898)","(2944.0, 1925.0)",34.205
"(3798, 148)","(3789.0, 181.0)",34.205
"(3307, 2006)","(3273.0, 2011.0)",34.366
"(3273, 2011)","(3307.0, 2006.0)",34.366
"(3573, 2571)","(3540.0, 2583.0)",35.114
"(3540, 2583)","(3573.0, 2571.0)",35.114
"(2978, 1959)","(2945.0, 1947.0)",35.114
"(3394, 3497)","(3423.0, 3475.0)",36.401
"(1311, 940)","(1340.0, 962.0)",36.401
"(1340, 962)","(1311.0, 940.0)",36.401
"(3423, 3475)","(3394.0, 3497.0)",36.401
"(1999, 2905)","(1992.0, 2941.0)",36.674
"(1992, 2941)","(1999.0, 2905.0)",36.674
"(2073, 1477)","(2097.0, 1506.0)",37.643
"(2097, 1506)","(2073.0, 1477.0)",37.643
"(2025, 2286)","(1995.0, 2263.0)",37.802
"(1995, 2263)","(2025.0, 2286.0)",37.802
"(3301, 1360)","(3284.0, 1395.0)",38.91
"(3284, 1395)","(3301.0, 1360.0)",38.91
"(1449, 809)","(1430.0, 843.0)",38.949
"(1685, 3444)","(1656.0, 3470.0)",38.949
"(1430, 843)","(1449.0, 809.0)",38.949
"(1656, 3470)","(1685.0, 3444.0)",38.949
"(920, 48)","(952.0, 75.0)",41.869
"(613, 2496)","(651.0, 2478.0)",42.048
"(3177, 3091)","(3195.0, 3129.0)",42.048
"(3195, 3129)","(3177.0, 3091.0)",42.048
"(651, 2478)","(613.0, 2496.0)",42.048
"(912, 3392)","(884.0, 3424.0)",42.521
"(884, 3424)","(912.0, 3392.0)",42.521
"(2539, 1752)","(2521.0, 1791.0)",42.953
"(2521, 1791)","(2539.0, 1752.0)",42.953
"(1205, 3400)","(1246.0, 3415.0)",43.658
"(1246, 3415)","(1205.0, 3400.0)",43.658
"(2737, 2071)","(2750.0, 2113.0)",43.966
"(2750, 2113)","(2737.0, 2071.0)",43.966
"(1819, 2114)","(1851.0, 2145.0)",44.553
"(1851, 2145)","(1819.0, 2114.0)",44.553
"(1523, 182)","(1565.0, 197.0)",44.598
"(3107, 1977)","(3062.0, 1977.0)",45.0
"(3062, 1977)","(3107.0, 1977.0)",45.0
"(1085, 1606)","(1086.0, 1560.0)",46.011
"(1086, 1560)","(1085.0, 1606.0)",46.011
"(1636, 230)","(1592.0, 214.0)",46.819
"(2823, 2096)","(2840.0, 2140.0)",47.17
"(2840, 2140)","(2823.0, 2096.0)",47.17
"(2567, 3515)","(2582.0, 3470.0)",47.434
"(2582, 3470)","(2567.0, 3515.0)",47.434
"(2435, 1629)","(2480.0, 1609.0)",49.244
"(2480, 1609)","(2435.0, 1629.0)",49.244
"(2064, 512)","(2107.0, 538.0)",50.249
"(2107, 538)","(2064.0, 512.0)",50.249
"(2945, 3453)","(2937.0, 3403.0)",50.636
"(2937, 3403)","(2945.0, 3453.0)",50.636
