X,Y,cluster_id
5.294,4.933,66
4.502,5.077,75
5.205,4.937,45
5.517,5.446,46
5.049,5.264,69
3.694,3.546,2
5.649,5.344,61
2.54,2.468,50
5.903,5.77,49
5.705,6.067,53
6.33,5.737,24
4.427,4.79,0
5.552,5.738,60
1.288,0.966,54
6.537,5.698,62
3.691,3.612,71
2.143,1.646,63
4.305,4.617,59
3.555,3.941,56
4.996,4.311,42
3.524,3.842,64
5.692,5.819,1
1.74,0.617,29
3.597,4.185,67
5.054,5.07,76
6.741,6.042,68
2.322,2.348,41
4.955,4.342,77
4.597,4.766,57
3.687,3.546,2
3.926,3.786,70
5.304,5.061,40
4.695,4.87,26
1.387,1.074,44
3.008,3.532,51
6.073,5.685,39
2.116,1.773,65
7.144,6.32,48
3.996,3.788,34
5.712,5.445,72
3.365,3.167,52
5.727,5.829,1
6.611,5.898,73
6.095,5.269,58
1.347,1.188,20
1.407,0.597,25
4.73,4.422,32
6.274,6.015,28
5.022,4.476,38
6.718,6.802,31
1.853,1.133,43
4.459,4.839,74
2.308,1.353,47
4.405,4.755,0
3.763,4.713,55
4.1,4.073,19
3.194,2.841,35
3.331,3.279,30
4.557,4.478,9
6.32,5.662,33
3.691,4.583,27
1.431,1.013,16
2.769,2.98,37
2.028,1.751,13
5.565,5.645,15
4.06,3.765,36
3.276,3.738,23
7.203,6.466,22
6.054,5.39,14
6.332,6.131,7
3.695,4.523,17
1.566,1.122,21
6.062,5.879,18
4.49,5.128,8
2.794,3.272,3
1.298,0.696,12
5.57,5.186,10
4.238,4.19,4
6.097,5.918,11
2.493,2.6,6
6.05,5.95,5
