og_coord,closest_coord,dist
"(4.596, 2.558)","(4.595, 2.559)",0.002
"(4.595, 2.559)","(4.596, 2.558)",0.002
"(4.591, 2.556)","(4.595, 2.559)",0.006
"(3.358, 5.397)","(3.364, 5.396)",0.007
"(3.364, 5.396)","(3.358, 5.397)",0.007
"(1.318, 8.972)","(1.312, 8.971)",0.007
"(1.312, 8.971)","(1.318, 8.972)",0.007
"(4.326, 5.305)","(4.327, 5.296)",0.009
"(4.327, 5.296)","(4.326, 5.305)",0.009
"(4.214, 5.776)","(4.208, 5.768)",0.01
"(4.208, 5.768)","(4.214, 5.776)",0.01
"(3.837, 6.072)","(3.832, 6.062)",0.011
"(3.832, 6.062)","(3.837, 6.072)",0.011
"(3.92, 3.566)","(3.907, 3.565)",0.014
"(3.907, 3.565)","(3.92, 3.566)",0.014
"(1.038, 11.175)","(1.034, 11.189)",0.014
"(1.034, 11.189)","(1.038, 11.175)",0.014
"(3.953, 4.694)","(3.964, 4.704)",0.015
"(3.964, 4.704)","(3.953, 4.694)",0.015
"(4.809, 1.692)","(4.809, 1.676)",0.016
"(4.809, 1.676)","(4.809, 1.692)",0.016
"(3.778, 3.865)","(3.766, 3.875)",0.016
"(3.766, 3.875)","(3.778, 3.865)",0.016
"(2.199, 8.242)","(2.214, 8.235)",0.016
"(2.214, 8.235)","(2.199, 8.242)",0.016
"(2.983, 5.37)","(2.998, 5.363)",0.016
"(2.998, 5.363)","(2.983, 5.37)",0.016
"(1.915, 5.496)","(1.916, 5.479)",0.017
"(1.916, 5.479)","(1.915, 5.496)",0.017
"(3.942, 4.441)","(3.945, 4.458)",0.017
"(3.945, 4.458)","(3.942, 4.441)",0.017
"(4.137, 5.74)","(4.142, 5.722)",0.019
"(4.142, 5.722)","(4.137, 5.74)",0.019
"(2.249, 6.519)","(2.254, 6.537)",0.019
"(2.254, 6.537)","(2.249, 6.519)",0.019
"(3.336, 4.603)","(3.34, 4.584)",0.019
"(3.34, 4.584)","(3.336, 4.603)",0.019
"(4.985, 1.894)","(4.97, 1.907)",0.02
"(4.97, 1.907)","(4.985, 1.894)",0.02
"(5.258, 2.586)","(5.26, 2.566)",0.02
"(5.26, 2.566)","(5.258, 2.586)",0.02
"(1.026, 11.159)","(1.038, 11.175)",0.021
"(5.678, 2.27)","(5.697, 2.279)",0.021
"(5.697, 2.279)","(5.678, 2.27)",0.021
"(2.7, 5.508)","(2.721, 5.512)",0.022
"(2.721, 5.512)","(2.7, 5.508)",0.022
"(4.645, 2.411)","(4.641, 2.389)",0.022
"(4.641, 2.389)","(4.645, 2.411)",0.022
"(1.843, 9.745)","(1.822, 9.754)",0.022
"(1.822, 9.754)","(1.843, 9.745)",0.022
"(4.162, 5.713)","(4.142, 5.722)",0.022
"(1.526, 5.744)","(1.526, 5.766)",0.022
"(1.526, 5.766)","(1.526, 5.744)",0.022
"(3.387, 6.06)","(3.387, 6.083)",0.024
"(3.387, 6.083)","(3.387, 6.06)",0.024
"(1.904, 5.517)","(1.915, 5.496)",0.024
"(3.703, 5.324)","(3.7, 5.348)",0.024
"(3.7, 5.348)","(3.703, 5.324)",0.024
"(3.651, 5.786)","(3.646, 5.763)",0.024
"(3.646, 5.763)","(3.651, 5.786)",0.024
"(1.008, 11.142)","(1.026, 11.159)",0.025
"(1.313, 9.71)","(1.288, 9.715)",0.025
"(1.288, 9.715)","(1.313, 9.71)",0.025
"(3.445, 4.611)","(3.423, 4.598)",0.026
"(3.423, 4.598)","(3.445, 4.611)",0.026
"(4.214, 5.474)","(4.218, 5.499)",0.026
"(4.218, 5.499)","(4.214, 5.474)",0.026
"(4.753, 1.587)","(4.736, 1.61)",0.028
"(4.736, 1.61)","(4.753, 1.587)",0.028
"(3.933, 4.277)","(3.946, 4.301)",0.028
"(3.946, 4.301)","(3.933, 4.277)",0.028
"(2.198, 7.567)","(2.226, 7.569)",0.028
"(5.808, 2.232)","(5.819, 2.206)",0.028
"(5.819, 2.206)","(5.808, 2.232)",0.028
"(2.226, 7.569)","(2.198, 7.567)",0.028
"(4.166, 4.316)","(4.192, 4.328)",0.029
"(2.852, 6.024)","(2.83, 6.043)",0.029
"(2.83, 6.043)","(2.852, 6.024)",0.029
"(4.192, 4.328)","(4.166, 4.316)",0.029
"(1.603, 10.901)","(1.613, 10.874)",0.029
"(3.359, 5.313)","(3.386, 5.303)",0.029
"(1.613, 10.874)","(1.603, 10.901)",0.029
"(3.386, 5.303)","(3.359, 5.313)",0.029
"(3.4, 6.034)","(3.387, 6.06)",0.029
"(3.506, 4.465)","(3.502, 4.494)",0.03
"(3.502, 4.494)","(3.506, 4.465)",0.03
"(4.003, 2.659)","(3.973, 2.658)",0.03
