radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.10975609756097561,0.16916993639324743,0.6487919774695655,82
160,0.24390243902439024,0.343045784166825,0.7109909238988903,82
220,0.3780487804878049,0.49739714119381323,0.7600541884507863,82
280,0.5,0.6020619557103586,0.8304793140600653,82
340,0.5609756097560976,0.6691032565077673,0.8383991623116328,82
400,0.6097560975609756,0.7153063866649051,0.8524404491954076,82
460,0.6585365853658537,0.7578830959288191,0.8689157851697275,82
520,0.7073170731707317,0.79718515084782,0.8872682493125817,82
580,0.7439024390243902,0.829826729474639,0.8964551425034872,82
640,0.7804878048780488,0.8596605163345733,0.9079023522051453,82
700,0.7926829268292683,0.8818288386955333,0.8989079195934029,82
