radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.15296531136611888,0.6377980389046912,82
160,0.1951219512195122,0.3125394781104926,0.6243113746754592,82
220,0.3170731707317073,0.4489366815388656,0.7062759265846658,82
280,0.43902439024390244,0.5571954557330676,0.7879181097525377,82
340,0.5121951219512195,0.6396963587544625,0.8006847544802387,82
400,0.6341463414634146,0.7012706670600608,0.9042818575628556,82
460,0.6829268292682927,0.7473378184946639,0.9138127529045541,82
520,0.7317073170731707,0.7847179764767148,0.9324462278262627,82
580,0.7439024390243902,0.8177867198892762,0.9096533618510099,82
640,0.7682926829268293,0.8496103585875387,0.9042882718662958,82
700,0.8048780487804879,0.8841829315620399,0.9103071548311296,82
