cluster_id,cluster_size,cluster_area
0,7,52536.0
1,9,76640.0
2,6,39014.0
3,4,19796.0
4,9,77003.0
5,5,30168.0
6,3,12204.0
7,4,19188.0
8,10,103239.0
9,11,110652.0
10,4,21028.0
11,3,11923.0
12,2,6608.0
13,9,85330.5
14,6,34148.0
15,2,6586.0
16,3,12612.0
17,5,27143.0
18,3,11715.0
19,15,199729.0
20,6,36930.0
21,8,61046.0
22,4,19918.5
23,4,20175.5
24,2,6452.0
25,4,18284.5
26,15,164285.0
27,8,57680.5
28,7,44592.0
29,2,5800.0
30,2,6189.0
31,6,44594.0
32,7,57128.0
33,5,23565.0
34,2,6269.0
35,10,84581.5
36,5,28261.5
37,5,26361.5
38,11,109234.0
39,3,12522.0
40,10,91487.0
41,1,2212.0
42,2,5752.0
43,3,11180.0
44,2,6305.0
45,5,23602.5
46,2,5565.0
47,4,17953.5
48,9,73299.5
49,3,12318.0
50,2,5506.0
51,5,20770.5
52,9,68143.0
53,2,6167.0
54,1,2212.0
55,2,6081.0
56,4,18604.0
57,5,23408.0
58,3,11049.0
59,1,2212.0
60,2,5623.0
61,4,15561.0
62,3,9197.0
63,4,18531.5
64,2,5222.0
65,6,35119.0
66,7,49619.0
67,2,5916.0
68,1,2212.0
69,2,6243.0
70,4,17890.5
71,5,26971.0
72,3,11596.5
73,2,5794.0
74,9,66608.0
75,3,10313.0
76,6,32868.0
77,9,82557.0
78,2,6292.0
79,2,5800.0
80,5,23808.5
81,9,61876.5
82,3,11613.0
83,1,2212.0
84,1,2212.0
85,1,2212.0
86,1,2212.0
87,1,2212.0
88,1,2212.0
89,5,24041.5
90,3,11419.0
91,1,2212.0
92,1,2212.0
93,1,2212.0
94,1,2212.0
95,1,2212.0
96,1,2212.0
97,3,10822.0
98,1,2212.0
99,1,2212.0
100,3,10217.0
101,2,5500.0
102,1,2212.0
103,2,5825.0
104,1,2212.0
105,2,5986.0
106,1,2212.0
107,3,10767.0
108,1,2212.0
109,1,2212.0
110,1,2212.0
111,2,5982.0
112,1,2212.0
113,7,40231.5
114,5,29198.5
115,1,2212.0
116,1,2212.0
117,1,2212.0
118,1,2212.0
119,1,2212.0
120,1,2212.0
121,1,2212.0
122,1,2212.0
123,1,2212.0
124,2,4960.0
125,1,2212.0
126,1,2212.0
127,1,2212.0
128,2,6029.0
129,1,2212.0
130,1,2212.0
131,1,2212.0
132,1,2212.0
133,5,24130.0
134,4,15636.0
135,2,5306.0
136,2,5456.0
137,1,2212.0
138,1,2212.0
139,1,2212.0
140,1,2212.0
141,1,2212.0
142,2,5407.0
143,1,2212.0
144,4,16058.5
145,1,2212.0
146,2,5380.0
147,1,2212.0
148,1,2212.0
149,1,2212.0
150,4,16035.0
151,1,2212.0
152,2,5689.0
153,1,2212.0
154,2,5312.0
155,1,2212.0
156,1,2212.0
157,1,2212.0
158,2,5463.0
159,1,2212.0
160,2,5668.0
161,1,2212.0
162,4,18208.5
163,1,2212.0
164,1,2212.0
165,2,5299.0
166,1,2212.0
167,1,2212.0
168,1,2212.0
169,1,2212.0
