radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,1.0,0.16750848729839501,5.969846758980204,81
160,1.0,0.33837943273922416,2.9552623571263594,81
220,1.0,0.5086030836225035,1.9661697543741639,81
280,1.0,0.664972963115582,1.5038205392813624,81
340,1.0,0.7858224848433346,1.2725520321543928,81
400,1.0,0.8709966482244232,1.1481100438659064,81
460,1.0,0.927479921428696,1.0781904566296094,81
520,1.0,0.9627474814473126,1.0386939662482266,81
580,1.0,0.9838786989848047,1.016385455881736,81
640,1.0,0.9965892290929957,1.0034224440797022,81
700,1.0,0.9999060623422125,1.0000939464829002,81
100,0.15853658536585366,0.16750848729839501,0.9464391203261298,82
160,0.3780487804878049,0.33837943273922416,1.1172333301331359,82
220,0.4878048780487805,0.5086030836225035,0.9591071972556896,82
280,0.5853658536585366,0.664972963115582,0.8802851937256755,82
340,0.7804878048780488,0.7858224848433346,0.9932113421692822,82
400,0.8536585365853658,0.8709966482244232,0.9800939398855298,82
460,0.8902439024390244,0.927479921428696,0.9598524796824572,82
520,0.9512195121951219,0.9627474814473126,0.9880259678946545,82
580,0.9878048780487805,0.9838786989848047,1.0039905112978122,82
640,1.0,0.9965892290929957,1.0034224440797022,82
700,1.0,0.9999060623422125,1.0000939464829002,82
