og_coord,closest_coord,dist
"(10231.0, 6511.0)","(10231.0, 6512.0)",1.0
"(1922.0, 626.0)","(1923.0, 626.0)",1.0
"(2277.0, 824.0)","(2277.0, 823.0)",1.0
"(7685.0, 2886.0)","(7685.0, 2885.0)",1.0
"(969.0, 1045.0)","(969.0, 1044.0)",1.0
"(929.0, 1055.0)","(930.0, 1055.0)",1.0
"(2139.0, 754.0)","(2139.0, 753.0)",1.0
"(2277.0, 823.0)","(2277.0, 824.0)",1.0
"(2139.0, 753.0)","(2139.0, 754.0)",1.0
"(9332.0, 3027.0)","(9332.0, 3028.0)",1.0
"(930.0, 1055.0)","(929.0, 1055.0)",1.0
"(7131.0, 3351.0)","(7131.0, 3352.0)",1.0
"(2031.0, 699.0)","(2031.0, 700.0)",1.0
"(969.0, 1044.0)","(969.0, 1045.0)",1.0
"(7131.0, 3352.0)","(7131.0, 3351.0)",1.0
"(8852.0, 5542.0)","(8853.0, 5542.0)",1.0
"(8853.0, 5542.0)","(8852.0, 5542.0)",1.0
"(2031.0, 700.0)","(2031.0, 699.0)",1.0
"(9332.0, 3028.0)","(9332.0, 3027.0)",1.0
"(10231.0, 6512.0)","(10231.0, 6511.0)",1.0
"(7685.0, 2885.0)","(7685.0, 2886.0)",1.0
"(1923.0, 626.0)","(1922.0, 626.0)",1.0
"(7587.0, 2977.0)","(7586.0, 2978.0)",1.414
"(1009.0, 1036.0)","(1010.0, 1035.0)",1.414
"(9456.0, 4624.0)","(9455.0, 4625.0)",1.414
"(602.0, 1389.0)","(603.0, 1388.0)",1.414
"(1010.0, 1035.0)","(1009.0, 1036.0)",1.414
"(2034.0, 703.0)","(2033.0, 702.0)",1.414
"(9455.0, 4625.0)","(9456.0, 4624.0)",1.414
"(1088.0, 1015.0)","(1087.0, 1016.0)",1.414
"(3229.0, 407.0)","(3228.0, 408.0)",1.414
"(2033.0, 702.0)","(2034.0, 703.0)",1.414
"(615.0, 1108.0)","(614.0, 1109.0)",1.414
"(603.0, 1388.0)","(602.0, 1389.0)",1.414
"(603.0, 1119.0)","(604.0, 1120.0)",1.414
"(1581.0, 578.0)","(1582.0, 577.0)",1.414
"(614.0, 1109.0)","(615.0, 1108.0)",1.414
"(1087.0, 1016.0)","(1088.0, 1015.0)",1.414
"(7586.0, 2978.0)","(7587.0, 2977.0)",1.414
"(1582.0, 577.0)","(1581.0, 578.0)",1.414
"(3228.0, 408.0)","(3229.0, 407.0)",1.414
"(604.0, 1120.0)","(603.0, 1119.0)",1.414
"(2045.0, 709.0)","(2045.0, 707.0)",2.0
"(1749.0, 567.0)","(1751.0, 567.0)",2.0
"(1008.0, 1039.0)","(1006.0, 1039.0)",2.0
"(2152.0, 762.0)","(2152.0, 760.0)",2.0
"(3468.0, 390.0)","(3466.0, 390.0)",2.0
"(2152.0, 760.0)","(2152.0, 762.0)",2.0
"(1819.0, 597.0)","(1817.0, 597.0)",2.0
"(3466.0, 390.0)","(3468.0, 390.0)",2.0
"(6886.0, 4160.0)","(6888.0, 4160.0)",2.0
"(1923.0, 624.0)","(1923.0, 626.0)",2.0
"(971.0, 1044.0)","(969.0, 1044.0)",2.0
"(9161.0, 2418.0)","(9161.0, 2420.0)",2.0
"(1999.0, 676.0)","(2001.0, 676.0)",2.0
"(1006.0, 1039.0)","(1008.0, 1039.0)",2.0
"(1864.0, 604.0)","(1864.0, 606.0)",2.0
"(9161.0, 2420.0)","(9161.0, 2418.0)",2.0
"(1864.0, 606.0)","(1864.0, 604.0)",2.0
"(2001.0, 676.0)","(1999.0, 676.0)",2.0
"(1751.0, 567.0)","(1749.0, 567.0)",2.0
"(2045.0, 707.0)","(2045.0, 709.0)",2.0
"(2036.0, 703.0)","(2034.0, 703.0)",2.0
"(6888.0, 4160.0)","(6886.0, 4160.0)",2.0
"(1817.0, 597.0)","(1819.0, 597.0)",2.0
"(9495.0, 6075.0)","(9493.0, 6076.0)",2.236
"(2141.0, 758.0)","(2139.0, 757.0)",2.236
"(9128.0, 6065.0)","(9127.0, 6063.0)",2.236
"(2139.0, 757.0)","(2141.0, 758.0)",2.236
"(1818.0, 595.0)","(1819.0, 597.0)",2.236
"(1919.0, 625.0)","(1917.0, 624.0)",2.236
"(7681.0, 4384.0)","(7680.0, 4382.0)",2.236
"(2227.0, 802.0)","(2228.0, 804.0)",2.236
"(1105.0, 1011.0)","(1104.0, 1013.0)",2.236
"(1901.0, 611.0)","(1899.0, 612.0)",2.236
"(1862.0, 603.0)","(1864.0, 604.0)",2.236
"(9622.0, 4555.0)","(9621.0, 4557.0)",2.236
"(1899.0, 612.0)","(1901.0, 611.0)",2.236
"(1821.0, 596.0)","(1819.0, 597.0)",2.236
"(2034.0, 700.0)","(2033.0, 702.0)",2.236
"(2228.0, 804.0)","(2227.0, 802.0)",2.236
"(9493.0, 6076.0)","(9495.0, 6075.0)",2.236
"(8435.0, 1979.0)","(8436.0, 1981.0)",2.236
"(9127.0, 6063.0)","(9128.0, 6065.0)",2.236
"(1106.0, 1009.0)","(1105.0, 1011.0)",2.236
"(8436.0, 1981.0)","(8435.0, 1979.0)",2.236
"(1104.0, 1013.0)","(1105.0, 1011.0)",2.236
"(1917.0, 624.0)","(1919.0, 625.0)",2.236
"(9621.0, 4557.0)","(9622.0, 4555.0)",2.236
"(7680.0, 4382.0)","(7681.0, 4384.0)",2.236
"(2158.0, 768.0)","(2160.0, 766.0)",2.828
"(2038.0, 705.0)","(2040.0, 707.0)",2.828
"(973.0, 1042.0)","(971.0, 1044.0)",2.828
"(2125.0, 747.0)","(2127.0, 749.0)",2.828
"(2040.0, 707.0)","(2038.0, 705.0)",2.828
"(1033.0, 1031.0)","(1035.0, 1029.0)",2.828
"(2179.0, 772.0)","(2177.0, 774.0)",2.828
"(1062.0, 1023.0)","(1060.0, 1021.0)",2.828
"(1060.0, 1021.0)","(1062.0, 1023.0)",2.828
"(1845.0, 603.0)","(1847.0, 605.0)",2.828
"(2160.0, 766.0)","(2158.0, 768.0)",2.828
"(10628.0, 6250.0)","(10630.0, 6248.0)",2.828
"(2062.0, 716.0)","(2064.0, 718.0)",2.828
"(623.0, 1104.0)","(621.0, 1106.0)",2.828
"(2007.0, 683.0)","(2005.0, 685.0)",2.828
"(1035.0, 1029.0)","(1033.0, 1031.0)",2.828
"(1847.0, 605.0)","(1845.0, 603.0)",2.828
"(2177.0, 774.0)","(2179.0, 772.0)",2.828
"(2064.0, 718.0)","(2062.0, 716.0)",2.828
"(621.0, 1106.0)","(623.0, 1104.0)",2.828
"(10630.0, 6248.0)","(10628.0, 6250.0)",2.828
"(2127.0, 749.0)","(2125.0, 747.0)",2.828
"(2005.0, 685.0)","(2007.0, 683.0)",2.828
"(1861.0, 606.0)","(1864.0, 606.0)",3.0
"(1845.0, 600.0)","(1842.0, 600.0)",3.0
"(1913.0, 619.0)","(1913.0, 616.0)",3.0
"(1845.0, 600.0)","(1842.0, 600.0)",3.0
"(1913.0, 616.0)","(1913.0, 619.0)",3.0
"(1842.0, 600.0)","(1845.0, 600.0)",3.0
"(2028.0, 700.0)","(2031.0, 700.0)",3.0
"(2228.0, 807.0)","(2228.0, 804.0)",3.0
"(2083.0, 724.0)","(2082.0, 727.0)",3.162
"(1965.0, 655.0)","(1964.0, 658.0)",3.162
"(9132.0, 4257.0)","(9129.0, 4256.0)",3.162
"(1930.0, 630.0)","(1927.0, 631.0)",3.162
"(2200.0, 783.0)","(2203.0, 784.0)",3.162
"(1927.0, 631.0)","(1930.0, 630.0)",3.162
"(1056.0, 1026.0)","(1053.0, 1027.0)",3.162
"(1877.0, 603.0)","(1874.0, 602.0)",3.162
"(9129.0, 4256.0)","(9132.0, 4257.0)",3.162
"(1957.0, 653.0)","(1954.0, 652.0)",3.162
"(3183.0, 2259.0)","(3184.0, 2256.0)",3.162
"(2208.0, 791.0)","(2211.0, 790.0)",3.162
"(1954.0, 652.0)","(1957.0, 653.0)",3.162
"(1964.0, 658.0)","(1965.0, 655.0)",3.162
"(1996.0, 677.0)","(1999.0, 676.0)",3.162
"(2161.0, 769.0)","(2160.0, 766.0)",3.162
"(2082.0, 727.0)","(2083.0, 724.0)",3.162
"(1053.0, 1027.0)","(1056.0, 1026.0)",3.162
"(1874.0, 602.0)","(1877.0, 603.0)",3.162
"(8126.0, 2401.0)","(8127.0, 2398.0)",3.162
"(2211.0, 790.0)","(2208.0, 791.0)",3.162
"(1920.0, 622.0)","(1919.0, 625.0)",3.162
"(8127.0, 2398.0)","(8126.0, 2401.0)",3.162
"(2203.0, 784.0)","(2200.0, 783.0)",3.162
"(3184.0, 2256.0)","(3183.0, 2259.0)",3.162
"(1030.0, 1033.0)","(1033.0, 1031.0)",3.606
"(7493.0, 4268.0)","(7490.0, 4266.0)",3.606
"(9692.0, 4779.0)","(9690.0, 4776.0)",3.606
"(1821.0, 600.0)","(1819.0, 597.0)",3.606
"(7643.0, 4341.0)","(7640.0, 4339.0)",3.606
"(5874.0, 3286.0)","(5877.0, 3288.0)",3.606
"(5877.0, 3288.0)","(5874.0, 3286.0)",3.606
"(1573.0, 584.0)","(1571.0, 581.0)",3.606
"(619.0, 1109.0)","(621.0, 1106.0)",3.606
"(631.0, 1103.0)","(633.0, 1100.0)",3.606
"(633.0, 1100.0)","(631.0, 1103.0)",3.606
"(9690.0, 4776.0)","(9692.0, 4779.0)",3.606
"(1571.0, 581.0)","(1573.0, 584.0)",3.606
"(7640.0, 4339.0)","(7643.0, 4341.0)",3.606
"(7490.0, 4266.0)","(7493.0, 4268.0)",3.606
"(1999.0, 680.0)","(1999.0, 676.0)",4.0
"(2148.0, 759.0)","(2148.0, 763.0)",4.0
"(2148.0, 763.0)","(2148.0, 759.0)",4.0
"(2203.0, 788.0)","(2203.0, 784.0)",4.0
"(10255.0, 6783.0)","(10251.0, 6783.0)",4.0
"(10251.0, 6783.0)","(10255.0, 6783.0)",4.0
"(10468.0, 6378.0)","(10472.0, 6377.0)",4.123
"(1515.0, 609.0)","(1516.0, 613.0)",4.123
"(2300.0, 839.0)","(2304.0, 840.0)",4.123
"(1516.0, 613.0)","(1515.0, 609.0)",4.123
"(2839.0, 642.0)","(2835.0, 643.0)",4.123
"(1841.0, 1997.0)","(1845.0, 1998.0)",4.123
"(2089.0, 731.0)","(2093.0, 732.0)",4.123
"(1845.0, 1998.0)","(1841.0, 1997.0)",4.123
"(10472.0, 6377.0)","(10468.0, 6378.0)",4.123
"(6366.0, 4010.0)","(6370.0, 4011.0)",4.123
"(2304.0, 840.0)","(2300.0, 839.0)",4.123
"(2835.0, 643.0)","(2839.0, 642.0)",4.123
"(2093.0, 732.0)","(2089.0, 731.0)",4.123
"(6370.0, 4011.0)","(6366.0, 4010.0)",4.123
"(1905.0, 612.0)","(1901.0, 611.0)",4.123
"(5974.0, 3745.0)","(5971.0, 3742.0)",4.243
"(5971.0, 3742.0)","(5974.0, 3745.0)",4.243
"(9695.0, 4782.0)","(9692.0, 4779.0)",4.243
"(2107.0, 738.0)","(2104.0, 735.0)",4.243
"(2307.0, 843.0)","(2304.0, 840.0)",4.243
"(2104.0, 735.0)","(2107.0, 738.0)",4.243
"(1935.0, 632.0)","(1933.0, 636.0)",4.472
"(1933.0, 636.0)","(1935.0, 632.0)",4.472
"(2253.0, 814.0)","(2251.0, 810.0)",4.472
"(10476.0, 6375.0)","(10472.0, 6377.0)",4.472
"(8341.0, 2045.0)","(8337.0, 2047.0)",4.472
"(655.0, 1346.0)","(651.0, 1348.0)",4.472
"(2251.0, 810.0)","(2253.0, 814.0)",4.472
"(2298.0, 835.0)","(2300.0, 839.0)",4.472
"(651.0, 1348.0)","(655.0, 1346.0)",4.472
"(1026.0, 1031.0)","(1030.0, 1033.0)",4.472
"(8337.0, 2047.0)","(8341.0, 2045.0)",4.472
"(2078.0, 721.0)","(2075.0, 725.0)",5.0
"(3868.0, 338.0)","(3872.0, 341.0)",5.0
"(640.0, 1091.0)","(645.0, 1091.0)",5.0
"(2075.0, 725.0)","(2078.0, 721.0)",5.0
"(2098.0, 732.0)","(2093.0, 732.0)",5.0
"(1046.0, 1026.0)","(1042.0, 1029.0)",5.0
"(645.0, 1091.0)","(640.0, 1091.0)",5.0
"(3872.0, 341.0)","(3868.0, 338.0)",5.0
"(1535.0, 597.0)","(1538.0, 601.0)",5.0
"(1967.0, 662.0)","(1964.0, 658.0)",5.0
"(1538.0, 601.0)","(1535.0, 597.0)",5.0
"(2166.0, 769.0)","(2161.0, 769.0)",5.0
"(2280.0, 828.0)","(2277.0, 824.0)",5.0
"(1042.0, 1029.0)","(1046.0, 1026.0)",5.0
"(1894.0, 611.0)","(1899.0, 612.0)",5.099
"(1756.0, 568.0)","(1751.0, 567.0)",5.099
"(2025.0, 695.0)","(2020.0, 694.0)",5.099
"(1082.0, 1015.0)","(1087.0, 1016.0)",5.099
"(2212.0, 795.0)","(2211.0, 790.0)",5.099
"(2020.0, 694.0)","(2025.0, 695.0)",5.099
"(3690.0, 312.0)","(3695.0, 313.0)",5.099
"(3695.0, 313.0)","(3690.0, 312.0)",5.099
"(9558.0, 4361.0)","(9563.0, 4363.0)",5.385
"(1793.0, 1980.0)","(1798.0, 1982.0)",5.385
"(7996.0, 2511.0)","(8001.0, 2509.0)",5.385
"(8001.0, 2509.0)","(7996.0, 2511.0)",5.385
"(1015.0, 1033.0)","(1010.0, 1035.0)",5.385
"(1798.0, 1982.0)","(1793.0, 1980.0)",5.385
"(9563.0, 4363.0)","(9558.0, 4361.0)",5.385
"(2121.0, 743.0)","(2125.0, 747.0)",5.657
"(9761.0, 6283.0)","(9758.0, 6278.0)",5.831
"(1834.0, 599.0)","(1837.0, 604.0)",5.831
"(1067.0, 1020.0)","(1062.0, 1023.0)",5.831
"(9687.0, 4771.0)","(9690.0, 4776.0)",5.831
"(9758.0, 6278.0)","(9761.0, 6283.0)",5.831
"(492.0, 1216.0)","(495.0, 1211.0)",5.831
"(1837.0, 604.0)","(1834.0, 599.0)",5.831
"(495.0, 1211.0)","(492.0, 1216.0)",5.831
"(10413.0, 5015.0)","(10419.0, 5015.0)",6.0
"(10419.0, 5015.0)","(10413.0, 5015.0)",6.0
"(1560.0, 586.0)","(1566.0, 586.0)",6.0
"(2172.0, 769.0)","(2166.0, 769.0)",6.0
"(1566.0, 586.0)","(1560.0, 586.0)",6.0
"(1094.0, 1014.0)","(1088.0, 1015.0)",6.083
"(1112.0, 1008.0)","(1106.0, 1009.0)",6.083
"(9552.0, 4360.0)","(9558.0, 4361.0)",6.083
"(1073.0, 1019.0)","(1067.0, 1020.0)",6.083
"(639.0, 1097.0)","(640.0, 1091.0)",6.083
"(1524.0, 607.0)","(1530.0, 605.0)",6.325
"(2235.0, 804.0)","(2241.0, 806.0)",6.325
"(1530.0, 605.0)","(1524.0, 607.0)",6.325
"(2241.0, 806.0)","(2235.0, 804.0)",6.325
"(1897.0, 1983.0)","(1903.0, 1981.0)",6.325
"(1903.0, 1981.0)","(1897.0, 1983.0)",6.325
"(2265.0, 818.0)","(2260.0, 814.0)",6.403
"(2260.0, 814.0)","(2265.0, 818.0)",6.403
"(3198.0, 427.0)","(3193.0, 431.0)",6.403
"(3193.0, 431.0)","(3198.0, 427.0)",6.403
"(10567.0, 6334.0)","(10573.0, 6331.0)",6.708
"(10355.0, 6427.0)","(10349.0, 6430.0)",6.708
"(10355.0, 6427.0)","(10349.0, 6430.0)",6.708
"(10349.0, 6430.0)","(10355.0, 6427.0)",6.708
"(10573.0, 6331.0)","(10567.0, 6334.0)",6.708
"(1888.0, 608.0)","(1894.0, 611.0)",6.708
"(9281.0, 3423.0)","(9282.0, 3416.0)",7.071
"(938.0, 1049.0)","(945.0, 1050.0)",7.071
"(3879.0, 342.0)","(3872.0, 341.0)",7.071
"(945.0, 1050.0)","(938.0, 1049.0)",7.071
"(9282.0, 3416.0)","(9281.0, 3423.0)",7.071
"(10462.0, 5037.0)","(10468.0, 5041.0)",7.211
"(10468.0, 5041.0)","(10462.0, 5037.0)",7.211
"(3133.0, 2289.0)","(3126.0, 2287.0)",7.28
"(2149.0, 2040.0)","(2142.0, 2038.0)",7.28
"(3126.0, 2287.0)","(3133.0, 2289.0)",7.28
"(2142.0, 2038.0)","(2149.0, 2040.0)",7.28
"(2055.0, 713.0)","(2062.0, 716.0)",7.616
"(9617.0, 4564.0)","(9614.0, 4571.0)",7.616
"(10455.0, 6741.0)","(10462.0, 6744.0)",7.616
"(10455.0, 6741.0)","(10462.0, 6744.0)",7.616
"(9614.0, 4571.0)","(9617.0, 4564.0)",7.616
"(10462.0, 6744.0)","(10455.0, 6741.0)",7.616
"(1991.0, 671.0)","(1996.0, 677.0)",7.81
"(10514.0, 5557.0)","(10513.0, 5565.0)",8.062
"(10513.0, 5565.0)","(10514.0, 5557.0)",8.062
"(3829.0, 568.0)","(3821.0, 570.0)",8.246
"(8833.0, 1435.0)","(8825.0, 1433.0)",8.246
"(8825.0, 1433.0)","(8833.0, 1435.0)",8.246
"(2220.0, 797.0)","(2212.0, 795.0)",8.246
"(3821.0, 570.0)","(3829.0, 568.0)",8.246
"(8911.0, 1556.0)","(8914.0, 1564.0)",8.544
"(10530.0, 6350.0)","(10522.0, 6353.0)",8.544
"(2547.0, 702.0)","(2539.0, 705.0)",8.544
"(10522.0, 6353.0)","(10530.0, 6350.0)",8.544
"(8914.0, 1564.0)","(8911.0, 1556.0)",8.544
"(3813.0, 573.0)","(3821.0, 570.0)",8.544
"(2539.0, 705.0)","(2547.0, 702.0)",8.544
"(1947.0, 647.0)","(1954.0, 652.0)",8.602
"(10341.0, 6434.0)","(10349.0, 6430.0)",8.944
"(1487.0, 634.0)","(1495.0, 630.0)",8.944
"(1495.0, 630.0)","(1487.0, 634.0)",8.944
"(9481.0, 4342.0)","(9472.0, 4342.0)",9.0
"(9472.0, 4342.0)","(9481.0, 4342.0)",9.0
"(8554.0, 5410.0)","(8561.0, 5416.0)",9.22
