og_coord,closest_coord,dist
"(4642.0, 2187.0)","(4639.0, 2183.0)",5.0
"(4639.0, 2183.0)","(4642.0, 2187.0)",5.0
"(1368.0, 5200.0)","(1373.0, 5201.0)",5.099
"(1373.0, 5201.0)","(1368.0, 5200.0)",5.099
"(2624.0, 5599.0)","(2628.0, 5604.0)",6.403
"(2628.0, 5604.0)","(2624.0, 5599.0)",6.403
"(3767.0, 3057.0)","(3771.0, 3051.0)",7.211
"(3771.0, 3051.0)","(3767.0, 3057.0)",7.211
"(2006.0, 7182.0)","(2010.0, 7190.0)",8.944
"(2010.0, 7190.0)","(2006.0, 7182.0)",8.944
"(4435.0, 2010.0)","(4443.0, 2014.0)",8.944
"(4443.0, 2014.0)","(4435.0, 2010.0)",8.944
"(2876.0, 4062.0)","(2867.0, 4060.0)",9.22
"(2867.0, 4060.0)","(2876.0, 4062.0)",9.22
"(2419.0, 4700.0)","(2412.0, 4692.0)",10.63
"(2412.0, 4692.0)","(2419.0, 4700.0)",10.63
"(3931.0, 2209.0)","(3942.0, 2203.0)",12.53
"(2537.0, 3838.0)","(2548.0, 3844.0)",12.53
"(2548.0, 3844.0)","(2537.0, 3838.0)",12.53
"(3942.0, 2203.0)","(3931.0, 2209.0)",12.53
"(3592.0, 3445.0)","(3584.0, 3435.0)",12.806
"(3584.0, 3435.0)","(3592.0, 3445.0)",12.806
"(2804.0, 5632.0)","(2797.0, 5643.0)",13.038
"(2797.0, 5643.0)","(2804.0, 5632.0)",13.038
"(2146.0, 7481.0)","(2137.0, 7491.0)",13.454
"(2137.0, 7491.0)","(2146.0, 7481.0)",13.454
"(3357.0, 5137.0)","(3344.0, 5141.0)",13.601
"(3344.0, 5141.0)","(3357.0, 5137.0)",13.601
"(3867.0, 2825.0)","(3855.0, 2818.0)",13.892
"(3855.0, 2818.0)","(3867.0, 2825.0)",13.892
"(1393.0, 9259.0)","(1398.0, 9272.0)",13.928
"(1398.0, 9272.0)","(1393.0, 9259.0)",13.928
"(1743.0, 6164.0)","(1729.0, 6167.0)",14.318
"(1729.0, 6167.0)","(1743.0, 6164.0)",14.318
"(1287.0, 9856.0)","(1274.0, 9863.0)",14.765
