X,Y,cluster_id
5769,6112.0,6.0
4226,4524.0,1.0
3772,4175.0,55.0
1027,1476.0,13.0
7196,8112.0,63.0
1555,1953.0,61.0
2425,2984.0,46.0
5372,5727.0,5.0
5677,5567.0,53.0
1516,2112.0,59.0
4798,5603.0,12.0
3576,3842.0,52.0
2609,3285.0,57.0
3152,2942.0,49.0
7471,7219.0,50.0
4063,3479.0,51.0
2190,3306.0,4.0
2627,2785.0,33.0
4672,3989.0,8.0
2817,2562.0,10.0
2813,2678.0,64.0
4738,4015.0,8.0
4232,4417.0,1.0
4437,4447.0,24.0
2132,2549.0,11.0
4018,3832.0,60.0
1785,2849.0,23.0
1336,2033.0,56.0
5326,5397.0,58.0
4623,5017.0,62.0
4753,5592.0,12.0
921,1609.0,29.0
2053,2740.0,31.0
7353,7468.0,0.0
4703,4310.0,37.0
2110,2497.0,11.0
938,1454.0,13.0
6378,6663.0,9.0
1100,1738.0,40.0
4995,5350.0,34.0
6591,6408.0,25.0
2786,2496.0,10.0
5686,5135.0,35.0
4343,4208.0,42.0
1351,2230.0,45.0
3778,3974.0,16.0
5694,6045.0,6.0
4775,4637.0,28.0
2798,2532.0,10.0
5500,5776.0,30.0
6348,5903.0,47.0
4023,3981.0,17.0
1577,2322.0,38.0
653,1619.0,32.0
3370,3932.0,41.0
2248,3335.0,4.0
2927,2736.0,18.0
5151,5723.0,20.0
6372,6651.0,9.0
6072,5946.0,39.0
1138,2307.0,2.0
5679,5781.0,3.0
6352,6172.0,36.0
985,2046.0,43.0
3952,4323.0,7.0
5692,5858.0,3.0
5748,5354.0,54.0
7427,7386.0,0.0
6667,6846.0,15.0
4026,3975.0,17.0
7206,7336.0,26.0
5083,4086.0,27.0
2179,2682.0,22.0
1180,2208.0,2.0
5331,4780.0,44.0
3930,4273.0,7.0
4919,4758.0,14.0
5447,5258.0,19.0
7092,7149.0,48.0
5351,5790.0,5.0
6789,6296.0,21.0
1821,2889.0,23.0
