og_coord,closest_coord,dist
"(3549.0, 3983.0)","(3547.0, 3994.0)",11.18
"(3547.0, 3994.0)","(3549.0, 3983.0)",11.18
"(2116.0, 1703.0)","(2088.0, 1707.0)",28.284
"(2088.0, 1707.0)","(2116.0, 1703.0)",28.284
"(3949.0, 3581.0)","(3932.0, 3544.0)",40.719
"(3932.0, 3544.0)","(3949.0, 3581.0)",40.719
"(6441.0, 6909.0)","(6385.0, 6892.0)",58.523
"(6385.0, 6892.0)","(6441.0, 6909.0)",58.523
"(3914.0, 3635.0)","(3949.0, 3581.0)",64.351
"(6514.0, 6908.0)","(6441.0, 6909.0)",73.007
"(6393.0, 6817.0)","(6385.0, 6892.0)",75.425
"(4135.0, 4012.0)","(4218.0, 3995.0)",84.723
"(4218.0, 3995.0)","(4135.0, 4012.0)",84.723
"(1657.0, 1215.0)","(1743.0, 1211.0)",86.093
"(1743.0, 1211.0)","(1657.0, 1215.0)",86.093
"(6296.0, 6908.0)","(6385.0, 6892.0)",90.427
"(3700.0, 3319.0)","(3714.0, 3433.0)",114.856
"(3714.0, 3433.0)","(3700.0, 3319.0)",114.856
"(2035.0, 1299.0)","(2090.0, 1194.0)",118.533
"(2090.0, 1194.0)","(2035.0, 1299.0)",118.533
"(4007.0, 3882.0)","(3986.0, 3763.0)",120.839
"(3986.0, 3763.0)","(4007.0, 3882.0)",120.839
"(6878.0, 6513.0)","(6951.0, 6416.0)",121.4
"(6951.0, 6416.0)","(6878.0, 6513.0)",121.4
"(4762.0, 5504.0)","(4740.0, 5380.0)",125.936
"(4740.0, 5380.0)","(4762.0, 5504.0)",125.936
"(7020.0, 6653.0)","(6942.0, 6755.0)",128.406
"(6942.0, 6755.0)","(7020.0, 6653.0)",128.406
"(2178.0, 1095.0)","(2090.0, 1194.0)",132.458
"(3508.0, 4127.0)","(3547.0, 3994.0)",138.6
"(5374.0, 5342.0)","(5238.0, 5315.0)",138.654
"(5238.0, 5315.0)","(5374.0, 5342.0)",138.654
"(6499.0, 6699.0)","(6392.0, 6610.0)",139.176
"(6392.0, 6610.0)","(6499.0, 6699.0)",139.176
"(5777.0, 6010.0)","(5669.0, 5921.0)",139.946
"(5669.0, 5921.0)","(5777.0, 6010.0)",139.946
"(6915.0, 6893.0)","(6942.0, 6755.0)",140.616
"(4124.0, 3720.0)","(3986.0, 3763.0)",144.544
"(7784.0, 7058.0)","(7918.0, 7001.0)",145.619
"(7918.0, 7001.0)","(7784.0, 7058.0)",145.619
"(1806.0, 1348.0)","(1743.0, 1211.0)",150.791
"(1602.0, 1362.0)","(1657.0, 1215.0)",156.952
"(1971.0, 984.0)","(1899.0, 1129.0)",161.892
"(1899.0, 1129.0)","(1971.0, 984.0)",161.892
"(5336.0, 5502.0)","(5374.0, 5342.0)",164.451
"(1951.0, 1611.0)","(2088.0, 1707.0)",167.287
"(4322.0, 4130.0)","(4218.0, 3995.0)",170.414
"(4269.0, 4837.0)","(4362.0, 4689.0)",174.794
"(4362.0, 4689.0)","(4269.0, 4837.0)",174.794
"(2809.0, 1730.0)","(2907.0, 1886.0)",184.228
"(2907.0, 1886.0)","(2809.0, 1730.0)",184.228
"(4097.0, 4771.0)","(4269.0, 4837.0)",184.228
"(1474.0, 1101.0)","(1637.0, 1007.0)",188.162
"(1637.0, 1007.0)","(1474.0, 1101.0)",188.162
"(3803.0, 3151.0)","(3644.0, 3048.0)",189.447
"(3644.0, 3048.0)","(3803.0, 3151.0)",189.447
"(4682.0, 4545.0)","(4695.0, 4751.0)",206.41
"(4695.0, 4751.0)","(4682.0, 4545.0)",206.41
"(2333.0, 1245.0)","(2350.0, 1454.0)",209.69
"(2350.0, 1454.0)","(2333.0, 1245.0)",209.69
"(4420.0, 4333.0)","(4322.0, 4130.0)",225.417
"(2229.0, 1914.0)","(2116.0, 1703.0)",239.353
"(3760.0, 4117.0)","(3547.0, 3994.0)",245.963
"(7201.0, 6439.0)","(6951.0, 6416.0)",251.056
"(6987.0, 6167.0)","(6951.0, 6416.0)",251.589
"(6136.0, 6607.0)","(6392.0, 6610.0)",256.018
"(2401.0, 2144.0)","(2229.0, 1914.0)",287.2
"(3356.0, 2989.0)","(3644.0, 3048.0)",293.981
"(5366.0, 5795.0)","(5336.0, 5502.0)",294.532
"(3310.0, 2106.0)","(3073.0, 2293.0)",301.891
"(3073.0, 2293.0)","(3310.0, 2106.0)",301.891
"(5154.0, 5001.0)","(5443.0, 4906.0)",304.214
"(5443.0, 4906.0)","(5154.0, 5001.0)",304.214
"(7405.0, 6679.0)","(7201.0, 6439.0)",314.986
"(1254.0, 708.0)","(1570.0, 696.0)",316.228
"(1570.0, 696.0)","(1254.0, 708.0)",316.228
"(5989.0, 5755.0)","(5884.0, 5453.0)",319.733
"(5884.0, 5453.0)","(5989.0, 5755.0)",319.733
"(6326.0, 6250.0)","(6392.0, 6610.0)",366.0
"(8078.0, 7349.0)","(7918.0, 7001.0)",383.02
"(2372.0, 2642.0)","(2401.0, 2144.0)",498.844
