og_coord,closest_coord,dist
"(7714, 6781)","(7736, 6773)",23.409
"(4957, 5481)","(4943, 5319)",162.604
"(4140, 4727)","(4265, 4621)",163.893
"(3667, 3170)","(3865, 3170)",198.0
"(8048, 7109)","(7988, 6933)",185.946
"(5990, 5533)","(5850, 5516)",141.028
"(7278, 7443)","(7335, 7520)",95.802
"(7209, 7203)","(7278, 7443)",249.722
"(3973, 3936)","(3871, 4028)",137.361
"(3865, 3170)","(3935, 3234)",94.847
"(6951, 6464)","(6793, 6417)",164.842
"(2953, 2262)","(2962, 2116)",146.277
"(3950, 4115)","(4013, 4147)",70.661
"(6353, 6622)","(6242, 6667)",119.775
"(6793, 6417)","(6951, 6464)",164.842
"(6409, 6169)","(6387, 6079)",92.65
"(7589, 6871)","(7633, 6758)",121.264
"(4660, 4981)","(4408, 4926)",257.932
"(5076, 5092)","(4943, 5319)",263.093
"(5887, 6279)","(6054, 6489)",268.308
"(1543, 697)","(1500, 618)",89.944
"(4013, 4147)","(3950, 4115)",70.661
"(5850, 5516)","(5990, 5533)",141.028
"(6277, 6944)","(6136, 6753)",237.407
"(3174, 2164)","(2962, 2116)",217.366
"(2378, 1947)","(2351, 1767)",182.014
"(4945, 4416)","(4695, 4450)",252.301
"(4175, 5167)","(4440, 5160)",265.092
"(7335, 7520)","(7278, 7443)",95.802
"(7717, 7541)","(7487, 7297)",335.315
"(2273, 1261)","(2384, 1343)",138.004
"(3815, 3479)","(3830, 3610)",131.856
"(6753, 6661)","(6708, 6867)",210.858
"(4695, 4450)","(4945, 4416)",252.301
"(3258, 2558)","(3174, 2164)",402.855
"(6387, 6079)","(6409, 6169)",92.65
"(7051, 6930)","(7209, 7203)",315.425
"(5403, 5207)","(5076, 5092)",346.632
"(4943, 5319)","(4957, 5481)",162.604
"(3915, 3774)","(3973, 3936)",172.07
"(5617, 5999)","(5998, 5945)",384.808
"(3542, 3532)","(3675, 3392)",193.104
"(3935, 3234)","(3865, 3170)",94.847
"(2384, 1343)","(2273, 1261)",138.004
"(7988, 6933)","(8048, 7109)",185.946
"(1288, 574)","(1500, 618)",216.518
"(6153, 6675)","(6136, 6753)",79.831
"(4231, 3966)","(4272, 4192)",229.689
"(5316, 5583)","(4957, 5481)",373.209
"(4272, 4192)","(4458, 4189)",186.024
"(7297, 6460)","(7461, 6545)",184.719
"(3830, 3610)","(3815, 3479)",131.856
"(6136, 6753)","(6153, 6675)",79.831
"(2962, 2116)","(2953, 2262)",146.277
"(3871, 4028)","(3820, 4055)",57.706
"(4222, 4901)","(4408, 4926)",187.673
"(7461, 6545)","(7297, 6460)",184.719
"(4408, 4926)","(4222, 4901)",187.673
"(1500, 618)","(1543, 697)",89.944
"(3820, 4055)","(3871, 4028)",57.706
"(7736, 6773)","(7714, 6781)",23.409
"(7487, 7297)","(7278, 7443)",254.945
"(4762, 5252)","(4943, 5319)",193.003
"(2167, 2134)","(2378, 1947)",281.94
"(2241, 1745)","(2351, 1767)",112.178
"(2485, 2567)","(2167, 2134)",537.227
"(6242, 6667)","(6153, 6675)",89.359
"(3133, 3393)","(3542, 3532)",431.975
"(3675, 3392)","(3815, 3479)",164.83
"(2010, 1854)","(2241, 1745)",255.425
"(4265, 4621)","(4140, 4727)",163.893
"(4822, 4751)","(4660, 4981)",281.325
"(6054, 6489)","(6153, 6675)",210.706
"(7633, 6758)","(7714, 6781)",84.202
"(2351, 1767)","(2241, 1745)",112.178
"(6708, 6867)","(6753, 6661)",210.858
"(4458, 4189)","(4272, 4192)",186.024
"(2165, 921)","(2273, 1261)",356.741
"(1908, 1389)","(2273, 1261)",386.793
"(7390, 6733)","(7461, 6545)",200.96
"(4440, 5160)","(4408, 4926)",236.178
"(5998, 5945)","(5887, 6279)",351.962
