og_coord,closest_coord,dist
"(2.972, 4.332)","(2.974, 4.336)",0.005
"(2.974, 4.336)","(2.972, 4.332)",0.005
"(2.662, 3.782)","(2.656, 3.784)",0.006
"(2.656, 3.784)","(2.662, 3.782)",0.006
"(1.853, 5.05)","(1.849, 5.055)",0.007
"(1.849, 5.055)","(1.853, 5.05)",0.007
"(2.605, 4.356)","(2.6, 4.362)",0.008
"(2.6, 4.362)","(2.605, 4.356)",0.008
"(1.838, 5.141)","(1.845, 5.146)",0.009
"(1.845, 5.146)","(1.838, 5.141)",0.009
"(3.848, 1.346)","(3.857, 1.346)",0.009
"(3.857, 1.346)","(3.848, 1.346)",0.009
"(2.202, 4.888)","(2.197, 4.88)",0.01
"(2.197, 4.88)","(2.202, 4.888)",0.01
"(4.391, 1.866)","(4.398, 1.858)",0.011
"(4.398, 1.858)","(4.391, 1.866)",0.011
"(1.019, 7.096)","(1.016, 7.085)",0.011
"(1.016, 7.085)","(1.019, 7.096)",0.011
"(1.579, 6.592)","(1.589, 6.586)",0.011
"(1.589, 6.586)","(1.579, 6.592)",0.011
"(2.501, 3.171)","(2.507, 3.181)",0.011
"(2.507, 3.181)","(2.501, 3.171)",0.011
"(1.27, 7.504)","(1.26, 7.511)",0.012
"(1.26, 7.511)","(1.27, 7.504)",0.012
"(3.477, 2.082)","(3.471, 2.07)",0.014
"(3.471, 2.07)","(3.477, 2.082)",0.014
"(0.86, 8.003)","(0.852, 7.991)",0.014
"(0.852, 7.991)","(0.86, 8.003)",0.014
"(2.989, 4.262)","(2.994, 4.275)",0.014
"(2.994, 4.275)","(2.989, 4.262)",0.014
"(3.965, 1.916)","(3.964, 1.901)",0.015
"(3.964, 1.901)","(3.965, 1.916)",0.015
"(1.672, 5.949)","(1.656, 5.949)",0.016
"(1.656, 5.949)","(1.672, 5.949)",0.016
"(2.197, 4.903)","(2.202, 4.888)",0.016
"(1.095, 7.313)","(1.089, 7.328)",0.016
"(1.089, 7.328)","(1.095, 7.313)",0.016
"(2.757, 3.759)","(2.742, 3.752)",0.017
"(2.742, 3.752)","(2.757, 3.759)",0.017
"(1.25, 7.734)","(1.249, 7.717)",0.017
"(1.249, 7.717)","(1.25, 7.734)",0.017
"(3.161, 3.276)","(3.178, 3.273)",0.017
"(3.178, 3.273)","(3.161, 3.276)",0.017
"(2.708, 4.478)","(2.725, 4.474)",0.018
"(3.303, 4.643)","(3.286, 4.639)",0.018
"(2.725, 4.474)","(2.708, 4.478)",0.018
"(3.286, 4.639)","(3.303, 4.643)",0.018
"(2.524, 3.173)","(2.507, 3.181)",0.019
"(3.007, 4.255)","(2.989, 4.262)",0.019
"(3.138, 3.431)","(3.128, 3.415)",0.019
"(3.128, 3.415)","(3.138, 3.431)",0.019
"(2.526, 3.227)","(2.527, 3.247)",0.02
"(2.527, 3.247)","(2.526, 3.227)",0.02
"(3.169, 2.431)","(3.179, 2.449)",0.02
"(4.365, 1.87)","(4.348, 1.88)",0.02
"(3.179, 2.449)","(3.169, 2.431)",0.02
"(4.348, 1.88)","(4.365, 1.87)",0.02
"(2.477, 3.97)","(2.458, 3.978)",0.02
"(2.458, 3.978)","(2.477, 3.97)",0.02
"(3.853, 1.367)","(3.857, 1.346)",0.021
"(3.165, 2.512)","(3.18, 2.498)",0.021
"(3.18, 2.498)","(3.165, 2.512)",0.021
"(3.545, 2.774)","(3.544, 2.795)",0.021
"(2.764, 4.39)","(2.786, 4.389)",0.021
"(3.544, 2.795)","(3.545, 2.774)",0.021
"(2.786, 4.389)","(2.764, 4.39)",0.021
"(2.492, 4.221)","(2.488, 4.242)",0.022
"(2.488, 4.242)","(2.492, 4.221)",0.022
"(1.715, 6.294)","(1.694, 6.287)",0.022
"(1.694, 6.287)","(1.715, 6.294)",0.022
"(3.757, 1.883)","(3.77, 1.902)",0.022
"(3.77, 1.902)","(3.757, 1.883)",0.022
"(4.481, 1.947)","(4.483, 1.97)",0.023
"(4.483, 1.97)","(4.481, 1.947)",0.023
"(2.882, 4.858)","(2.902, 4.847)",0.023
"(2.902, 4.847)","(2.882, 4.858)",0.023
"(4.592, 1.642)","(4.579, 1.661)",0.024
"(4.579, 1.661)","(4.592, 1.642)",0.024
"(2.388, 4.313)","(2.405, 4.33)",0.024
"(2.405, 4.33)","(2.388, 4.313)",0.024
"(3.212, 2.716)","(3.234, 2.727)",0.025
"(3.234, 2.727)","(3.212, 2.716)",0.025
"(1.037, 7.073)","(1.016, 7.085)",0.025
"(2.716, 3.248)","(2.703, 3.27)",0.025
"(2.703, 3.27)","(2.716, 3.248)",0.025
"(1.612, 6.595)","(1.589, 6.586)",0.025
"(0.828, 8.78)","(0.829, 8.755)",0.025
"(0.829, 8.755)","(0.828, 8.78)",0.025
"(2.898, 3.001)","(2.922, 3.008)",0.025
"(2.922, 3.008)","(2.898, 3.001)",0.025
"(3.293, 3.412)","(3.31, 3.43)",0.025
"(3.31, 3.43)","(3.293, 3.412)",0.025
"(2.894, 3.152)","(2.874, 3.136)",0.025
"(2.874, 3.136)","(2.894, 3.152)",0.025
"(3.937, 2.003)","(3.958, 1.988)",0.025
"(3.958, 1.988)","(3.937, 2.003)",0.025
"(3.783, 1.879)","(3.757, 1.883)",0.026
"(3.89, 1.988)","(3.873, 1.969)",0.026
"(3.873, 1.969)","(3.89, 1.988)",0.026
"(1.784, 8.104)","(1.763, 8.12)",0.027
"(1.763, 8.12)","(1.784, 8.104)",0.027
"(2.275, 3.95)","(2.29, 3.972)",0.027
"(2.29, 3.972)","(2.275, 3.95)",0.027
"(2.528, 4.984)","(2.532, 4.958)",0.027
"(2.532, 4.958)","(2.528, 4.984)",0.027
"(0.876, 7.979)","(0.852, 7.991)",0.027
"(3.217, 4.602)","(3.197, 4.584)",0.027
"(3.197, 4.584)","(3.217, 4.602)",0.027
"(2.724, 4.446)","(2.725, 4.474)",0.028
"(3.089, 4.516)","(3.08, 4.542)",0.028
"(3.08, 4.542)","(3.089, 4.516)",0.028
"(0.854, 7.845)","(0.839, 7.869)",0.028
"(0.839, 7.869)","(0.854, 7.845)",0.028
"(2.511, 4.939)","(2.532, 4.958)",0.028
"(4.273, 1.821)","(4.247, 1.833)",0.028
"(4.247, 1.833)","(4.273, 1.821)",0.028
"(0.993, 8.327)","(0.985, 8.299)",0.029
"(0.985, 8.299)","(0.993, 8.327)",0.029
"(3.082, 2.606)","(3.056, 2.617)",0.029
"(3.056, 2.617)","(3.082, 2.606)",0.029
"(2.85, 4.393)","(2.844, 4.365)",0.029
"(2.844, 4.365)","(2.85, 4.393)",0.029
"(2.494, 3.207)","(2.507, 3.181)",0.029
"(3.435, 2.134)","(3.464, 2.135)",0.029
"(3.464, 2.135)","(3.435, 2.134)",0.029
"(3.136, 3.461)","(3.138, 3.431)",0.029
"(0.916, 8.517)","(0.912, 8.488)",0.03
"(0.912, 8.488)","(0.916, 8.517)",0.03
"(3.386, 2.029)","(3.364, 2.049)",0.03
"(3.364, 2.049)","(3.386, 2.029)",0.03
"(1.078, 8.664)","(1.065, 8.638)",0.03
"(1.065, 8.638)","(1.078, 8.664)",0.03
"(2.991, 2.502)","(3.015, 2.52)",0.03
"(3.015, 2.52)","(2.991, 2.502)",0.03
"(4.621, 1.648)","(4.592, 1.642)",0.03
"(2.885, 3.291)","(2.891, 3.32)",0.03
"(2.985, 4.719)","(2.991, 4.69)",0.03
"(2.991, 4.69)","(2.985, 4.719)",0.03
"(2.891, 3.32)","(2.885, 3.291)",0.03
"(2.567, 4.706)","(2.592, 4.689)",0.03
"(2.592, 4.689)","(2.567, 4.706)",0.03
"(2.569, 3.008)","(2.576, 3.037)",0.03
"(2.576, 3.037)","(2.569, 3.008)",0.03
"(3.573, 2.25)","(3.597, 2.232)",0.03
"(3.597, 2.232)","(3.573, 2.25)",0.03
"(2.635, 3.762)","(2.656, 3.784)",0.031
"(1.737, 6.315)","(1.715, 6.294)",0.031
"(1.681, 5.61)","(1.705, 5.591)",0.031
"(1.705, 5.591)","(1.681, 5.61)",0.031
"(0.608, 7.963)","(0.599, 7.932)",0.033
"(0.599, 7.932)","(0.608, 7.963)",0.033
"(3.08, 4.658)","(3.056, 4.68)",0.033
"(3.056, 4.68)","(3.08, 4.658)",0.033
"(0.882, 7.828)","(0.854, 7.845)",0.033
"(1.024, 8.315)","(0.993, 8.327)",0.033
"(2.692, 4.761)","(2.66, 4.774)",0.033
"(2.66, 4.774)","(2.692, 4.761)",0.033
"(2.927, 3.145)","(2.894, 3.152)",0.034
"(1.674, 4.369)","(1.672, 4.335)",0.034
"(1.615, 5.688)","(1.617, 5.721)",0.034
"(1.617, 5.721)","(1.615, 5.688)",0.034
"(1.672, 4.335)","(1.674, 4.369)",0.034
"(2.235, 4.896)","(2.202, 4.888)",0.034
"(4.254, 2.023)","(4.221, 2.017)",0.034
"(4.221, 2.017)","(4.254, 2.023)",0.034
"(3.358, 3.283)","(3.325, 3.294)",0.035
"(3.325, 3.294)","(3.358, 3.283)",0.035
"(3.83, 1.393)","(3.853, 1.367)",0.035
"(2.753, 3.718)","(2.742, 3.752)",0.035
"(2.625, 3.375)","(2.599, 3.35)",0.036
"(2.599, 3.35)","(2.625, 3.375)",0.036
"(2.711, 4.247)","(2.745, 4.261)",0.036
"(2.745, 4.261)","(2.711, 4.247)",0.036
"(2.606, 3.017)","(2.576, 3.037)",0.036
"(4.5, 2.139)","(4.535, 2.151)",0.037
"(4.535, 2.151)","(4.5, 2.139)",0.037
"(3.438, 2.951)","(3.435, 2.987)",0.037
"(3.435, 2.987)","(3.438, 2.951)",0.037
"(3.507, 2.113)","(3.541, 2.127)",0.037
"(3.541, 2.127)","(3.507, 2.113)",0.037
"(1.701, 5.751)","(1.73, 5.727)",0.037
"(1.73, 5.727)","(1.701, 5.751)",0.037
"(3.152, 4.176)","(3.117, 4.189)",0.038
"(3.117, 4.189)","(3.152, 4.176)",0.038
"(1.173, 7.875)","(1.2, 7.901)",0.038
"(1.2, 7.901)","(1.173, 7.875)",0.038
"(2.434, 4.84)","(2.451, 4.806)",0.038
"(2.451, 4.806)","(2.434, 4.84)",0.038
"(2.819, 4.569)","(2.782, 4.563)",0.038
"(2.782, 4.563)","(2.819, 4.569)",0.038
"(2.973, 2.105)","(2.943, 2.082)",0.038
"(2.943, 2.082)","(2.973, 2.105)",0.038
"(0.949, 8.535)","(0.916, 8.517)",0.038
"(1.646, 5.665)","(1.615, 5.688)",0.038
"(2.848, 3.302)","(2.885, 3.291)",0.039
"(3.166, 2.895)","(3.157, 2.933)",0.039
"(3.157, 2.933)","(3.166, 2.895)",0.039
"(2.883, 3.098)","(2.874, 3.136)",0.039
"(2.094, 5.131)","(2.055, 5.135)",0.039
"(2.055, 5.135)","(2.094, 5.131)",0.039
"(4.362, 2.164)","(4.37, 2.125)",0.04
"(4.37, 2.125)","(4.362, 2.164)",0.04
"(2.214, 4.211)","(2.176, 4.198)",0.04
"(2.176, 4.198)","(2.214, 4.211)",0.04
"(3.294, 4.682)","(3.303, 4.643)",0.04
"(0.861, 8.802)","(0.828, 8.78)",0.04
"(3.776, 1.942)","(3.77, 1.902)",0.04
"(0.932, 8.091)","(0.942, 8.13)",0.04
"(0.942, 8.13)","(0.932, 8.091)",0.04
"(2.145, 4.021)","(2.129, 3.984)",0.041
"(2.129, 3.984)","(2.145, 4.021)",0.041
"(2.906, 2.961)","(2.898, 3.001)",0.041
"(2.847, 3.239)","(2.871, 3.205)",0.041
"(2.871, 3.205)","(2.847, 3.239)",0.041
"(3.214, 2.763)","(3.234, 2.727)",0.042
"(2.701, 4.536)","(2.734, 4.562)",0.042
"(2.734, 4.562)","(2.701, 4.536)",0.042
"(3.018, 2.47)","(2.991, 2.502)",0.043
"(2.945, 4.701)","(2.985, 4.719)",0.043
"(1.769, 5.709)","(1.73, 5.727)",0.043
"(3.391, 4.578)","(3.425, 4.551)",0.043
"(3.425, 4.551)","(3.391, 4.578)",0.043
"(2.138, 4.295)","(2.149, 4.337)",0.043
"(2.149, 4.337)","(2.138, 4.295)",0.043
"(1.812, 5.106)","(1.838, 5.141)",0.043
"(1.744, 6.358)","(1.737, 6.315)",0.043
"(3.746, 1.374)","(3.732, 1.415)",0.043
"(3.732, 1.415)","(3.746, 1.374)",0.043
"(1.986, 5.046)","(1.955, 5.077)",0.043
"(1.955, 5.077)","(1.986, 5.046)",0.043
"(4.093, 2.176)","(4.101, 2.219)",0.043
"(2.735, 4.358)","(2.764, 4.39)",0.043
"(4.101, 2.219)","(4.093, 2.176)",0.043
"(3.385, 3.889)","(3.383, 3.846)",0.044
"(3.424, 3.788)","(3.458, 3.761)",0.044
"(3.458, 3.761)","(3.424, 3.788)",0.044
"(3.383, 3.846)","(3.385, 3.889)",0.044
"(3.4, 2.643)","(3.444, 2.647)",0.044
"(3.444, 2.647)","(3.4, 2.643)",0.044
"(1.769, 5.111)","(1.812, 5.106)",0.044
"(1.772, 6.29)","(1.737, 6.315)",0.044
"(1.797, 5.158)","(1.838, 5.141)",0.044
"(2.814, 3.331)","(2.848, 3.302)",0.045
"(3.084, 3.681)","(3.04, 3.686)",0.045
"(3.04, 3.686)","(3.084, 3.681)",0.045
"(1.279, 7.552)","(1.26, 7.511)",0.045
"(1.414, 4.384)","(1.458, 4.391)",0.045
"(1.458, 4.391)","(1.414, 4.384)",0.045
"(1.753, 5.165)","(1.797, 5.158)",0.045
"(3.021, 4.311)","(2.994, 4.275)",0.045
"(2.683, 3.724)","(2.661, 3.684)",0.045
"(2.661, 3.684)","(2.683, 3.724)",0.045
"(3.936, 2.158)","(3.937, 2.113)",0.045
"(3.937, 2.113)","(3.936, 2.158)",0.045
"(1.364, 4.386)","(1.341, 4.425)",0.045
"(1.341, 4.425)","(1.364, 4.386)",0.045
"(1.215, 7.375)","(1.187, 7.338)",0.046
"(1.187, 7.338)","(1.215, 7.375)",0.046
"(3.056, 3.464)","(3.039, 3.421)",0.046
"(1.585, 5.754)","(1.617, 5.721)",0.046
"(1.098, 8.061)","(1.066, 8.028)",0.046
"(3.039, 3.421)","(3.056, 3.464)",0.046
"(1.066, 8.028)","(1.098, 8.061)",0.046
"(3.509, 5.126)","(3.542, 5.158)",0.046
"(3.542, 5.158)","(3.509, 5.126)",0.046
"(3.168, 4.547)","(3.197, 4.584)",0.047
"(4.14, 2.174)","(4.093, 2.176)",0.047
"(3.461, 3.026)","(3.435, 2.987)",0.047
"(2.161, 4.693)","(2.208, 4.7)",0.048
"(2.208, 4.7)","(2.161, 4.693)",0.048
"(4.113, 1.468)","(4.125, 1.514)",0.048
"(4.125, 1.514)","(4.113, 1.468)",0.048
"(1.557, 4.28)","(1.58, 4.322)",0.048
"(0.813, 7.822)","(0.854, 7.845)",0.048
"(1.58, 4.322)","(1.557, 4.28)",0.048
"(1.086, 6.995)","(1.051, 6.963)",0.048
"(1.051, 6.963)","(1.086, 6.995)",0.048
"(3.47, 2.687)","(3.444, 2.647)",0.048
"(2.867, 4.566)","(2.819, 4.569)",0.048
"(0.975, 8.07)","(0.932, 8.091)",0.048
"(2.941, 4.379)","(2.989, 4.382)",0.048
"(2.989, 4.382)","(2.941, 4.379)",0.048
"(1.77, 5.21)","(1.753, 5.165)",0.048
"(3.044, 2.858)","(3.009, 2.892)",0.048
"(3.009, 2.892)","(3.044, 2.858)",0.048
"(3.07, 2.559)","(3.082, 2.606)",0.049
"(3.727, 1.942)","(3.776, 1.942)",0.049
"(3.833, 1.939)","(3.873, 1.969)",0.049
"(3.915, 2.048)","(3.937, 2.003)",0.05
"(3.71, 1.316)","(3.73, 1.271)",0.05
"(3.73, 1.271)","(3.71, 1.316)",0.05
"(2.676, 4.433)","(2.724, 4.446)",0.05
"(0.981, 8.25)","(0.985, 8.299)",0.05
"(3.256, 4.392)","(3.23, 4.435)",0.05
"(3.23, 4.435)","(3.256, 4.392)",0.05
"(2.519, 4.69)","(2.567, 4.706)",0.051
"(3.017, 2.419)","(3.018, 2.47)",0.051
"(3.371, 3.332)","(3.358, 3.283)",0.051
"(1.0, 7.143)","(1.019, 7.096)",0.051
"(0.902, 8.438)","(0.912, 8.488)",0.051
"(3.301, 4.417)","(3.256, 4.392)",0.051
"(1.905, 5.084)","(1.955, 5.077)",0.051
"(3.22, 2.418)","(3.179, 2.449)",0.051
"(1.726, 5.4)","(1.751, 5.355)",0.052
"(1.751, 5.355)","(1.726, 5.4)",0.052
"(3.136, 2.852)","(3.166, 2.895)",0.052
"(2.341, 4.291)","(2.388, 4.313)",0.052
"(3.705, 1.225)","(3.73, 1.271)",0.052
"(2.643, 3.055)","(2.606, 3.017)",0.053
"(4.167, 2.019)","(4.221, 2.017)",0.053
"(3.772, 1.827)","(3.783, 1.879)",0.053
"(1.054, 8.091)","(1.098, 8.061)",0.054
"(1.151, 7.942)","(1.098, 7.935)",0.054
"(1.098, 7.935)","(1.151, 7.942)",0.054
"(2.661, 3.105)","(2.643, 3.055)",0.054
"(1.244, 7.42)","(1.215, 7.375)",0.054
"(3.249, 4.052)","(3.281, 4.095)",0.054
"(3.281, 4.095)","(3.249, 4.052)",0.054
"(3.039, 4.731)","(3.056, 4.68)",0.054
"(2.511, 3.315)","(2.469, 3.281)",0.054
"(2.469, 3.281)","(2.511, 3.315)",0.054
"(2.866, 3.448)","(2.823, 3.415)",0.055
"(2.823, 3.415)","(2.866, 3.448)",0.055
"(3.234, 3.599)","(3.197, 3.559)",0.055
"(3.197, 3.559)","(3.234, 3.599)",0.055
"(1.019, 8.209)","(0.981, 8.25)",0.055
"(0.776, 7.916)","(0.74, 7.874)",0.055
"(0.74, 7.874)","(0.776, 7.916)",0.055
"(2.977, 3.001)","(2.922, 3.008)",0.055
"(3.083, 2.454)","(3.096, 2.509)",0.056
"(3.096, 2.509)","(3.083, 2.454)",0.056
"(3.083, 2.454)","(3.096, 2.509)",0.056
"(2.263, 4.659)","(2.271, 4.714)",0.056
"(2.271, 4.714)","(2.263, 4.659)",0.056
"(4.033, 1.914)","(4.071, 1.954)",0.056
"(4.071, 1.954)","(4.033, 1.914)",0.056
"(3.669, 1.278)","(3.71, 1.316)",0.056
"(3.374, 4.355)","(3.43, 4.36)",0.056
"(3.43, 4.36)","(3.374, 4.355)",0.056
"(2.925, 3.22)","(2.871, 3.205)",0.056
