og_coord,closest_coord,dist
"(2047, 1008)","(2073, 1148)",142.394
"(5689, 5544)","(5534, 5584)",160.078
"(6069, 5648)","(5975, 5674)",97.529
"(3334, 2384)","(3121, 2418)",215.697
"(7076, 6489)","(7149, 6488)",73.007
"(5447, 5708)","(5534, 5584)",151.476
"(3822, 3954)","(3718, 4062)",149.933
"(4421, 4126)","(4545, 4265)",186.271
"(2560, 2775)","(2682, 2872)",155.862
"(4160, 3966)","(4246, 3900)",108.407
"(5403, 4910)","(5553, 4823)",173.404
"(4768, 4970)","(5061, 4945)",294.065
"(2704, 2422)","(2531, 2277)",225.73
"(2846, 1864)","(2781, 2024)",172.699
"(3718, 4062)","(3822, 3954)",149.933
"(2781, 2024)","(2829, 2053)",56.08
"(4699, 4459)","(4669, 4375)",89.196
"(6335, 6130)","(6258, 5995)",155.416
"(7473, 7225)","(7439, 7125)",105.622
"(8036, 7298)","(7956, 7004)",304.69
"(2988, 3013)","(2876, 2753)",283.097
"(7439, 7125)","(7473, 7225)",105.622
"(2447, 1236)","(2389, 1548)",317.345
"(2876, 2753)","(2819, 2736)",59.481
"(7956, 7004)","(8036, 7298)",304.69
"(6825, 6806)","(6640, 6694)",216.261
"(6497, 6421)","(6429, 6473)",85.604
"(7020, 6562)","(7076, 6489)",92.005
"(6055, 6146)","(6258, 5995)",253.002
"(6429, 6473)","(6497, 6421)",85.604
"(2073, 1148)","(2047, 1008)",142.394
"(5893, 5556)","(5975, 5674)",143.694
"(2829, 2053)","(2781, 2024)",56.08
"(2439, 1803)","(2389, 1548)",259.856
"(6307, 5834)","(6258, 5995)",168.291
"(4972, 4521)","(4777, 4616)",216.91
"(1490, 1109)","(1234, 688)",492.724
"(1959, 1535)","(2073, 1148)",403.441
"(3965, 4671)","(3947, 4718)",50.329
"(3280, 2168)","(3334, 2384)",222.648
"(5534, 5584)","(5447, 5708)",151.476
"(1234, 688)","(1490, 1109)",492.724
"(3993, 3310)","(3771, 3640)",397.724
"(3771, 3640)","(3610, 3521)",200.205
"(5975, 5674)","(6069, 5648)",97.529
"(4378, 5194)","(4768, 4970)",449.751
"(2682, 2872)","(2560, 2775)",155.862
"(7036, 6227)","(6933, 6417)",216.123
"(6258, 5995)","(6335, 6130)",155.416
"(4900, 5655)","(4880, 5524)",132.518
"(5061, 4945)","(4768, 4970)",294.065
"(4246, 3900)","(4160, 3966)",108.407
"(7680, 7408)","(7525, 7558)",215.697
"(3874, 4198)","(3718, 4062)",206.959
"(4669, 4375)","(4699, 4459)",89.196
"(7338, 7270)","(7473, 7225)",142.302
"(4187, 4629)","(3965, 4671)",225.938
"(4880, 5524)","(4900, 5655)",132.518
"(3947, 4718)","(3965, 4671)",50.329
"(7149, 6488)","(7076, 6489)",73.007
"(4545, 4265)","(4669, 4375)",165.759
"(3085, 2494)","(3121, 2418)",84.095
"(7357, 7493)","(7525, 7558)",180.136
"(3610, 3521)","(3771, 3640)",200.205
"(6596, 5934)","(6307, 5834)",305.812
"(6404, 6795)","(6491, 6967)",192.751
"(3121, 2418)","(3085, 2494)",84.095
"(6491, 6967)","(6404, 6795)",192.751
"(6885, 7027)","(6825, 6806)",229.0
"(5993, 5834)","(5975, 5674)",161.009
"(2819, 2736)","(2876, 2753)",59.481
"(4777, 4616)","(4699, 4459)",175.308
"(3089, 3512)","(2988, 3013)",509.119
"(5553, 4823)","(5403, 4910)",173.404
"(6644, 6384)","(6497, 6421)",151.585
"(6933, 6417)","(7076, 6489)",160.103
"(7525, 7558)","(7357, 7493)",180.136
"(2531, 2277)","(2704, 2422)",225.73
"(2226, 2035)","(2439, 1803)",314.949
"(6640, 6694)","(6825, 6806)",216.261
"(5204, 5490)","(4880, 5524)",325.779
"(2389, 1548)","(2439, 1803)",259.856
