X,Y,cluster_id
5674,5.276,0.0
5710,5.311,0.0
6940,6.797,0.001
6944,6.816,0.001
1194,1.582,0.002
1193,1.603,0.002
7157,6.86,0.003
2325,2.118,0.004
3973,3.695,0.004
3957,3.68,0.004
5060,3.716,0.005
5926,4.952,0.006
4819,4.065,0.007
2551,2.251,0.008
1356,2.004,0.009
5201,3.676,0.01
5232,4.03,0.011
4652,3.959,0.012
6222,5.805,0.012
5603,4.26,0.013
4994,4.662,0.014
3007,3.048,0.015
6392,5.413,0.016
1784,1.799,0.017
6001,5.629,0.018
3552,2.78,0.019
2879,2.345,0.02
6776,6.941,0.02
5064,4.138,0.021
6496,5.542,0.022
4732,3.634,0.023
4249,3.983,0.024
3079,3.185,0.025
5274,5.031,0.026
6066,5.34,0.027
6489,5.336,0.028
6088,6.133,0.028
3487,3.594,0.029
2822,2.436,0.03
5518,4.27,0.031
3505,3.112,0.032
5206,4.737,0.033
4490,3.436,0.034
6508,6.358,0.035
4138,3.191,0.036
5174,5.136,0.036
1092,1.986,0.037
5449,4.787,0.038
3750,3.495,0.039
1369,1.455,0.04
4070,3.535,0.041
3879,3.205,0.042
5334,4.551,0.043
1298,1.801,0.044
6962,5.574,0.044
6845,6.114,0.045
7357,6.936,0.046
4597,4.307,0.047
2470,1.988,0.048
7511,6.622,0.049
2102,1.974,0.05
1748,2.223,0.051
6729,5.546,0.052
5155,4.825,0.052
1965,1.86,0.053
2391,2.55,0.054
3421,2.852,0.055
557,1.625,0.056
4953,4.559,0.057
3861,3.671,0.058
7620,6.666,0.059
6489,6.463,0.059
5766,5.356,0.06
1925,2.176,0.061
5973,5.355,0.062
4904,4.671,0.063
4919,4.934,0.064
4650,4.247,0.065
5145,4.145,0.066
5205,4.671,0.067
6446,6.385,0.067
