og_coord,starfish_coord,dist
"(4668.216, 5100.672)","(4658.0, 5107.0)",12.017
"(7787.76, 7112.88)","(7774.0, 7112.0)",13.788
"(4662.0, 5089.128)","(4658.0, 5107.0)",18.314
"(5065.152, 5329.776)","(5080.0, 5311.0)",23.937
"(6141.408, 5685.864)","(6164.0, 5696.0)",24.762
"(7237.2, 7281.6)","(7216.0, 7260.0)",30.265
"(5629.032, 5827.056)","(5619.0, 5859.0)",33.482
"(2411.808, 2272.392)","(2449.0, 2285.0)",39.271
"(4677.096, 5065.152)","(4658.0, 5107.0)",45.999
"(5185.032, 5280.936)","(5198.0, 5236.0)",46.77
"(5106.0, 5352.864)","(5080.0, 5311.0)",49.281
"(5067.816, 5359.08)","(5080.0, 5311.0)",49.6
"(2419.8, 2242.2)","(2449.0, 2285.0)",51.812
"(4795.2, 4505.712)","(4794.0, 4575.0)",69.298
"(6715.056, 6052.608)","(6648.0, 6082.0)",73.215
"(2710.176, 2140.08)","(2640.0, 2119.0)",73.274
"(5172.6, 5310.24)","(5198.0, 5236.0)",78.465
"(5245.416, 5310.24)","(5198.0, 5236.0)",88.09
"(2848.704, 2978.352)","(2798.0, 2903.0)",90.823
"(7890.768, 7040.064)","(7787.0, 7037.0)",103.813
"(5214.336, 5338.656)","(5198.0, 5236.0)",103.948
"(3885.888, 3348.648)","(3963.0, 3274.0)",107.325
"(3922.296, 5215.224)","(4027.0, 5266.0)",116.366
"(6713.28, 6199.128)","(6608.0, 6254.0)",118.722
"(6722.16, 6176.04)","(6648.0, 6082.0)",119.763
"(3889.44, 3993.336)","(3838.0, 4103.0)",121.129
"(6577.416, 5979.792)","(6648.0, 6082.0)",124.212
"(3919.632, 4009.32)","(3838.0, 4103.0)",124.257
"(5160.168, 4963.92)","(5191.0, 4840.0)",127.698
"(7238.088, 7387.272)","(7216.0, 7260.0)",129.174
"(1416.36, 1094.016)","(1502.0, 1191.0)",129.384
"(4407.144, 4847.592)","(4283.0, 4891.0)",131.514
"(2559.216, 2013.096)","(2640.0, 2119.0)",133.198
"(6588.072, 5962.032)","(6648.0, 6082.0)",134.103
"(2529.912, 2037.072)","(2640.0, 2119.0)",137.228
"(3921.408, 3991.56)","(3838.0, 4103.0)",139.197
"(1401.264, 1094.904)","(1502.0, 1191.0)",139.22
"(5128.2, 4966.584)","(5191.0, 4840.0)",141.306
"(6551.664, 5976.24)","(6648.0, 6082.0)",143.059
"(2746.584, 2391.384)","(2722.0, 2535.0)",145.705
"(5139.744, 4990.56)","(5147.0, 5137.0)",146.62
"(4187.808, 4779.216)","(4283.0, 4891.0)",146.824
"(3927.624, 3979.128)","(3838.0, 4103.0)",152.895
"(1403.928, 1073.592)","(1502.0, 1191.0)",152.98
"(2690.64, 2381.616)","(2722.0, 2535.0)",156.557
"(5119.32, 4979.904)","(5191.0, 4840.0)",157.198
"(1408.368, 1056.72)","(1559.0, 1007.0)",158.626
"(3908.088, 3958.704)","(3838.0, 4103.0)",160.417
"(4755.24, 5380.392)","(4870.0, 5512.0)",174.615
"(4715.28, 5350.2)","(4821.0, 5211.0)",174.795
"(3126.648, 3599.952)","(3082.0, 3420.0)",185.408
"(4331.664, 4164.72)","(4406.0, 3987.0)",192.64
"(2996.112, 2148.96)","(2820.0, 2228.0)",193.036
"(3863.688, 3440.112)","(3963.0, 3274.0)",193.536
"(3093.792, 3615.936)","(3082.0, 3420.0)",196.291
"(3009.432, 2172.048)","(2820.0, 2228.0)",197.522
"(4331.664, 4347.648)","(4405.0, 4545.0)",210.537
"(2804.304, 3115.992)","(2798.0, 2903.0)",213.085
"(3145.296, 3623.928)","(3082.0, 3420.0)",213.525
"(4308.576, 4352.976)","(4405.0, 4545.0)",214.874
"(4335.216, 4193.136)","(4406.0, 3987.0)",217.951
"(3852.144, 3462.312)","(3963.0, 3274.0)",218.519
"(3147.072, 3638.136)","(3082.0, 3420.0)",227.635
"(3769.56, 3591.96)","(3633.0, 3407.0)",229.91
"(2233.32, 1040.736)","(2124.0, 1249.0)",235.212
"(4305.912, 4331.664)","(4405.0, 4545.0)",235.225
"(2213.784, 1030.08)","(2124.0, 1249.0)",236.616
"(4081.248, 4085.688)","(3838.0, 4103.0)",243.863
"(3866.352, 3502.272)","(3963.0, 3274.0)",247.889
"(2682.648, 1458.096)","(2575.0, 1695.0)",260.215
"(4993.224, 5758.68)","(4989.0, 5495.0)",263.714
"(4953.264, 5779.104)","(4870.0, 5512.0)",279.781
"(8095.896, 7325.112)","(7820.0, 7410.0)",288.66
"(6673.32, 6740.808)","(6961.0, 6709.0)",289.433
"(6938.832, 6080.136)","(6648.0, 6082.0)",290.838
"(6943.272, 6067.704)","(6648.0, 6082.0)",295.618
"(6650.232, 6724.824)","(6961.0, 6709.0)",311.171
"(3060.936, 1942.056)","(2820.0, 2228.0)",373.917
"(3044.064, 1924.296)","(2820.0, 2228.0)",377.413
"(6238.2, 6623.592)","(6478.0, 6285.0)",414.908
"(6198.24, 6628.032)","(6478.0, 6285.0)",442.647
