cluster_id,cluster_size,cluster_area
0,2,0.0056
1,2,0.0056
2,3,0.0076
3,5,0.0095
4,2,0.0056
5,3,0.0078
6,4,0.0112
7,2,0.0056
8,3,0.0065
9,3,0.0074
10,2,0.0056
11,2,0.0056
12,3,0.0073
13,4,0.0087
14,3,0.0081
15,3,0.0081
16,2,0.0055
17,3,0.0083
18,2,0.0055
19,2,0.0056
20,2,0.0056
21,2,0.0056
22,2,0.0055
23,2,0.0055
24,3,0.0081
25,2,0.0053
26,2,0.0044
27,2,0.0048
28,2,0.0054
29,2,0.0056
30,2,0.0052
31,2,0.0055
32,2,0.0055
33,4,0.0102
34,2,0.0055
35,2,0.0054
36,2,0.0054
37,2,0.0051
38,3,0.0079
39,4,0.0093
40,2,0.005
41,3,0.0076
42,2,0.0056
43,2,0.0054
44,2,0.0041
45,2,0.0053
46,2,0.0055
47,2,0.0053
48,2,0.0053
49,2,0.0048
50,3,0.0065
51,2,0.0052
52,2,0.0043
53,1,0.0028
54,1,0.0028
55,1,0.0028
56,2,0.004
57,2,0.0046
58,2,0.0052
59,2,0.0036
60,1,0.0028
61,3,0.0062
62,2,0.0034
63,3,0.0065
64,2,0.0053
65,2,0.0042
66,2,0.0053
67,2,0.0051
68,3,0.0048
69,2,0.0054
70,3,0.005
71,1,0.0028
72,2,0.0045
73,1,0.0028
74,2,0.0051
75,1,0.0028
76,2,0.0035
77,3,0.0066
78,5,0.0099
79,3,0.0076
80,2,0.0053
81,2,0.0049
82,1,0.0028
83,2,0.0049
84,1,0.0028
85,4,0.0102
86,1,0.0028
87,2,0.0052
88,1,0.0028
89,1,0.0028
90,1,0.0028
91,2,0.0032
92,2,0.005
93,2,0.0055
94,3,0.0057
95,3,0.0064
96,3,0.0062
97,2,0.0052
98,1,0.0028
99,1,0.0028
100,1,0.0028
101,2,0.004
102,2,0.0041
103,3,0.0061
104,3,0.0062
105,1,0.0028
106,1,0.0028
107,1,0.0028
108,1,0.0028
109,1,0.0028
110,1,0.0028
111,1,0.0028
112,1,0.0028
113,1,0.0028
114,1,0.0028
115,2,0.0034
116,1,0.0028
117,1,0.0028
118,1,0.0028
119,2,0.0036
120,1,0.0028
121,1,0.0028
122,1,0.0028
123,1,0.0028
124,2,0.0045
125,1,0.0028
126,1,0.0028
127,2,0.0031
128,2,0.0041
129,1,0.0028
130,1,0.0028
131,1,0.0028
132,1,0.0028
133,1,0.0028
134,2,0.0042
135,2,0.0035
136,1,0.0028
137,1,0.0028
138,1,0.0028
139,1,0.0028
140,2,0.0046
141,1,0.0028
142,1,0.0028
143,1,0.0028
144,1,0.0028
145,1,0.0028
146,1,0.0028
147,1,0.0028
148,1,0.0028
149,1,0.0028
150,2,0.0033
151,1,0.0028
152,1,0.0028
153,1,0.0028
154,1,0.0028
155,2,0.005
156,3,0.0059
157,1,0.0028
158,1,0.0028
159,2,0.0044
160,1,0.0028
161,1,0.0028
162,1,0.0028
163,1,0.0028
164,1,0.0028
165,1,0.0028
166,1,0.0028
167,1,0.0028
168,1,0.0028
169,1,0.0028
170,1,0.0028
171,1,0.0028
172,1,0.0028
173,1,0.0028
174,1,0.0028
175,1,0.0028
176,2,0.0035
177,1,0.0028
178,1,0.0028
179,1,0.0028
180,1,0.0028
181,1,0.0028
182,1,0.0028
183,1,0.0028
184,2,0.0031
185,1,0.0028
186,2,0.0043
187,1,0.0028
188,5,0.0098
189,1,0.0028
190,1,0.0028
191,1,0.0028
192,1,0.0028
193,2,0.0038
194,1,0.0028
195,1,0.0028
196,1,0.0028
197,1,0.0028
198,1,0.0028
199,1,0.0028
200,1,0.0028
201,1,0.0028
202,1,0.0028
203,1,0.0028
204,1,0.0028
205,1,0.0028
206,1,0.0028
207,1,0.0028
208,1,0.0028
209,1,0.0028
210,1,0.0028
211,1,0.0028
212,1,0.0028
213,1,0.0028
214,1,0.0028
215,1,0.0028
216,1,0.0028
217,1,0.0028
218,1,0.0028
219,1,0.0028
220,1,0.0028
221,1,0.0028
222,1,0.0028
223,1,0.0028
224,1,0.0028
225,1,0.0028
226,1,0.0028
227,1,0.0028
228,1,0.0028
229,1,0.0028
230,1,0.0028
231,1,0.0028
232,1,0.0028
233,1,0.0028
234,1,0.0028
235,1,0.0028
236,1,0.0028
237,1,0.0028
238,1,0.0028
239,1,0.0028
240,1,0.0028
241,1,0.0028
242,1,0.0028
243,1,0.0028
244,1,0.0028
245,1,0.0028
246,1,0.0028
247,1,0.0028
248,1,0.0028
249,1,0.0028
250,1,0.0028
251,1,0.0028
252,1,0.0028
253,1,0.0028
254,1,0.0028
255,1,0.0028
256,1,0.0028
257,1,0.0028
258,1,0.0028
259,1,0.0028
260,1,0.0028
261,1,0.0028
262,1,0.0028
263,1,0.0028
264,1,0.0028
265,1,0.0028
266,1,0.0028
267,1,0.0028
268,1,0.0028
269,1,0.0028
270,1,0.0028
271,1,0.0028
272,1,0.0028
273,1,0.0028
274,1,0.0028
275,1,0.0028
276,1,0.0028
277,1,0.0028
278,1,0.0028
279,1,0.0028
280,1,0.0028
281,1,0.0028
282,2,0.0037
283,1,0.0028
284,1,0.0028
285,1,0.0028
286,1,0.0028
287,1,0.0028
288,1,0.0028
289,1,0.0028
290,1,0.0028
291,1,0.0028
292,1,0.0028
293,1,0.0028
294,1,0.0028
295,1,0.0028
296,1,0.0028
297,1,0.0028
298,1,0.0028
299,1,0.0028
300,1,0.0028
301,1,0.0028
302,1,0.0028
303,1,0.0028
304,1,0.0028
305,1,0.0028
306,1,0.0028
307,1,0.0028
308,1,0.0028
309,1,0.0028
310,1,0.0028
311,2,0.0042
312,1,0.0028
313,2,0.0035
314,1,0.0028
315,1,0.0028
316,1,0.0028
317,1,0.0028
318,1,0.0028
319,1,0.0028
320,1,0.0028
321,1,0.0028
322,1,0.0028
323,1,0.0028
324,1,0.0028
325,1,0.0028
326,1,0.0028
327,1,0.0028
328,1,0.0028
329,1,0.0028
330,1,0.0028
331,1,0.0028
332,1,0.0028
333,1,0.0028
334,1,0.0028
335,1,0.0028
336,1,0.0028
337,1,0.0028
338,1,0.0028
339,1,0.0028
340,1,0.0028
341,1,0.0028
342,1,0.0028
343,1,0.0028
344,1,0.0028
345,1,0.0028
346,1,0.0028
347,1,0.0028
348,1,0.0028
349,1,0.0028
350,1,0.0028
351,1,0.0028
352,1,0.0028
353,1,0.0028
354,1,0.0028
355,1,0.0028
356,1,0.0028
357,1,0.0028
358,1,0.0028
359,1,0.0028
360,1,0.0028
361,1,0.0028
362,1,0.0028
363,1,0.0028
364,1,0.0028
365,1,0.0028
366,1,0.0028
367,1,0.0028
368,1,0.0028
369,1,0.0028
370,1,0.0028
371,1,0.0028
372,1,0.0028
373,1,0.0028
374,1,0.0028
375,1,0.0028
376,1,0.0028
377,1,0.0028
378,1,0.0028
379,1,0.0028
380,1,0.0028
381,1,0.0028
382,1,0.0028
383,1,0.0028
384,1,0.0028
385,1,0.0028
