og_coord,closest_coord,dist
"(1904.0, 5973.0)","(1904.0, 5972.0)",1.0
"(958.0, 8456.0)","(958.0, 8457.0)",1.0
"(1904.0, 5972.0)","(1904.0, 5973.0)",1.0
"(4275.0, 1330.0)","(4276.0, 1330.0)",1.0
"(4276.0, 1330.0)","(4275.0, 1330.0)",1.0
"(958.0, 8457.0)","(958.0, 8456.0)",1.0
"(1395.0, 9528.0)","(1394.0, 9529.0)",1.414
"(1394.0, 9529.0)","(1395.0, 9528.0)",1.414
"(1894.0, 5986.0)","(1892.0, 5986.0)",2.0
"(1892.0, 5986.0)","(1894.0, 5986.0)",2.0
"(1144.0, 8484.0)","(1143.0, 8486.0)",2.236
"(1115.0, 9789.0)","(1114.0, 9787.0)",2.236
"(1288.0, 9376.0)","(1286.0, 9375.0)",2.236
"(1143.0, 8486.0)","(1144.0, 8484.0)",2.236
"(1733.0, 6077.0)","(1731.0, 6076.0)",2.236
"(1114.0, 9787.0)","(1115.0, 9789.0)",2.236
"(1286.0, 9375.0)","(1288.0, 9376.0)",2.236
"(1731.0, 6076.0)","(1733.0, 6077.0)",2.236
"(879.0, 7987.0)","(881.0, 7988.0)",2.236
"(881.0, 7988.0)","(879.0, 7987.0)",2.236
"(744.0, 9560.0)","(742.0, 9562.0)",2.828
"(1039.0, 8540.0)","(1037.0, 8538.0)",2.828
"(1037.0, 8538.0)","(1039.0, 8540.0)",2.828
"(742.0, 9562.0)","(744.0, 9560.0)",2.828
"(1706.0, 6072.0)","(1706.0, 6075.0)",3.0
"(1798.0, 6017.0)","(1798.0, 6014.0)",3.0
"(847.0, 8025.0)","(847.0, 8022.0)",3.0
"(1706.0, 6075.0)","(1706.0, 6072.0)",3.0
"(847.0, 8022.0)","(847.0, 8025.0)",3.0
"(1798.0, 6014.0)","(1798.0, 6017.0)",3.0
"(1666.0, 6552.0)","(1663.0, 6553.0)",3.162
"(750.0, 10000.0)","(751.0, 9997.0)",3.162
"(2667.0, 4307.0)","(2666.0, 4310.0)",3.162
"(1035.0, 8589.0)","(1032.0, 8588.0)",3.162
"(3317.0, 5037.0)","(3314.0, 5036.0)",3.162
"(2666.0, 4310.0)","(2667.0, 4307.0)",3.162
"(750.0, 9561.0)","(753.0, 9560.0)",3.162
"(753.0, 9560.0)","(750.0, 9561.0)",3.162
"(751.0, 9997.0)","(750.0, 10000.0)",3.162
"(1663.0, 6553.0)","(1666.0, 6552.0)",3.162
"(1032.0, 8588.0)","(1035.0, 8589.0)",3.162
"(3314.0, 5036.0)","(3317.0, 5037.0)",3.162
"(1865.0, 5826.0)","(1867.0, 5829.0)",3.606
"(1866.0, 5865.0)","(1868.0, 5862.0)",3.606
"(1868.0, 5862.0)","(1866.0, 5865.0)",3.606
"(762.0, 9951.0)","(765.0, 9953.0)",3.606
"(3801.0, 2888.0)","(3803.0, 2891.0)",3.606
"(1430.0, 9457.0)","(1433.0, 9455.0)",3.606
"(3361.0, 5074.0)","(3363.0, 5071.0)",3.606
"(3803.0, 2891.0)","(3801.0, 2888.0)",3.606
