og_coord,goldstar_coord,dist
"(1510.0, 3132.0)","(1554.0, 3102.0)",53.254
"(2545.0, 3875.0)","(2508.0, 3918.0)",56.727
"(1498.0, 3117.0)","(1554.0, 3102.0)",57.974
"(2456.0, 3951.0)","(2508.0, 3918.0)",61.587
"(3508.0, 1155.0)","(3540.0, 1098.0)",65.368
"(3489.0, 2493.0)","(3432.0, 2526.0)",65.863
"(3506.0, 1174.0)","(3540.0, 1098.0)",83.259
"(1472.0, 3123.0)","(1554.0, 3102.0)",84.646
"(2597.0, 3908.0)","(2508.0, 3918.0)",89.56
"(3380.0, 2448.0)","(3432.0, 2526.0)",93.744
"(1577.0, 3194.0)","(1554.0, 3102.0)",94.831
"(3811.0, 1890.0)","(3900.0, 1932.0)",98.412
"(2392.0, 716.0)","(2478.0, 774.0)",103.73
"(2606.0, 3952.0)","(2508.0, 3918.0)",103.73
"(3917.0, 1829.0)","(3900.0, 1932.0)",104.393
"(4009.0, 1947.0)","(3900.0, 1932.0)",110.027
"(4008.0, 1899.0)","(3900.0, 1932.0)",112.929
"(3122.0, 2862.0)","(3030.0, 2928.0)",113.225
"(3645.0, 1142.0)","(3540.0, 1098.0)",113.846
"(3983.0, 2012.0)","(3900.0, 1932.0)",115.278
"(2387.0, 3510.0)","(2304.0, 3600.0)",122.43
"(2163.0, 2621.0)","(2254.0, 2534.0)",125.897
"(3411.0, 1119.0)","(3540.0, 1098.0)",130.698
"(1673.0, 3159.0)","(1554.0, 3102.0)",131.947
"(3116.0, 1237.0)","(3024.0, 1338.0)",136.62
"(3033.0, 1475.0)","(3024.0, 1338.0)",137.295
"(3590.0, 1226.0)","(3540.0, 1098.0)",137.419
"(3163.0, 1328.0)","(3024.0, 1338.0)",139.359
"(1693.0, 3081.0)","(1554.0, 3102.0)",140.577
"(3428.0, 1185.0)","(3540.0, 1098.0)",141.82
"(3893.0, 1789.0)","(3900.0, 1932.0)",143.171
"(3167.0, 1363.0)","(3024.0, 1338.0)",145.169
"(2223.0, 3721.0)","(2304.0, 3600.0)",145.609
"(1597.0, 3242.0)","(1554.0, 3102.0)",146.455
"(2926.0, 1911.0)","(3006.0, 1788.0)",146.728
"(3287.0, 2488.0)","(3432.0, 2526.0)",149.897
"(3829.0, 2068.0)","(3900.0, 1932.0)",153.418
"(1615.0, 2957.0)","(1554.0, 3102.0)",157.309
"(2185.0, 3497.0)","(2304.0, 3600.0)",157.385
"(2873.0, 1698.0)","(3006.0, 1788.0)",160.59
"(2938.0, 1934.0)","(3006.0, 1788.0)",161.059
"(1392.0, 3095.0)","(1554.0, 3102.0)",162.151
"(3338.0, 2659.0)","(3432.0, 2526.0)",162.865
"(1708.0, 3156.0)","(1554.0, 3102.0)",163.193
"(3305.0, 2422.0)","(3432.0, 2526.0)",164.149
"(3376.0, 1085.0)","(3540.0, 1098.0)",164.514
"(1698.0, 3182.0)","(1554.0, 3102.0)",164.73
"(3000.0, 1502.0)","(3024.0, 1338.0)",165.747
"(3699.0, 1145.0)","(3540.0, 1098.0)",165.801
"(3101.0, 1189.0)","(3024.0, 1338.0)",167.72
"(3034.0, 3261.0)","(2994.0, 3426.0)",169.779
"(3194.0, 1320.0)","(3024.0, 1338.0)",170.95
"(3068.0, 3585.0)","(2994.0, 3426.0)",175.377
"(3194.0, 1294.0)","(3024.0, 1338.0)",175.602
"(2251.0, 3769.0)","(2304.0, 3600.0)",177.116
"(1698.0, 3206.0)","(1554.0, 3102.0)",177.629
"(2899.0, 3049.0)","(3030.0, 2928.0)",178.331
"(3167.0, 3381.0)","(2994.0, 3426.0)",178.757
"(3336.0, 2677.0)","(3432.0, 2526.0)",178.933
"(2638.0, 856.0)","(2478.0, 774.0)",179.789
"(3020.0, 3604.0)","(2994.0, 3426.0)",179.889
"(3542.0, 2357.0)","(3684.0, 2472.0)",182.727
"(2068.0, 2537.0)","(2254.0, 2534.0)",186.024
"(2282.0, 3785.0)","(2304.0, 3600.0)",186.304
"(3682.0, 2659.0)","(3684.0, 2472.0)",187.011
"(2443.0, 2508.0)","(2254.0, 2534.0)",190.78
"(2161.0, 2702.0)","(2254.0, 2534.0)",192.023
"(3808.0, 2101.0)","(3900.0, 1932.0)",192.419
"(2481.0, 967.0)","(2478.0, 774.0)",193.023
"(3707.0, 1918.0)","(3900.0, 1932.0)",193.507
"(3044.0, 1597.0)","(3006.0, 1788.0)",194.743
"(2286.0, 817.0)","(2478.0, 774.0)",196.756
"(3877.0, 2433.0)","(3684.0, 2472.0)",196.901
"(2185.0, 2719.0)","(2254.0, 2534.0)",197.449
"(3142.0, 3092.0)","(3030.0, 2928.0)",198.595
"(2434.0, 3448.0)","(2304.0, 3600.0)",200.01
"(3408.0, 1249.0)","(3540.0, 1098.0)",200.562
"(3146.0, 3557.0)","(2994.0, 3426.0)",200.661
"(3293.0, 2381.0)","(3432.0, 2526.0)",200.863
"(2059.0, 2584.0)","(2254.0, 2534.0)",201.308
"(2900.0, 1497.0)","(3024.0, 1338.0)",201.636
"(3171.0, 3327.0)","(2994.0, 3426.0)",202.805
"(3471.0, 2726.0)","(3432.0, 2526.0)",203.767
"(3173.0, 3081.0)","(3030.0, 2928.0)",209.423
"(4109.0, 1953.0)","(3900.0, 1932.0)",210.052
"(2335.0, 2729.0)","(2254.0, 2534.0)",211.154
"(3201.0, 1222.0)","(3024.0, 1338.0)",211.625
"(2831.0, 1250.0)","(3024.0, 1338.0)",212.116
"(3824.0, 2131.0)","(3900.0, 1932.0)",213.019
"(2277.0, 703.0)","(2478.0, 774.0)",213.171
"(3197.0, 1463.0)","(3024.0, 1338.0)",213.434
"(3201.0, 1875.0)","(3006.0, 1788.0)",213.528
"(3855.0, 2144.0)","(3900.0, 1932.0)",216.723
"(3060.0, 1577.0)","(3006.0, 1788.0)",217.8
"(4106.0, 2010.0)","(3900.0, 1932.0)",220.273
