og_coord,closest_coord,dist
"(3488.0, 4144.0)","(3488.0, 4145.0)",1.0
"(3488.0, 4145.0)","(3488.0, 4144.0)",1.0
"(4024.0, 4020.0)","(4010.0, 4043.0)",26.926
"(4010.0, 4043.0)","(4024.0, 4020.0)",26.926
"(6433.0, 5978.0)","(6464.0, 6016.0)",49.041
"(6464.0, 6016.0)","(6433.0, 5978.0)",49.041
"(2771.0, 2620.0)","(2814.0, 2655.0)",55.444
"(2814.0, 2655.0)","(2771.0, 2620.0)",55.444
"(3320.0, 2170.0)","(3308.0, 2230.0)",61.188
"(3308.0, 2230.0)","(3320.0, 2170.0)",61.188
"(2343.0, 2498.0)","(2372.0, 2555.0)",63.953
"(2372.0, 2555.0)","(2343.0, 2498.0)",63.953
"(3507.0, 4068.0)","(3488.0, 4144.0)",78.339
"(3585.0, 4078.0)","(3507.0, 4068.0)",78.638
"(4273.0, 3950.0)","(4331.0, 4005.0)",79.931
"(4331.0, 4005.0)","(4273.0, 3950.0)",79.931
"(4512.0, 4130.0)","(4434.0, 4112.0)",80.05
"(4434.0, 4112.0)","(4512.0, 4130.0)",80.05
"(1990.0, 1273.0)","(1983.0, 1193.0)",80.306
"(1983.0, 1193.0)","(1990.0, 1273.0)",80.306
"(4385.0, 4179.0)","(4434.0, 4112.0)",83.006
"(5113.0, 5777.0)","(5030.0, 5783.0)",83.217
"(5030.0, 5783.0)","(5113.0, 5777.0)",83.217
"(2072.0, 1303.0)","(1990.0, 1273.0)",87.316
"(5526.0, 4931.0)","(5461.0, 5005.0)",98.494
"(5461.0, 5005.0)","(5526.0, 4931.0)",98.494
"(2160.0, 1255.0)","(2072.0, 1303.0)",100.24
"(2400.0, 2413.0)","(2343.0, 2498.0)",102.343
"(1500.0, 900.0)","(1534.0, 997.0)",102.786
"(1534.0, 997.0)","(1500.0, 900.0)",102.786
"(1556.0, 1099.0)","(1534.0, 997.0)",104.346
"(5356.0, 5017.0)","(5461.0, 5005.0)",105.683
"(6678.0, 5814.0)","(6563.0, 5844.0)",118.849
"(6563.0, 5844.0)","(6678.0, 5814.0)",118.849
"(5360.0, 5141.0)","(5356.0, 5017.0)",124.064
"(7245.0, 7282.0)","(7170.0, 7173.0)",132.31
"(7170.0, 7173.0)","(7245.0, 7282.0)",132.31
"(7082.0, 7066.0)","(7170.0, 7173.0)",138.539
"(2107.0, 1121.0)","(1983.0, 1193.0)",143.388
"(5651.0, 5635.0)","(5801.0, 5668.0)",153.587
"(5801.0, 5668.0)","(5651.0, 5635.0)",153.587
"(2915.0, 2537.0)","(2814.0, 2655.0)",155.322
"(4177.0, 4945.0)","(4161.0, 4786.0)",159.803
"(4161.0, 4786.0)","(4177.0, 4945.0)",159.803
"(2057.0, 943.0)","(1927.0, 1040.0)",162.2
"(1927.0, 1040.0)","(2057.0, 943.0)",162.2
"(6523.0, 6327.0)","(6673.0, 6406.0)",169.532
"(6673.0, 6406.0)","(6523.0, 6327.0)",169.532
"(7366.0, 7155.0)","(7245.0, 7282.0)",175.414
"(7317.0, 7443.0)","(7245.0, 7282.0)",176.366
"(1700.0, 937.0)","(1534.0, 997.0)",176.511
"(6371.0, 5627.0)","(6327.0, 5810.0)",188.215
"(6327.0, 5810.0)","(6371.0, 5627.0)",188.215
"(3950.0, 3414.0)","(3856.0, 3248.0)",190.767
"(3856.0, 3248.0)","(3950.0, 3414.0)",190.767
"(5910.0, 6380.0)","(5872.0, 6190.0)",193.763
"(5872.0, 6190.0)","(5910.0, 6380.0)",193.763
"(4003.0, 3603.0)","(3950.0, 3414.0)",196.291
"(2474.0, 2726.0)","(2372.0, 2555.0)",199.111
"(4858.0, 5633.0)","(4848.0, 5430.0)",203.246
"(4848.0, 5430.0)","(4858.0, 5633.0)",203.246
"(2949.0, 2810.0)","(2814.0, 2655.0)",205.548
"(7500.0, 7323.0)","(7366.0, 7155.0)",214.895
"(6498.0, 6804.0)","(6711.0, 6881.0)",226.491
"(6711.0, 6881.0)","(6498.0, 6804.0)",226.491
"(2543.0, 1726.0)","(2439.0, 1513.0)",237.034
"(2439.0, 1513.0)","(2543.0, 1726.0)",237.034
"(3662.0, 3407.0)","(3856.0, 3248.0)",250.833
"(3490.0, 3593.0)","(3662.0, 3407.0)",253.338
"(2664.0, 1965.0)","(2543.0, 1726.0)",267.884
"(6355.0, 7032.0)","(6498.0, 6804.0)",269.134
"(5751.0, 5377.0)","(5651.0, 5635.0)",276.702
"(3839.0, 4269.0)","(4010.0, 4043.0)",283.403
"(2771.0, 2276.0)","(2915.0, 2537.0)",298.089
"(4451.0, 4714.0)","(4161.0, 4786.0)",298.804
"(6194.0, 6620.0)","(6498.0, 6804.0)",355.348
"(7402.0, 6768.0)","(7366.0, 7155.0)",388.671
"(4430.0, 5251.0)","(4177.0, 4945.0)",397.045
"(2832.0, 3201.0)","(2949.0, 2810.0)",408.13
"(4865.0, 4618.0)","(4451.0, 4714.0)",424.985
"(8036.0, 7192.0)","(7500.0, 7323.0)",551.776
