og_coord,closest_coord,dist
"(1583, 3121)","(1583.0, 3121.0)",0.0
"(3007, 556)","(3007.0, 556.0)",0.0
"(1262, 3525)","(1262.0, 3525.0)",0.0
"(1945, 3102)","(1945.0, 3102.0)",0.0
"(1907, 815)","(1907.0, 815.0)",0.0
"(1857, 2663)","(1857.0, 2663.0)",0.0
"(1401, 1548)","(1401.0, 1548.0)",0.0
"(506, 2863)","(506.0, 2863.0)",0.0
"(3086, 3114)","(3086.0, 3114.0)",0.0
"(542, 2045)","(542.0, 2045.0)",0.0
"(2768, 2357)","(2768.0, 2357.0)",0.0
"(289, 576)","(289.0, 576.0)",0.0
"(1128, 2042)","(1128.0, 2042.0)",0.0
"(2707, 1516)","(2707.0, 1516.0)",0.0
"(3514, 1793)","(3514.0, 1793.0)",0.0
"(464, 2919)","(464.0, 2919.0)",0.0
"(2399, 1464)","(2399.0, 1464.0)",0.0
"(341, 3426)","(341.0, 3426.0)",0.0
"(3212, 2236)","(3212.0, 2236.0)",0.0
"(2100, 2191)","(2100.0, 2191.0)",0.0
"(245, 1791)","(245.0, 1791.0)",0.0
"(2677, 1300)","(2677.0, 1300.0)",0.0
"(3015, 846)","(3015.0, 846.0)",0.0
"(2070, 2034)","(2070.0, 2034.0)",0.0
"(1214, 1639)","(1214.0, 1639.0)",0.0
"(1720, 933)","(1720.0, 933.0)",0.0
"(2678, 2208)","(2678.0, 2208.0)",0.0
"(2658, 1839)","(2658.0, 1839.0)",0.0
"(3483, 1257)","(3483.0, 1257.0)",0.0
"(1421, 3424)","(1421.0, 3424.0)",0.0
"(1422, 1547)","(1422.0, 1547.0)",0.0
"(2195, 2393)","(2195.0, 2393.0)",0.0
"(2908, 864)","(2908.0, 864.0)",0.0
"(2573, 3609)","(2573.0, 3609.0)",0.0
"(2165, 1750)","(2165.0, 1750.0)",0.0
"(542, 1005)","(542.0, 1005.0)",0.0
"(464, 1107)","(464.0, 1107.0)",0.0
"(2301, 307)","(2301.0, 307.0)",0.0
"(2912, 3618)","(2912.0, 3618.0)",0.0
"(2113, 2892)","(2113.0, 2892.0)",0.0
"(2621, 2901)","(2621.0, 2901.0)",0.0
"(1385, 1418)","(1385.0, 1418.0)",0.0
"(1846, 442)","(1846.0, 442.0)",0.0
"(2493, 2630)","(2493.0, 2630.0)",0.0
"(768, 1115)","(768.0, 1115.0)",0.0
"(2088, 2164)","(2088.0, 2164.0)",0.0
"(3080, 670)","(3080.0, 670.0)",0.0
"(3309, 544)","(3309.0, 544.0)",0.0
"(175, 2655)","(175.0, 2655.0)",0.0
"(2386, 1164)","(2386.0, 1164.0)",0.0
"(1675, 2189)","(1675.0, 2189.0)",0.0
"(2706, 3252)","(2706.0, 3252.0)",0.0
"(619, 273)","(619.0, 273.0)",0.0
"(3417, 2643)","(3417.0, 2643.0)",0.0
"(2648, 438)","(2648.0, 438.0)",0.0
"(2402, 891)","(2402.0, 891.0)",0.0
"(3130, 1257)","(3130.0, 1257.0)",0.0
"(3002, 3407)","(3002.0, 3407.0)",0.0
"(3219, 1912)","(3219.0, 1912.0)",0.0
"(820, 85)","(820.0, 85.0)",0.0
"(944, 3652)","(944.0, 3652.0)",0.0
"(3069, 1630)","(3069.0, 1630.0)",0.0
"(2588, 2356)","(2588.0, 2356.0)",0.0
"(3265, 2678)","(3265.0, 2678.0)",0.0
"(1688, 3007)","(1688.0, 3007.0)",0.0
"(1892, 221)","(1892.0, 221.0)",0.0
"(3132, 3624)","(3132.0, 3624.0)",0.0
"(1024, 2402)","(1024.0, 2402.0)",0.0
"(481, 3086)","(481.0, 3086.0)",0.0
"(3515, 3692)","(3515.0, 3692.0)",0.0
"(1018, 1646)","(1018.0, 1646.0)",0.0
"(790, 1812)","(790.0, 1812.0)",0.0
"(2389, 549)","(2389.0, 549.0)",0.0
"(3154, 2630)","(3154.0, 2630.0)",0.0
"(2245, 518)","(2245.0, 518.0)",0.0
"(2094, 2999)","(2094.0, 2999.0)",0.0
"(3075, 553)","(3075.0, 553.0)",0.0
"(2753, 2256)","(2753.0, 2256.0)",0.0
"(2520, 2978)","(2520.0, 2978.0)",0.0
"(2622, 570)","(2622.0, 570.0)",0.0
"(777, 1134)","(777.0, 1134.0)",0.0
"(450, 2126)","(450.0, 2126.0)",0.0
"(1161, 2293)","(1161.0, 2293.0)",0.0
"(3669, 1632)","(3669.0, 1632.0)",0.0
"(2643, 3352)","(2643.0, 3352.0)",0.0
"(3234, 332)","(3234.0, 332.0)",0.0
"(1485, 971)","(1485.0, 971.0)",0.0
"(3196, 3541)","(3196.0, 3541.0)",0.0
"(903, 2517)","(903.0, 2517.0)",0.0
"(3613, 2000)","(3613.0, 2000.0)",0.0
"(3038, 2385)","(3038.0, 2385.0)",0.0
"(639, 3509)","(639.0, 3509.0)",0.0
"(677, 1472)","(677.0, 1472.0)",0.0
"(728, 2478)","(728.0, 2478.0)",0.0
"(2057, 319)","(2057.0, 319.0)",0.0
"(2162, 3729)","(2162.0, 3729.0)",0.0
"(3710, 3704)","(3710.0, 3704.0)",0.0
"(29, 3386)","(29.0, 3386.0)",0.0
"(274, 1856)","(274.0, 1856.0)",0.0
"(701, 2407)","(701.0, 2407.0)",0.0
