radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.15389758920683191,0.6339343982746749,82
160,0.23170731707317074,0.32226647101720013,0.7189929387994073,82
220,0.32926829268292684,0.4653358671000618,0.7075927646302059,82
280,0.47560975609756095,0.5714818365714947,0.8322394967981809,82
340,0.5487804878048781,0.6525467960125497,0.8409825795762914,82
400,0.6585365853658537,0.712918454187266,0.923719370003673,82
460,0.6951219512195121,0.7559405230583869,0.9195458240645511,82
520,0.7317073170731707,0.7898223820150255,0.9264200834704261,82
580,0.8048780487804879,0.8193633287370733,0.9823212981975745,82
640,0.8170731707317073,0.8481795839905696,0.9633256755456069,82
700,0.8414634146341463,0.8733827887878273,0.9634531678853187,82
