og_coord,closest_coord,dist
"(3063, 2173)","(3059.0, 2211.0)",38.21
"(3059, 2211)","(3063.0, 2173.0)",38.21
"(3109, 3380)","(3124.0, 3437.0)",58.941
"(3124, 3437)","(3109.0, 3380.0)",58.941
"(4712, 4844)","(4704.0, 4774.0)",70.456
"(4704, 4774)","(4712.0, 4844.0)",70.456
"(3942, 3815)","(4012.0, 3848.0)",77.389
"(4012, 3848)","(3942.0, 3815.0)",77.389
"(7504, 7402)","(7429.0, 7436.0)",82.347
"(7429, 7436)","(7504.0, 7402.0)",82.347
"(2648, 2285)","(2632.0, 2201.0)",85.51
"(2632, 2201)","(2648.0, 2285.0)",85.51
"(2278, 1161)","(2234.0, 1239.0)",89.554
"(2234, 1239)","(2278.0, 1161.0)",89.554
"(2901, 2223)","(2811.0, 2206.0)",91.591
"(2811, 2206)","(2901.0, 2223.0)",91.591
"(1397, 1036)","(1393.0, 940.0)",96.083
"(1393, 940)","(1397.0, 1036.0)",96.083
"(6898, 6640)","(6877.0, 6736.0)",98.27
"(6877, 6736)","(6898.0, 6640.0)",98.27
"(7490, 7197)","(7408.0, 7256.0)",101.02
"(7408, 7256)","(7490.0, 7197.0)",101.02
"(5322, 5069)","(5423.0, 5085.0)",102.259
"(5423, 5085)","(5322.0, 5069.0)",102.259
"(7622, 7264)","(7726.0, 7265.0)",104.005
"(7726, 7265)","(7622.0, 7264.0)",104.005
"(2852, 2110)","(2811.0, 2206.0)",104.389
"(4068, 5109)","(4142.0, 5185.0)",106.075
"(4142, 5185)","(4068.0, 5109.0)",106.075
"(2098, 1580)","(2200.0, 1550.0)",106.32
"(2200, 1550)","(2098.0, 1580.0)",106.32
"(6293, 5939)","(6221.0, 6025.0)",112.161
"(6221, 6025)","(6293.0, 5939.0)",112.161
"(7056, 6443)","(7109.0, 6343.0)",113.177
"(7109, 6343)","(7056.0, 6443.0)",113.177
"(4945, 5560)","(5056.0, 5593.0)",115.802
"(5056, 5593)","(4945.0, 5560.0)",115.802
"(1982, 1638)","(2098.0, 1580.0)",129.692
"(6576, 6807)","(6616.0, 6933.0)",132.197
"(6616, 6933)","(6576.0, 6807.0)",132.197
"(3934, 3959)","(4012.0, 3848.0)",135.665
"(7059, 6700)","(7040.0, 6836.0)",137.321
"(7040, 6836)","(7059.0, 6700.0)",137.321
"(3879, 3644)","(3768.0, 3727.0)",138.6
"(3768, 3727)","(3879.0, 3644.0)",138.6
"(6934, 6368)","(7056.0, 6443.0)",143.21
"(3658, 4120)","(3753.0, 4239.0)",152.269
"(3753, 4239)","(3658.0, 4120.0)",152.269
"(5213, 5607)","(5056.0, 5593.0)",157.623
"(2379, 1541)","(2200.0, 1550.0)",179.226
"(4530, 4823)","(4704.0, 4774.0)",180.768
"(6447, 7005)","(6616.0, 6933.0)",183.698
"(3104, 3620)","(3124.0, 3437.0)",184.09
"(4730, 4530)","(4653.0, 4362.0)",184.805
"(4653, 4362)","(4730.0, 4530.0)",184.805
"(3093, 2709)","(3236.0, 2589.0)",186.679
"(3236, 2589)","(3093.0, 2709.0)",186.679
"(3226, 3769)","(3104.0, 3620.0)",192.575
"(6455, 6653)","(6576.0, 6807.0)",195.849
"(4402, 4346)","(4442.0, 4549.0)",206.903
"(4442, 4549)","(4402.0, 4346.0)",206.903
"(1606, 899)","(1393.0, 940.0)",216.91
"(7190, 7358)","(7408.0, 7256.0)",240.682
"(1822, 1161)","(1811.0, 1402.0)",241.251
"(1811, 1402)","(1822.0, 1161.0)",241.251
"(2512, 1245)","(2278.0, 1161.0)",248.62
"(7581, 7648)","(7504.0, 7402.0)",257.769
"(6106, 5750)","(6294.0, 5573.0)",258.211
"(6294, 5573)","(6106.0, 5750.0)",258.211
"(6942, 6099)","(6934.0, 6368.0)",269.119
"(3483, 3906)","(3658.0, 4120.0)",276.443
"(2011, 926)","(1822.0, 1161.0)",301.573
"(5513, 5534)","(5213.0, 5607.0)",308.754
"(5714, 4980)","(5423.0, 5085.0)",309.364
"(4919, 5080)","(4712.0, 4844.0)",313.919
"(6136, 6677)","(6455.0, 6653.0)",319.902
"(3869, 3302)","(3879.0, 3644.0)",342.146
"(4683, 5336)","(4945.0, 5560.0)",344.703
"(5651, 5873)","(5513.0, 5534.0)",366.012
"(2481, 2674)","(2648.0, 2285.0)",423.332
"(7918, 6870)","(7726.0, 7265.0)",439.191
"(2206, 2089)","(2632.0, 2201.0)",440.477
