radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.1728395061728395,0.09918886245355926,1.7425293717201753,81
160,0.30864197530864196,0.21516100039263597,1.4344698841584558,81
220,0.4074074074074074,0.3496835858519549,1.1650744384092735,81
280,0.49382716049382713,0.48046920309369856,1.0278019013791475,81
340,0.654320987654321,0.5867676231146737,1.1151279686855613,81
400,0.7283950617283951,0.6658010342515447,1.0940131124116006,81
460,0.8024691358024691,0.7260877143396489,1.105195859886276,81
520,0.8518518518518519,0.7753916142411144,1.0986085433559531,81
580,0.8641975308641975,0.8144626500633407,1.061064655079013,81
640,0.8888888888888888,0.8488308069754811,1.0471920688837166,81
700,0.9135802469135802,0.8794216775997556,1.0388420824547504,81
100,0.12345679012345678,0.1344767538067667,0.9180530212742581,81
160,0.32098765432098764,0.2866779515911613,1.1196802981861553,81
220,0.41975308641975306,0.42296695096764403,0.9924016178083455,81
280,0.4691358024691358,0.5164625572973192,0.9083636283802503,81
340,0.5185185185185185,0.5909595997084142,0.877417878945297,81
400,0.5802469135802469,0.6612656304026645,0.8774793167866854,81
460,0.691358024691358,0.7232706184026974,0.9558773813018749,81
520,0.7654320987654321,0.7770545106513105,0.9850429902579978,81
580,0.8148148148148148,0.8225038651934651,0.9906516544127829,81
640,0.8518518518518519,0.8635634433782325,0.9864380647233453,81
700,0.8765432098765432,0.8993876684459686,0.9745999868900829,81
