radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.15853658536585366,0.16103919447114512,0.9844596272757693,82
160,0.25609756097560976,0.3404540559048295,0.7522235571404068,82
220,0.36585365853658536,0.4971808709295893,0.7358562646477956,82
280,0.45121951219512196,0.6044090876792595,0.7465465384176515,82
340,0.5609756097560976,0.6824332375830854,0.822022695938516,82
400,0.6585365853658537,0.7393850963598434,0.8906543945881181,82
460,0.7195121951219512,0.7842454624768679,0.9174579000425825,82
520,0.7682926829268293,0.8186458049254622,0.9384921761087903,82
580,0.7926829268292683,0.8451005239763982,0.9379747193854612,82
640,0.8170731707317073,0.8729216465513956,0.9360212041477882,82
700,0.8414634146341463,0.8974076032161552,0.9376602244269889,82
