X,Y,cluster_id
7238.088,6.56,0.036
8095.896,6.505,0.025
7237.2,6.466,0.029
7787.76,6.316,0.036
7890.768,6.252,0.024
6673.32,5.986,0.008
6650.232,5.972,0.008
6713.28,5.505,0.016
6722.16,5.484,0.016
6715.056,5.375,0.033
6577.416,5.31,0.01
6551.664,5.307,0.01
6588.072,5.294,0.01
4331.664,3.698,0.028
4081.248,3.628,0.028
3919.632,3.56,0.003
3889.44,3.546,0.003
3147.072,3.231,0.0
3145.296,3.218,0.0
3093.792,3.211,0.0
3126.648,3.197,0.0
3769.56,3.19,0.031
3866.352,3.11,0.002
3852.144,3.075,0.002
3863.688,3.055,0.002
3885.888,2.974,0.034
2804.304,2.767,0.035
2848.704,2.645,0.019
2690.64,2.115,0.004
2411.808,2.018,0.012
2419.8,1.991,0.012
3009.432,1.929,0.009
2996.112,1.908,0.009
2529.912,1.809,0.012
2682.648,1.295,0.017
2233.32,0.924,0.021
2213.784,0.915,0.021
3908.088,3.515,0.003
3927.624,3.533,0.003
3921.408,3.545,0.003
4335.216,3.724,0.028
4305.912,3.847,0.022
4308.576,3.865,0.022
4331.664,3.861,0.022
4187.808,4.244,0.032
4407.144,4.305,0.037
3922.296,4.631,0.02
4668.216,4.529,0.023
4662.0,4.519,0.023
4677.096,4.498,0.023
5139.744,4.432,0.007
5160.168,4.408,0.007
5119.32,4.422,0.007
5128.2,4.41,0.007
5065.152,4.733,0.001
5067.816,4.759,0.001
5106.0,4.753,0.001
5172.6,4.715,0.004
5185.032,4.689,0.004
5214.336,4.741,0.013
5245.416,4.715,0.013
4795.2,4.001,0.018
6141.408,5.049,0.02
6238.2,5.882,0.005
6198.24,5.886,0.005
1416.36,0.971,0.015
1401.264,0.972,0.015
1403.928,0.953,0.015
1408.368,0.938,0.015
2559.216,1.788,0.012
2710.176,1.9,0.03
2746.584,2.124,0.004
3060.936,1.725,0.027
3044.064,1.709,0.027
4755.24,4.778,0.011
4715.28,4.751,0.011
4993.224,5.114,0.006
4953.264,5.132,0.006
5629.032,5.174,0.014
6938.832,5.399,0.026
6943.272,5.388,0.026
