radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.15784903577439607,0.6180650716751542,82
160,0.23170731707317074,0.33776046421054495,0.686010772796471,82
220,0.35365853658536583,0.49747894897062456,0.7109015111436381,82
280,0.4878048780487805,0.6034788085121164,0.8083214707264845,82
340,0.5609756097560976,0.6780684101854335,0.8273141785246799,82
400,0.6219512195121951,0.7252879003127787,0.8575232252516278,82
460,0.6219512195121951,0.7617359182936732,0.8164919161294076,82
520,0.6585365853658537,0.7951102520031017,0.8282330453000935,82
580,0.7195121951219512,0.8263312561601359,0.8707309444706711,82
640,0.7439024390243902,0.8569782274839257,0.8680529039908935,82
700,0.7682926829268293,0.8847323600344406,0.8683899421254598,82
