og_coord,closest_coord,dist
"(7285, 6698)","(7357, 6723)",76.217
"(2292, 1522)","(2414, 1648)",175.385
"(6966, 6732)","(7060, 6785)",107.912
"(3577, 3665)","(3433, 3569)",173.066
"(7060, 6785)","(6966, 6732)",107.912
"(6480, 5727)","(6329, 5608)",192.255
"(2388, 2165)","(2261, 2398)",265.364
"(4025, 3693)","(4030, 3902)",209.06
"(7385, 7173)","(7510, 7202)",128.32
"(7357, 6723)","(7285, 6698)",76.217
"(7678, 7026)","(7720, 7140)",121.491
"(1798, 1167)","(1725, 1008)",174.957
"(2917, 2180)","(2956, 2309)",134.766
"(3906, 3912)","(4030, 3902)",124.403
"(6583, 6755)","(6632, 6658)",108.674
"(1361, 776)","(1474, 969)",223.647
"(2853, 1991)","(2917, 2180)",199.542
"(5392, 5747)","(5607, 5776)",216.947
"(6329, 5608)","(6186, 5647)",148.223
"(5945, 6235)","(5720, 6060)",285.044
"(6695, 6602)","(6632, 6658)",84.291
"(2013, 1436)","(1997, 1622)",186.687
"(5607, 5776)","(5606, 5941)",165.003
"(5617, 4948)","(5384, 5032)",247.679
"(4180, 4966)","(4510, 4861)",346.302
"(2672, 1487)","(2485, 1277)",281.192
"(7004, 7022)","(6979, 7071)",55.009
"(4487, 4294)","(4375, 4307)",112.752
"(4944, 4899)","(5252, 5027)",333.539
"(5486, 5243)","(5483, 5421)",178.025
"(2956, 2309)","(2917, 2180)",134.766
"(4510, 4861)","(4669, 4597)",308.183
"(7070, 6264)","(7103, 6435)",174.155
"(5257, 5192)","(5252, 5027)",165.076
"(4669, 4597)","(4843, 4380)",278.146
"(5177, 5590)","(5231, 5400)",197.525
"(6186, 5647)","(6041, 5646)",145.003
"(7423, 7376)","(7478, 7485)",122.09
"(3433, 3569)","(3577, 3665)",173.066
"(2093, 2028)","(2388, 2165)",325.26
"(1725, 1008)","(1798, 1167)",174.957
"(2813, 2628)","(2956, 2309)",349.585
"(5606, 5941)","(5720, 6060)",164.794
"(5384, 5032)","(5252, 5027)",132.095
"(1474, 969)","(1361, 776)",223.647
"(3293, 2622)","(3090, 2392)",306.772
"(4644, 4292)","(4487, 4294)",157.013
"(2261, 2398)","(2388, 2165)",265.364
"(3090, 2392)","(2956, 2309)",157.623
"(5720, 6060)","(5606, 5941)",164.794
"(7720, 7140)","(7678, 7026)",121.491
"(2413, 1186)","(2485, 1277)",116.039
"(6632, 6658)","(6695, 6602)",84.291
"(6364, 6565)","(6626, 6524)",265.189
"(7510, 7202)","(7385, 7173)",128.32
"(5231, 5400)","(5177, 5590)",197.525
"(5426, 5451)","(5483, 5421)",64.413
"(3799, 4038)","(3906, 3912)",165.303
"(3478, 3844)","(3577, 3665)",204.553
"(4375, 4307)","(4487, 4294)",112.752
"(6995, 6539)","(7103, 6435)",149.933
"(2485, 1277)","(2413, 1186)",116.039
"(6979, 7071)","(7004, 7022)",55.009
"(6041, 5646)","(6186, 5647)",145.003
"(7467, 6586)","(7466, 6692)",106.005
"(2414, 1648)","(2292, 1522)",175.385
"(6542, 6990)","(6583, 6755)",238.55
"(6626, 6524)","(6695, 6602)",104.139
"(6788, 6291)","(7070, 6264)",283.29
"(7466, 6692)","(7467, 6586)",106.005
"(4843, 4380)","(4644, 4292)",217.589
"(4030, 3902)","(3906, 3912)",124.403
"(5483, 5421)","(5426, 5451)",64.413
"(6912, 6870)","(6966, 6732)",148.189
"(7478, 7485)","(7423, 7376)",122.09
"(1997, 1622)","(2013, 1436)",186.687
"(3284, 2171)","(3090, 2392)",294.07
"(3953, 5366)","(4180, 4966)",459.923
"(5252, 5027)","(5384, 5032)",132.095
"(4840, 5515)","(5177, 5590)",345.245
"(3274, 3650)","(3433, 3569)",178.443
"(7103, 6435)","(6995, 6539)",149.933
