og_coord,closest_coord,dist
"(3426.0, 3628.0)","(3437.0, 3617.0)",15.556
"(3437.0, 3617.0)","(3426.0, 3628.0)",15.556
"(3376.0, 2292.0)","(3398.0, 2326.0)",40.497
"(3398.0, 2326.0)","(3376.0, 2292.0)",40.497
"(6514.0, 6651.0)","(6468.0, 6646.0)",46.271
"(6468.0, 6646.0)","(6514.0, 6651.0)",46.271
"(6175.0, 5786.0)","(6218.0, 5830.0)",61.522
"(6218.0, 5830.0)","(6175.0, 5786.0)",61.522
"(6652.0, 6865.0)","(6721.0, 6854.0)",69.871
"(6721.0, 6854.0)","(6652.0, 6865.0)",69.871
"(3375.0, 3467.0)","(3301.0, 3453.0)",75.313
"(3301.0, 3453.0)","(3375.0, 3467.0)",75.313
"(4299.0, 5353.0)","(4269.0, 5283.0)",76.158
"(4269.0, 5283.0)","(4299.0, 5353.0)",76.158
"(6274.0, 5889.0)","(6218.0, 5830.0)",81.345
"(2209.0, 2031.0)","(2125.0, 2035.0)",84.095
"(2125.0, 2035.0)","(2209.0, 2031.0)",84.095
"(2072.0, 1402.0)","(1988.0, 1410.0)",84.38
"(1988.0, 1410.0)","(2072.0, 1402.0)",84.38
"(3868.0, 4324.0)","(3845.0, 4240.0)",87.092
"(3845.0, 4240.0)","(3868.0, 4324.0)",87.092
"(4903.0, 5228.0)","(4965.0, 5296.0)",92.022
"(4965.0, 5296.0)","(4903.0, 5228.0)",92.022
"(3504.0, 3548.0)","(3437.0, 3617.0)",96.177
"(3491.0, 2356.0)","(3398.0, 2326.0)",97.719
"(6933.0, 6481.0)","(7023.0, 6440.0)",98.899
"(7023.0, 6440.0)","(6933.0, 6481.0)",98.899
"(7611.0, 7308.0)","(7531.0, 7244.0)",102.45
"(7531.0, 7244.0)","(7611.0, 7308.0)",102.45
"(2295.0, 1575.0)","(2369.0, 1646.0)",102.552
"(2369.0, 1646.0)","(2295.0, 1575.0)",102.552
"(2608.0, 1536.0)","(2660.0, 1428.0)",119.867
"(2660.0, 1428.0)","(2608.0, 1536.0)",119.867
"(7247.0, 7053.0)","(7237.0, 6930.0)",123.406
"(7237.0, 6930.0)","(7247.0, 7053.0)",123.406
"(5474.0, 5698.0)","(5575.0, 5622.0)",126.4
"(5575.0, 5622.0)","(5474.0, 5698.0)",126.4
"(6361.0, 5990.0)","(6274.0, 5889.0)",133.304
"(5479.0, 5834.0)","(5474.0, 5698.0)",136.092
"(5569.0, 5485.0)","(5575.0, 5622.0)",137.131
"(5480.0, 5376.0)","(5569.0, 5485.0)",140.72
"(6390.0, 5808.0)","(6274.0, 5889.0)",141.481
"(3968.0, 4746.0)","(4012.0, 4611.0)",141.989
"(4012.0, 4611.0)","(3968.0, 4746.0)",141.989
"(3986.0, 4407.0)","(3868.0, 4324.0)",144.267
"(5557.0, 4990.0)","(5431.0, 4910.0)",149.251
"(5431.0, 4910.0)","(5557.0, 4990.0)",149.251
"(7291.0, 7205.0)","(7247.0, 7053.0)",158.24
"(6526.0, 6327.0)","(6402.0, 6224.0)",161.199
"(6402.0, 6224.0)","(6526.0, 6327.0)",161.199
"(3833.0, 3152.0)","(3678.0, 3225.0)",171.33
"(3678.0, 3225.0)","(3833.0, 3152.0)",171.33
"(6231.0, 6184.0)","(6402.0, 6224.0)",175.616
"(7833.0, 7345.0)","(7801.0, 7166.0)",181.838
"(7801.0, 7166.0)","(7833.0, 7345.0)",181.838
"(3597.0, 3710.0)","(3437.0, 3617.0)",185.065
"(2817.0, 2355.0)","(2640.0, 2279.0)",192.627
"(2640.0, 2279.0)","(2817.0, 2355.0)",192.627
"(6639.0, 6487.0)","(6526.0, 6327.0)",195.88
"(4287.0, 4310.0)","(4394.0, 4141.0)",200.025
"(4394.0, 4141.0)","(4287.0, 4310.0)",200.025
"(7161.0, 7364.0)","(7291.0, 7205.0)",205.38
"(4820.0, 5448.0)","(4965.0, 5296.0)",210.069
"(3203.0, 2087.0)","(3041.0, 2222.0)",210.877
"(3041.0, 2222.0)","(3203.0, 2087.0)",210.877
"(4664.0, 4309.0)","(4492.0, 4458.0)",227.563
"(4492.0, 4458.0)","(4664.0, 4309.0)",227.563
"(2749.0, 2060.0)","(2640.0, 2279.0)",244.626
"(2427.0, 1343.0)","(2660.0, 1428.0)",248.02
"(2539.0, 1868.0)","(2369.0, 1646.0)",279.614
"(6187.0, 6481.0)","(6231.0, 6184.0)",300.242
"(1920.0, 1703.0)","(1988.0, 1410.0)",300.787
"(6359.0, 6961.0)","(6652.0, 6865.0)",308.326
"(5886.0, 5535.0)","(5569.0, 5485.0)",320.919
"(7593.0, 7642.0)","(7611.0, 7308.0)",334.485
"(3956.0, 5111.0)","(4269.0, 5283.0)",357.146
"(5067.0, 4886.0)","(5431.0, 4910.0)",364.79
"(7390.0, 6416.0)","(7023.0, 6440.0)",367.784
"(3976.0, 3663.0)","(3597.0, 3710.0)",381.903
"(3312.0, 2775.0)","(3491.0, 2356.0)",455.634
"(1702.0, 1055.0)","(1988.0, 1410.0)",455.874
