og_coord,goldstar_coord,dist
"(355.0, 2404.0)","(394.0, 2450.0)",60.308
"(2084.0, 2215.0)","(2052.0, 2136.0)",85.235
"(1959.0, 2141.0)","(2052.0, 2136.0)",93.134
"(2136.0, 2089.0)","(2214.0, 2038.0)",93.193
"(618.0, 519.0)","(698.0, 468.0)",94.874
"(2592.0, 3788.0)","(2552.0, 3875.0)",95.755
"(647.0, 551.0)","(698.0, 468.0)",97.417
"(2624.0, 3802.0)","(2552.0, 3875.0)",102.533
"(645.0, 559.0)","(698.0, 468.0)",105.309
"(561.0, 1190.0)","(488.0, 1280.0)",115.884
"(1005.0, 965.0)","(984.0, 844.0)",122.809
"(812.0, 527.0)","(698.0, 468.0)",128.363
"(998.0, 974.0)","(984.0, 844.0)",130.752
"(619.0, 1299.0)","(488.0, 1280.0)",132.371
"(2421.0, 3848.0)","(2552.0, 3875.0)",133.754
"(1234.0, 1854.0)","(1100.0, 1834.0)",135.484
"(2505.0, 3747.0)","(2552.0, 3875.0)",136.356
"(1014.0, 980.0)","(984.0, 844.0)",139.27
"(1539.0, 2002.0)","(1486.0, 2132.0)",140.389
"(1439.0, 2266.0)","(1486.0, 2132.0)",142.004
"(2627.0, 3753.0)","(2552.0, 3875.0)",143.21
"(861.0, 769.0)","(984.0, 844.0)",144.062
"(2651.0, 3769.0)","(2552.0, 3875.0)",145.041
"(1953.0, 2029.0)","(2052.0, 2136.0)",145.774
"(2146.0, 2251.0)","(2052.0, 2136.0)",148.529
"(2636.0, 3751.0)","(2552.0, 3875.0)",149.773
"(625.0, 600.0)","(698.0, 468.0)",150.841
"(1434.0, 2280.0)","(1486.0, 2132.0)",156.869
"(1259.0, 1843.0)","(1100.0, 1834.0)",159.255
"(1130.0, 1674.0)","(1100.0, 1834.0)",162.788
"(1105.0, 734.0)","(984.0, 844.0)",163.527
"(583.0, 586.0)","(698.0, 468.0)",164.77
"(595.0, 601.0)","(698.0, 468.0)",168.22
"(1372.0, 2257.0)","(1486.0, 2132.0)",169.177
"(1544.0, 1973.0)","(1486.0, 2132.0)",169.248
"(1996.0, 2297.0)","(2052.0, 2136.0)",170.461
"(1259.0, 1770.0)","(1100.0, 1834.0)",171.397
"(1133.0, 929.0)","(984.0, 844.0)",171.54
"(547.0, 555.0)","(698.0, 468.0)",174.27
"(817.0, 790.0)","(984.0, 844.0)",175.514
"(1205.0, 1977.0)","(1100.0, 1834.0)",177.409
"(2134.0, 2295.0)","(2052.0, 2136.0)",178.899
"(968.0, 662.0)","(984.0, 844.0)",182.702
"(1278.0, 1789.0)","(1100.0, 1834.0)",183.6
"(957.0, 658.0)","(984.0, 844.0)",187.949
"(1866.0, 2164.0)","(2052.0, 2136.0)",188.096
"(797.0, 884.0)","(984.0, 844.0)",191.23
"(1589.0, 1970.0)","(1486.0, 2132.0)",191.971
"(387.0, 2257.0)","(394.0, 2450.0)",193.127
"(2701.0, 3749.0)","(2552.0, 3875.0)",195.133
"(2231.0, 2233.0)","(2214.0, 2038.0)",195.74
"(1335.0, 2257.0)","(1486.0, 2132.0)",196.026
"(1233.0, 1979.0)","(1100.0, 1834.0)",196.759
"(980.0, 1990.0)","(1100.0, 1834.0)",196.815
"(536.0, 1089.0)","(488.0, 1280.0)",196.939
"(1171.0, 2517.0)","(974.0, 2504.0)",197.428
"(2392.0, 3756.0)","(2552.0, 3875.0)",199.402
"(1131.0, 708.0)","(984.0, 844.0)",200.262
"(1935.0, 1972.0)","(2052.0, 2136.0)",201.457
"(771.0, 658.0)","(698.0, 468.0)",203.541
"(958.0, 1980.0)","(1100.0, 1834.0)",203.666
"(571.0, 1092.0)","(488.0, 1280.0)",205.507
"(1882.0, 2017.0)","(2052.0, 2136.0)",207.511
"(848.0, 686.0)","(984.0, 844.0)",208.471
"(804.0, 651.0)","(698.0, 468.0)",211.483
"(339.0, 2245.0)","(394.0, 2450.0)",212.25
"(1162.0, 1631.0)","(1100.0, 1834.0)",212.257
"(1114.0, 1621.0)","(1100.0, 1834.0)",213.46
"(1447.0, 2342.0)","(1486.0, 2132.0)",213.591
"(1318.0, 1999.0)","(1486.0, 2132.0)",214.273
"(1180.0, 2445.0)","(974.0, 2504.0)",214.283
"(1312.0, 1789.0)","(1100.0, 1834.0)",216.723
"(2362.0, 3768.0)","(2552.0, 3875.0)",218.057
"(1559.0, 2338.0)","(1486.0, 2132.0)",218.552
"(939.0, 1982.0)","(1100.0, 1834.0)",218.689
"(723.0, 686.0)","(698.0, 468.0)",219.429
"(555.0, 1070.0)","(488.0, 1280.0)",220.429
"(1489.0, 1911.0)","(1486.0, 2132.0)",221.02
"(581.0, 657.0)","(698.0, 468.0)",222.284
"(1698.0, 2199.0)","(1486.0, 2132.0)",222.335
"(2086.0, 1853.0)","(2214.0, 2038.0)",224.964
"(1412.0, 2345.0)","(1486.0, 2132.0)",225.488
"(900.0, 580.0)","(698.0, 468.0)",230.972
"(1214.0, 792.0)","(984.0, 844.0)",235.805
"(1219.0, 876.0)","(984.0, 844.0)",237.169
"(1281.0, 1989.0)","(1100.0, 1834.0)",238.298
"(1218.0, 789.0)","(984.0, 844.0)",240.377
"(1211.0, 1617.0)","(1100.0, 1834.0)",243.742
"(1360.0, 1921.0)","(1486.0, 2132.0)",245.758
"(1808.0, 2168.0)","(2052.0, 2136.0)",246.089
"(2172.0, 2355.0)","(2052.0, 2136.0)",249.722
"(627.0, 708.0)","(698.0, 468.0)",250.282
"(1329.0, 1935.0)","(1100.0, 1834.0)",250.284
"(948.0, 2033.0)","(1100.0, 1834.0)",250.41
"(1161.0, 1022.0)","(984.0, 844.0)",251.024
"(686.0, 722.0)","(698.0, 468.0)",254.283
"(987.0, 588.0)","(984.0, 844.0)",256.018
"(1155.0, 1582.0)","(1100.0, 1834.0)",257.932
"(969.0, 2245.0)","(974.0, 2504.0)",259.048
"(1106.0, 2093.0)","(1100.0, 1834.0)",259.069
"(1234.0, 2068.0)","(1486.0, 2132.0)",260.0
"(582.0, 2269.0)","(394.0, 2450.0)",260.969
"(1361.0, 1808.0)","(1100.0, 1834.0)",262.292
"(1364.0, 1852.0)","(1100.0, 1834.0)",264.613
"(1726.0, 2257.0)","(1486.0, 2132.0)",270.601
"(721.0, 916.0)","(984.0, 844.0)",272.677
"(1525.0, 2408.0)","(1486.0, 2132.0)",278.742
"(1207.0, 2126.0)","(1486.0, 2132.0)",279.065
"(597.0, 729.0)","(698.0, 468.0)",279.861
"(1261.0, 783.0)","(984.0, 844.0)",283.637
"(2349.0, 3676.0)","(2552.0, 3875.0)",284.271
"(2031.0, 1819.0)","(2214.0, 2038.0)",285.394
"(1915.0, 1885.0)","(2052.0, 2136.0)",285.955
"(1202.0, 2170.0)","(1486.0, 2132.0)",286.531
"(699.0, 887.0)","(984.0, 844.0)",288.226
"(1264.0, 913.0)","(984.0, 844.0)",288.376
"(1120.0, 1546.0)","(1100.0, 1834.0)",288.694
"(1719.0, 2304.0)","(1486.0, 2132.0)",289.608
"(1805.0, 1984.0)","(2052.0, 2136.0)",290.022
"(1726.0, 1966.0)","(1486.0, 2132.0)",291.815
"(2081.0, 2432.0)","(2052.0, 2136.0)",297.417
"(1902.0, 2395.0)","(2052.0, 2136.0)",299.301
"(1397.0, 1784.0)","(1100.0, 1834.0)",301.179
"(1924.0, 2412.0)","(2052.0, 2136.0)",304.237
"(2634.0, 3580.0)","(2552.0, 3875.0)",306.185
"(2589.0, 3569.0)","(2552.0, 3875.0)",308.229
"(1180.0, 2177.0)","(1486.0, 2132.0)",309.291
"(2225.0, 2393.0)","(2052.0, 2136.0)",309.803
"(1380.0, 1694.0)","(1100.0, 1834.0)",313.05
"(1571.0, 1829.0)","(1486.0, 2132.0)",314.697
"(1737.0, 1940.0)","(1486.0, 2132.0)",316.014
"(615.0, 773.0)","(698.0, 468.0)",316.092
"(1391.0, 1700.0)","(1100.0, 1834.0)",320.37
"(1775.0, 2298.0)","(2052.0, 2136.0)",320.894
"(2036.0, 1771.0)","(2214.0, 2038.0)",320.894
"(1741.0, 1936.0)","(1486.0, 2132.0)",321.622
"(1102.0, 1147.0)","(984.0, 844.0)",325.166
"(1181.0, 2253.0)","(974.0, 2504.0)",325.346
"(1734.0, 1920.0)","(1486.0, 2132.0)",326.264
"(541.0, 2158.0)","(394.0, 2450.0)",326.914
"(2043.0, 1759.0)","(2214.0, 2038.0)",327.234
"(1837.0, 2383.0)","(2052.0, 2136.0)",327.466
"(1982.0, 1803.0)","(2214.0, 2038.0)",330.226
"(2077.0, 2466.0)","(2052.0, 2136.0)",330.946
"(1585.0, 1811.0)","(1486.0, 2132.0)",335.92
"(1600.0, 1814.0)","(1486.0, 2132.0)",337.817
"(1291.0, 1552.0)","(1100.0, 1834.0)",340.595
"(2646.0, 3547.0)","(2552.0, 3875.0)",341.204
"(1001.0, 2162.0)","(1100.0, 1834.0)",342.615
"(555.0, 943.0)","(488.0, 1280.0)",343.596
"(1509.0, 1787.0)","(1486.0, 2132.0)",345.766
"(1311.0, 968.0)","(984.0, 844.0)",349.721
"(482.0, 918.0)","(488.0, 1280.0)",362.05
"(1724.0, 1859.0)","(1486.0, 2132.0)",362.178
"(603.0, 936.0)","(488.0, 1280.0)",362.713
"(2809.0, 3613.0)","(2552.0, 3875.0)",367.005
"(1190.0, 1474.0)","(1100.0, 1834.0)",371.08
"(1045.0, 1464.0)","(1100.0, 1834.0)",374.066
"(1573.0, 1767.0)","(1486.0, 2132.0)",375.225
"(2739.0, 3549.0)","(2552.0, 3875.0)",375.826
"(2160.0, 2497.0)","(2052.0, 2136.0)",376.809
"(1245.0, 1480.0)","(1100.0, 1834.0)",382.545
"(568.0, 829.0)","(698.0, 468.0)",383.694
"(2284.0, 2445.0)","(2052.0, 2136.0)",386.4
"(1155.0, 1447.0)","(1100.0, 1834.0)",390.889
"(396.0, 900.0)","(488.0, 1280.0)",390.978
"(1445.0, 1649.0)","(1100.0, 1834.0)",391.472
"(861.0, 1414.0)","(488.0, 1280.0)",396.34
"(1378.0, 888.0)","(984.0, 844.0)",396.449
"(1845.0, 2476.0)","(2052.0, 2136.0)",398.057
"(1749.0, 1832.0)","(1486.0, 2132.0)",398.96
"(1985.0, 1711.0)","(2214.0, 2038.0)",399.212
"(1240.0, 1459.0)","(1100.0, 1834.0)",400.281
"(1821.0, 2464.0)","(2052.0, 2136.0)",401.18
"(1109.0, 1228.0)","(984.0, 844.0)",403.833
"(1376.0, 942.0)","(984.0, 844.0)",404.064
"(1345.0, 1027.0)","(984.0, 844.0)",404.734
"(785.0, 2089.0)","(1100.0, 1834.0)",405.278
"(2888.0, 3648.0)","(2552.0, 3875.0)",405.494
"(344.0, 900.0)","(488.0, 1280.0)",406.369
"(805.0, 2132.0)","(974.0, 2504.0)",408.589
"(886.0, 1383.0)","(488.0, 1280.0)",411.112
"(1328.0, 1486.0)","(1100.0, 1834.0)",416.038
"(1910.0, 2533.0)","(2052.0, 2136.0)",421.631
"(2055.0, 2559.0)","(2052.0, 2136.0)",423.011
"(2799.0, 3529.0)","(2552.0, 3875.0)",425.118
"(1408.0, 813.0)","(984.0, 844.0)",425.132
"(1496.0, 1678.0)","(1100.0, 1834.0)",425.62
"(1841.0, 1766.0)","(2052.0, 2136.0)",425.935
"(1368.0, 1502.0)","(1100.0, 1834.0)",426.671
"(2195.0, 2539.0)","(2052.0, 2136.0)",427.619
"(2765.0, 3503.0)","(2552.0, 3875.0)",428.664
"(1811.0, 1781.0)","(2052.0, 2136.0)",429.076
"(1332.0, 1098.0)","(984.0, 844.0)",430.836
"(1339.0, 1471.0)","(1100.0, 1834.0)",434.615
"(1503.0, 1670.0)","(1100.0, 1834.0)",435.092
"(2274.0, 2512.0)","(2052.0, 2136.0)",436.646
"(1154.0, 1400.0)","(1100.0, 1834.0)",437.347
"(2233.0, 2537.0)","(2052.0, 2136.0)",439.957
"(1392.0, 1490.0)","(1100.0, 1834.0)",451.221
"(1525.0, 1677.0)","(1100.0, 1834.0)",453.072
"(1320.0, 1155.0)","(984.0, 844.0)",457.839
"(1413.0, 1492.0)","(1100.0, 1834.0)",463.609
"(2112.0, 1584.0)","(2214.0, 2038.0)",465.317
"(1149.0, 1368.0)","(1100.0, 1834.0)",468.569
"(1987.0, 2612.0)","(2052.0, 2136.0)",480.418
"(2562.0, 3379.0)","(2552.0, 3875.0)",496.101
"(2142.0, 1546.0)","(2214.0, 2038.0)",497.24
"(1998.0, 1588.0)","(2214.0, 2038.0)",499.155
"(1389.0, 1152.0)","(984.0, 844.0)",508.811
"(3000.0, 3623.0)","(2552.0, 3875.0)",514.012
"(1556.0, 1593.0)","(1100.0, 1834.0)",515.768
"(1493.0, 946.0)","(984.0, 844.0)",519.119
"(1825.0, 1669.0)","(2052.0, 2136.0)",519.248
"(2045.0, 1545.0)","(2214.0, 2038.0)",521.162
"(1895.0, 2635.0)","(2052.0, 2136.0)",523.116
"(1239.0, 1327.0)","(1100.0, 1834.0)",525.709
"(2648.0, 3355.0)","(2552.0, 3875.0)",528.787
"(1521.0, 869.0)","(984.0, 844.0)",537.582
"(1706.0, 1641.0)","(1486.0, 2132.0)",538.034
"(1406.0, 1194.0)","(984.0, 844.0)",548.255
"(2592.0, 3328.0)","(2552.0, 3875.0)",548.461
"(1341.0, 1262.0)","(984.0, 844.0)",549.703
"(2413.0, 3341.0)","(2552.0, 3875.0)",551.794
"(2042.0, 1511.0)","(2214.0, 2038.0)",554.358
"(1687.0, 1609.0)","(1486.0, 2132.0)",560.295
"(2033.0, 2699.0)","(2052.0, 2136.0)",563.321
"(1792.0, 1630.0)","(2052.0, 2136.0)",568.89
"(1555.0, 881.0)","(984.0, 844.0)",572.198
"(2889.0, 3412.0)","(2552.0, 3875.0)",572.659
"(2081.0, 1477.0)","(2214.0, 2038.0)",576.55
"(1375.0, 1327.0)","(1100.0, 1834.0)",576.779
"(1676.0, 1587.0)","(1486.0, 2132.0)",577.17
"(2355.0, 3331.0)","(2552.0, 3875.0)",578.572
"(1522.0, 1438.0)","(1100.0, 1834.0)",578.705
"(2378.0, 3322.0)","(2552.0, 3875.0)",579.728
"(1348.0, 1308.0)","(1100.0, 1834.0)",581.532
"(1358.0, 1294.0)","(984.0, 844.0)",585.129
"(2353.0, 3316.0)","(2552.0, 3875.0)",593.365
"(2183.0, 1443.0)","(2214.0, 2038.0)",595.807
"(2056.0, 1463.0)","(2214.0, 2038.0)",596.313
"(2142.0, 2726.0)","(2052.0, 2136.0)",596.825
"(2030.0, 1469.0)","(2214.0, 2038.0)",598.011
"(2214.0, 1439.0)","(2214.0, 2038.0)",599.0
"(2764.0, 3314.0)","(2552.0, 3875.0)",599.721
"(2041.0, 1463.0)","(2214.0, 2038.0)",600.461
"(2489.0, 3276.0)","(2552.0, 3875.0)",602.304
"(2460.0, 3274.0)","(2552.0, 3875.0)",608.001
"(2824.0, 3330.0)","(2552.0, 3875.0)",609.105
"(1884.0, 1526.0)","(2214.0, 2038.0)",609.134
"(2453.0, 3273.0)","(2552.0, 3875.0)",610.086
"(2360.0, 1439.0)","(2214.0, 2038.0)",616.536
"(1576.0, 1430.0)","(1100.0, 1834.0)",624.333
"(2563.0, 3244.0)","(2552.0, 3875.0)",631.096
"(2318.0, 1397.0)","(2214.0, 2038.0)",649.382
"(1812.0, 1520.0)","(2214.0, 2038.0)",655.689
