og_coord,closest_coord,dist
"(1530, 916)","(1625, 941)",98.234
"(3113, 2328)","(3255, 2243)",165.496
"(5686, 4881)","(5687, 4757)",124.004
"(6960, 7006)","(7234, 6724)",393.192
"(1856, 1157)","(1775, 1216)",100.21
"(5491, 5328)","(5530, 5467)",144.368
"(4836, 4858)","(4869, 4952)",99.624
"(5089, 5186)","(5217, 5162)",130.231
"(2231, 1477)","(2529, 1608)",325.523
"(5522, 4797)","(5687, 4757)",169.779
"(5472, 5730)","(5511, 5695)",52.402
"(5967, 5637)","(5987, 5727)",92.195
"(7076, 6547)","(6970, 6487)",121.803
"(4194, 3671)","(4043, 3503)",225.887
"(5645, 5883)","(5689, 5722)",166.904
"(3148, 3467)","(3473, 3433)",326.774
"(5820, 5604)","(5756, 5518)",107.201
"(6286, 6702)","(6322, 6830)",132.966
"(7668, 7466)","(7483, 7394)",198.517
"(6539, 6076)","(6886, 6329)",429.439
"(5530, 5467)","(5491, 5328)",144.368
"(3410, 3818)","(3370, 3896)",87.658
"(4122, 3897)","(4068, 3957)",80.722
"(1985, 699)","(2081, 1043)",357.144
"(2529, 1608)","(2231, 1477)",325.523
"(5104, 5595)","(5055, 5335)",264.577
"(1446, 702)","(1605, 776)",175.377
"(6886, 6329)","(6970, 6487)",178.941
"(7483, 7394)","(7668, 7466)",198.517
"(5576, 5628)","(5511, 5695)",93.349
"(1605, 776)","(1530, 916)",158.824
"(2085, 1063)","(2081, 1043)",20.396
"(1625, 941)","(1530, 916)",98.234
"(3473, 3433)","(3148, 3467)",326.774
"(7089, 6349)","(6970, 6487)",182.222
"(1775, 1216)","(1856, 1157)",100.21
"(3504, 3841)","(3410, 3818)",96.773
"(4659, 5445)","(4835, 5134)",357.347
"(2919, 2992)","(2798, 2986)",121.149
"(2798, 2986)","(2919, 2992)",121.149
"(7905, 7137)","(7588, 7193)",321.908
"(6322, 6830)","(6286, 6702)",132.966
"(5687, 4757)","(5686, 4881)",124.004
"(6771, 6647)","(6778, 6528)",119.206
"(4075, 4305)","(4068, 3957)",348.07
"(4068, 3957)","(4122, 3897)",80.722
"(4616, 4275)","(4671, 4612)",341.459
"(1690, 1025)","(1625, 941)",106.212
"(4869, 4952)","(4836, 4858)",99.624
"(3370, 3896)","(3410, 3818)",87.658
"(2939, 2520)","(3113, 2328)",259.114
"(4835, 5134)","(4869, 4952)",185.149
"(6778, 6528)","(6771, 6647)",119.206
"(5102, 4925)","(5095, 4909)",17.464
"(2158, 1044)","(2085, 1063)",75.432
"(3255, 2243)","(3113, 2328)",165.496
"(2081, 1043)","(2085, 1063)",20.396
"(7395, 7133)","(7588, 7193)",202.111
"(3254, 3911)","(3370, 3896)",116.966
"(2403, 1931)","(2343, 2256)",330.492
"(6016, 5768)","(5987, 5727)",50.22
"(4118, 4744)","(4075, 4305)",441.101
"(7588, 7193)","(7395, 7133)",202.111
"(2343, 2256)","(2403, 1931)",330.492
"(5511, 5695)","(5472, 5730)",52.402
"(5987, 5727)","(6016, 5768)",50.22
"(5095, 4909)","(5102, 4925)",17.464
"(2222, 1085)","(2158, 1044)",76.007
"(4248, 5289)","(4659, 5445)",439.61
"(5756, 5518)","(5820, 5604)",107.201
"(4925, 4640)","(4836, 4858)",235.468
"(5055, 5335)","(5089, 5186)",152.83
"(5689, 5722)","(5576, 5628)",146.986
"(3430, 2293)","(3255, 2243)",182.003
"(4671, 4612)","(4925, 4640)",255.539
"(5217, 5162)","(5089, 5186)",130.231
"(6337, 5615)","(6016, 5768)",355.598
"(6970, 6487)","(7076, 6547)",121.803
"(4043, 3503)","(4194, 3671)",225.887
"(6057, 6575)","(6286, 6702)",261.859
"(3289, 2058)","(3255, 2243)",188.098
"(7234, 6724)","(7076, 6547)",237.261
