og_coord,goldstar_coord,dist
"(2560.0, 3893.0)","(2508.0, 3918.0)",57.697
"(3521.0, 1162.0)","(3540.0, 1098.0)",66.761
"(3747.0, 2496.0)","(3684.0, 2472.0)",67.417
"(2944.0, 3380.0)","(2994.0, 3426.0)",67.941
"(2937.0, 3470.0)","(2994.0, 3426.0)",72.007
"(3361.0, 2547.0)","(3432.0, 2526.0)",74.041
"(2432.0, 3934.0)","(2508.0, 3918.0)",77.666
"(3102.0, 1307.0)","(3024.0, 1338.0)",83.934
"(3032.0, 2841.0)","(3030.0, 2928.0)",87.023
"(3819.0, 1899.0)","(3900.0, 1932.0)",87.464
"(2415.0, 836.0)","(2478.0, 774.0)",88.391
"(2224.0, 3640.0)","(2304.0, 3600.0)",89.443
"(3518.0, 2498.0)","(3432.0, 2526.0)",90.443
"(3466.0, 2442.0)","(3432.0, 2526.0)",90.62
"(3756.0, 2414.0)","(3684.0, 2472.0)",92.455
"(3114.0, 1363.0)","(3024.0, 1338.0)",93.408
"(2454.0, 866.0)","(2478.0, 774.0)",95.079
"(2935.0, 2918.0)","(3030.0, 2928.0)",95.525
"(3041.0, 1437.0)","(3024.0, 1338.0)",100.449
"(3552.0, 1198.0)","(3540.0, 1098.0)",100.717
"(2405.0, 866.0)","(2478.0, 774.0)",117.444
"(2411.0, 872.0)","(2478.0, 774.0)",118.714
"(2569.0, 3814.0)","(2508.0, 3918.0)",120.569
"(3036.0, 3307.0)","(2994.0, 3426.0)",126.194
"(3085.0, 1451.0)","(3024.0, 1338.0)",128.413
"(3303.0, 2544.0)","(3432.0, 2526.0)",130.25
"(3782.0, 2385.0)","(3684.0, 2472.0)",131.046
"(3739.0, 2352.0)","(3684.0, 2472.0)",132.004
"(3072.0, 3319.0)","(2994.0, 3426.0)",132.412
"(3672.0, 1117.0)","(3540.0, 1098.0)",133.36
"(2921.0, 1424.0)","(3024.0, 1338.0)",134.183
"(3147.0, 1392.0)","(3024.0, 1338.0)",134.332
"(2925.0, 3542.0)","(2994.0, 3426.0)",134.97
"(4008.0, 2013.0)","(3900.0, 1932.0)",135.0
"(2120.0, 2513.0)","(2254.0, 2534.0)",135.636
"(2175.0, 3547.0)","(2304.0, 3600.0)",139.463
"(3517.0, 1236.0)","(3540.0, 1098.0)",139.904
"(3962.0, 2059.0)","(3900.0, 1932.0)",141.326
"(3782.0, 1846.0)","(3900.0, 1932.0)",146.014
"(2647.0, 3856.0)","(2508.0, 3918.0)",152.201
"(2382.0, 3733.0)","(2304.0, 3600.0)",154.185
"(2987.0, 3271.0)","(2994.0, 3426.0)",155.158
"(3821.0, 2548.0)","(3684.0, 2472.0)",156.668
"(3569.0, 2365.0)","(3684.0, 2472.0)",157.08
"(2498.0, 4075.0)","(2508.0, 3918.0)",157.318
"(2659.0, 3872.0)","(2508.0, 3918.0)",157.851
"(1409.0, 3037.0)","(1554.0, 3102.0)",158.902
"(2930.0, 3280.0)","(2994.0, 3426.0)",159.411
"(2454.0, 932.0)","(2478.0, 774.0)",159.812
"(3181.0, 2873.0)","(3030.0, 2928.0)",160.705
"(2659.0, 3851.0)","(2508.0, 3918.0)",165.197
"(2413.0, 2483.0)","(2254.0, 2534.0)",166.979
"(3023.0, 3591.0)","(2994.0, 3426.0)",167.529
"(3496.0, 2370.0)","(3432.0, 2526.0)",168.618
"(1479.0, 2949.0)","(1554.0, 3102.0)",170.394
"(3731.0, 1907.0)","(3900.0, 1932.0)",170.839
"(1632.0, 2949.0)","(1554.0, 3102.0)",171.735
"(3125.0, 1199.0)","(3024.0, 1338.0)",171.82
"(2595.0, 4068.0)","(2508.0, 3918.0)",173.404
"(2395.0, 3749.0)","(2304.0, 3600.0)",174.591
"(3038.0, 1616.0)","(3006.0, 1788.0)",174.951
"(3725.0, 1926.0)","(3900.0, 1932.0)",175.103
