og_coord,closest_coord,dist
"(3883.0, 3274.0)","(3917.0, 3265.0)",35.171
"(3917.0, 3265.0)","(3883.0, 3274.0)",35.171
"(7087.0, 6979.0)","(7035.0, 6995.0)",54.406
"(7035.0, 6995.0)","(7087.0, 6979.0)",54.406
"(5419.0, 5268.0)","(5419.0, 5329.0)",61.0
"(5419.0, 5329.0)","(5419.0, 5268.0)",61.0
"(4396.0, 4424.0)","(4355.0, 4477.0)",67.007
"(4355.0, 4477.0)","(4396.0, 4424.0)",67.007
"(6155.0, 6541.0)","(6228.0, 6550.0)",73.553
"(6228.0, 6550.0)","(6155.0, 6541.0)",73.553
"(4443.0, 4352.0)","(4396.0, 4424.0)",85.983
"(3119.0, 2600.0)","(3102.0, 2688.0)",89.627
"(3102.0, 2688.0)","(3119.0, 2600.0)",89.627
"(5784.0, 5058.0)","(5720.0, 5127.0)",94.112
"(5720.0, 5127.0)","(5784.0, 5058.0)",94.112
"(3820.0, 3360.0)","(3917.0, 3370.0)",97.514
"(3917.0, 3370.0)","(3820.0, 3360.0)",97.514
"(2870.0, 2549.0)","(2926.0, 2467.0)",99.298
"(2926.0, 2467.0)","(2870.0, 2549.0)",99.298
"(6482.0, 6961.0)","(6582.0, 6939.0)",102.391
"(6582.0, 6939.0)","(6482.0, 6961.0)",102.391
"(5493.0, 5193.0)","(5419.0, 5268.0)",105.361
"(4468.0, 4249.0)","(4443.0, 4352.0)",105.991
"(4423.0, 4568.0)","(4355.0, 4477.0)",113.6
"(2729.0, 2714.0)","(2843.0, 2751.0)",119.854
"(2843.0, 2751.0)","(2729.0, 2714.0)",119.854
"(1711.0, 940.0)","(1812.0, 1006.0)",120.652
"(1812.0, 1006.0)","(1711.0, 940.0)",120.652
"(5647.0, 5226.0)","(5720.0, 5127.0)",123.004
"(2387.0, 1973.0)","(2514.0, 1988.0)",127.883
"(2514.0, 1988.0)","(2387.0, 1973.0)",127.883
"(7170.0, 6876.0)","(7087.0, 6979.0)",132.28
"(6601.0, 6807.0)","(6582.0, 6939.0)",133.36
"(7722.0, 7476.0)","(7593.0, 7404.0)",147.733
"(7593.0, 7404.0)","(7722.0, 7476.0)",147.733
"(7766.0, 6988.0)","(7773.0, 6819.0)",169.145
"(7773.0, 6819.0)","(7766.0, 6988.0)",169.145
"(2716.0, 2414.0)","(2560.0, 2498.0)",177.178
"(2560.0, 2498.0)","(2716.0, 2414.0)",177.178
"(2359.0, 2154.0)","(2387.0, 1973.0)",183.153
"(2191.0, 1985.0)","(2178.0, 1792.0)",193.437
"(2178.0, 1792.0)","(2191.0, 1985.0)",193.437
"(2685.0, 1897.0)","(2514.0, 1988.0)",193.706
"(2537.0, 2238.0)","(2359.0, 2154.0)",196.825
"(7688.0, 7675.0)","(7722.0, 7476.0)",201.884
"(1972.0, 1540.0)","(1819.0, 1407.0)",202.726
"(1819.0, 1407.0)","(1972.0, 1540.0)",202.726
"(4423.0, 4776.0)","(4423.0, 4568.0)",208.0
"(7146.0, 6353.0)","(7348.0, 6427.0)",215.128
"(7348.0, 6427.0)","(7146.0, 6353.0)",215.128
"(6264.0, 6925.0)","(6482.0, 6961.0)",220.952
"(2034.0, 990.0)","(2216.0, 1117.0)",221.93
"(2216.0, 1117.0)","(2034.0, 990.0)",221.93
"(7314.0, 6696.0)","(7170.0, 6876.0)",230.512
"(3003.0, 2245.0)","(2926.0, 2467.0)",234.974
"(2850.0, 1729.0)","(2685.0, 1897.0)",235.476
"(6793.0, 6258.0)","(6991.0, 6126.0)",237.966
"(6991.0, 6126.0)","(6793.0, 6258.0)",237.966
"(2080.0, 1315.0)","(2216.0, 1117.0)",240.208
"(5226.0, 5719.0)","(4987.0, 5679.0)",242.324
"(4987.0, 5679.0)","(5226.0, 5719.0)",242.324
"(4203.0, 4883.0)","(4423.0, 4776.0)",244.641
"(4087.0, 3554.0)","(3917.0, 3370.0)",250.511
"(1828.0, 583.0)","(1577.0, 653.0)",260.578
"(1577.0, 653.0)","(1828.0, 583.0)",260.578
"(7191.0, 7224.0)","(7087.0, 6979.0)",266.16
"(7288.0, 7475.0)","(7191.0, 7224.0)",269.091
"(7506.0, 7104.0)","(7766.0, 6988.0)",284.703
"(4732.0, 4424.0)","(4443.0, 4352.0)",297.834
"(4063.0, 4563.0)","(4355.0, 4477.0)",304.401
"(1504.0, 1174.0)","(1711.0, 940.0)",312.418
"(6523.0, 6436.0)","(6228.0, 6550.0)",316.261
"(5569.0, 4821.0)","(5784.0, 5058.0)",319.991
"(5625.0, 5579.0)","(5419.0, 5329.0)",323.938
"(5107.0, 5176.0)","(5419.0, 5268.0)",325.281
"(4975.0, 4662.0)","(4732.0, 4424.0)",340.137
"(4362.0, 3924.0)","(4468.0, 4249.0)",341.849
"(5524.0, 5923.0)","(5625.0, 5579.0)",358.521
"(3370.0, 2194.0)","(3003.0, 2245.0)",370.527
"(4690.0, 5432.0)","(4987.0, 5679.0)",386.287
"(3469.0, 3012.0)","(3102.0, 2688.0)",489.556
