og_coord,closest_coord,dist
"(3830, 3287)","(3823.0, 3296.0)",11.402
"(3823, 3296)","(3830.0, 3287.0)",11.402
"(2320, 1095)","(2332.0, 1073.0)",25.06
"(2332, 1073)","(2320.0, 1095.0)",25.06
"(6344, 6795)","(6351.0, 6762.0)",33.734
"(6351, 6762)","(6344.0, 6795.0)",33.734
"(5974, 5902)","(5963.0, 5934.0)",33.838
"(5963, 5934)","(5974.0, 5902.0)",33.838
"(6514, 6087)","(6513.0, 6139.0)",52.01
"(6513, 6139)","(6514.0, 6087.0)",52.01
"(7336, 7364)","(7306.0, 7408.0)",53.254
"(7306, 7408)","(7336.0, 7364.0)",53.254
"(2381, 1119)","(2320.0, 1095.0)",65.552
"(2688, 2641)","(2726.0, 2574.0)",77.026
"(2726, 2574)","(2688.0, 2641.0)",77.026
"(8140, 7176)","(8105.0, 7246.0)",78.262
"(8105, 7246)","(8140.0, 7176.0)",78.262
"(4703, 5089)","(4712.0, 5011.0)",78.518
"(4712, 5011)","(4703.0, 5089.0)",78.518
"(2185, 1771)","(2156.0, 1851.0)",85.094
"(2156, 1851)","(2185.0, 1771.0)",85.094
"(5422, 5061)","(5346.0, 5022.0)",85.422
"(5346, 5022)","(5422.0, 5061.0)",85.422
"(5804, 6188)","(5882.0, 6151.0)",86.331
"(5882, 6151)","(5804.0, 6188.0)",86.331
"(8024, 7213)","(8105.0, 7246.0)",87.464
"(1234, 624)","(1325.0, 618.0)",91.198
"(1325, 618)","(1234.0, 624.0)",91.198
"(2401, 2145)","(2431.0, 2057.0)",92.973
"(2431, 2057)","(2401.0, 2145.0)",92.973
"(2345, 2477)","(2336.0, 2382.0)",95.425
"(2336, 2382)","(2345.0, 2477.0)",95.425
"(6642, 5865)","(6644.0, 5962.0)",97.021
"(6644, 5962)","(6642.0, 5865.0)",97.021
"(6214, 6348)","(6312.0, 6317.0)",102.786
"(6312, 6317)","(6214.0, 6348.0)",102.786
"(2336, 2231)","(2401.0, 2145.0)",107.801
"(2771, 2717)","(2688.0, 2641.0)",112.539
"(2863, 2145)","(2942.0, 2231.0)",116.778
"(2942, 2231)","(2863.0, 2145.0)",116.778
"(6662, 6083)","(6644.0, 5962.0)",122.332
"(3177, 3859)","(3283.0, 3789.0)",127.028
"(3283, 3789)","(3177.0, 3859.0)",127.028
"(6270, 6664)","(6351.0, 6762.0)",127.142
"(3057, 2162)","(2942.0, 2231.0)",134.112
"(6257, 6530)","(6270.0, 6664.0)",134.629
"(7052, 6403)","(6952.0, 6496.0)",136.561
"(6952, 6496)","(7052.0, 6403.0)",136.561
"(1395, 921)","(1518.0, 992.0)",142.021
"(1518, 992)","(1395.0, 921.0)",142.021
"(4134, 3817)","(3991.0, 3817.0)",143.0
"(3991, 3817)","(4134.0, 3817.0)",143.0
"(1662, 1038)","(1518.0, 992.0)",151.169
"(5709, 5488)","(5612.0, 5351.0)",167.863
"(5612, 5351)","(5709.0, 5488.0)",167.863
"(5764, 6024)","(5804.0, 6188.0)",168.808
"(4268, 3710)","(4134.0, 3817.0)",171.479
"(3920, 5253)","(4079.0, 5178.0)",175.801
"(4079, 5178)","(3920.0, 5253.0)",175.801
"(3891, 3670)","(3991.0, 3817.0)",177.789
"(6641, 6614)","(6548.0, 6780.0)",190.276
"(6548, 6780)","(6641.0, 6614.0)",190.276
"(7922, 7033)","(7764.0, 6925.0)",191.384
"(7764, 6925)","(7922.0, 7033.0)",191.384
"(1959, 1142)","(2084.0, 1293.0)",196.026
"(2084, 1293)","(1959.0, 1142.0)",196.026
"(6047, 6451)","(6214.0, 6348.0)",196.209
"(3511, 3804)","(3528.0, 3600.0)",204.707
"(3528, 3600)","(3511.0, 3804.0)",204.707
"(5457, 4848)","(5346.0, 5022.0)",206.39
"(7036, 7062)","(7247.0, 6968.0)",230.991
"(7247, 6968)","(7036.0, 7062.0)",230.991
"(5941, 5660)","(5974.0, 5902.0)",244.24
"(2930, 1846)","(2863.0, 2145.0)",306.415
"(4466, 4789)","(4712.0, 5011.0)",331.361
"(3549, 3068)","(3830.0, 3287.0)",356.261
"(7673, 7536)","(7336.0, 7364.0)",378.356
"(4210, 4203)","(4134.0, 3817.0)",393.411
"(3201, 2742)","(2771.0, 2717.0)",430.726
"(4914, 4629)","(4712.0, 5011.0)",432.12
"(2947, 3142)","(2771.0, 2717.0)",460.001
"(4930, 5497)","(4703.0, 5089.0)",466.897
