og_coord,closest_coord,dist
"(3705, 4163)","(3712.0, 4158.0)",8.602
"(3712, 4158)","(3705.0, 4163.0)",8.602
"(3709, 4185)","(3705.0, 4163.0)",22.361
"(4422, 5029)","(4453.0, 5010.0)",36.359
"(4453, 5010)","(4422.0, 5029.0)",36.359
"(4303, 4247)","(4334.0, 4225.0)",38.013
"(4334, 4225)","(4303.0, 4247.0)",38.013
"(5145, 5179)","(5184.0, 5190.0)",40.522
"(5184, 5190)","(5145.0, 5179.0)",40.522
"(4176, 3894)","(4189.0, 3853.0)",43.012
"(4189, 3853)","(4176.0, 3894.0)",43.012
"(5204, 5233)","(5184.0, 5190.0)",47.424
"(3211, 3746)","(3160.0, 3740.0)",51.352
"(3160, 3740)","(3211.0, 3746.0)",51.352
"(4209, 3713)","(4147.0, 3726.0)",63.348
"(4147, 3726)","(4209.0, 3713.0)",63.348
"(2040, 1501)","(2045.0, 1583.0)",82.152
"(2045, 1583)","(2040.0, 1501.0)",82.152
"(7398, 7299)","(7479.0, 7328.0)",86.035
"(7479, 7328)","(7398.0, 7299.0)",86.035
"(1751, 1041)","(1697.0, 1112.0)",89.202
"(1697, 1112)","(1751.0, 1041.0)",89.202
"(4537, 4845)","(4624.0, 4875.0)",92.027
"(4624, 4875)","(4537.0, 4845.0)",92.027
"(7648, 7298)","(7722.0, 7360.0)",96.54
"(7722, 7360)","(7648.0, 7298.0)",96.54
"(7328, 7367)","(7398.0, 7299.0)",97.591
"(2502, 2119)","(2579.0, 2058.0)",98.234
"(2579, 2058)","(2502.0, 2119.0)",98.234
"(1604, 1070)","(1697.0, 1112.0)",102.044
"(4470, 4604)","(4372.0, 4636.0)",103.092
"(4372, 4636)","(4470.0, 4604.0)",103.092
"(1488, 879)","(1420.0, 790.0)",112.004
"(1420, 790)","(1488.0, 879.0)",112.004
"(4575, 4549)","(4470.0, 4604.0)",118.533
"(6809, 6597)","(6708.0, 6517.0)",128.845
"(6708, 6517)","(6809.0, 6597.0)",128.845
"(5256, 5509)","(5332.0, 5619.0)",133.701
"(5332, 5619)","(5256.0, 5509.0)",133.701
"(5161, 4804)","(5054.0, 4721.0)",135.418
"(5054, 4721)","(5161.0, 4804.0)",135.418
"(6650, 6391)","(6708.0, 6517.0)",138.708
"(5021, 5245)","(5145.0, 5179.0)",140.471
"(1865, 1125)","(1751.0, 1041.0)",141.605
"(6640, 6642)","(6708.0, 6517.0)",142.299
"(6329, 6845)","(6185.0, 6863.0)",145.121
"(6185, 6863)","(6329.0, 6845.0)",145.121
"(6705, 5894)","(6792.0, 6013.0)",147.411
"(6792, 6013)","(6705.0, 5894.0)",147.411
"(6512, 6338)","(6650.0, 6391.0)",147.828
"(7726, 6804)","(7572.0, 6794.0)",154.324
"(7572, 6794)","(7726.0, 6804.0)",154.324
"(4148, 4223)","(4303.0, 4247.0)",156.847
"(4212, 4684)","(4372.0, 4636.0)",167.045
"(1898, 1398)","(2040.0, 1501.0)",175.422
"(6086, 6647)","(5994.0, 6488.0)",183.698
"(5994, 6488)","(6086.0, 6647.0)",183.698
"(6798, 6783)","(6809.0, 6597.0)",186.325
"(6275, 6174)","(6093.0, 6084.0)",203.037
"(6093, 6084)","(6275.0, 6174.0)",203.037
"(2164, 1926)","(1994.0, 1803.0)",209.831
"(1994, 1803)","(2164.0, 1926.0)",209.831
"(2376, 1947)","(2164.0, 1926.0)",213.038
"(3618, 3436)","(3417.0, 3586.0)",250.801
"(3417, 3586)","(3618.0, 3436.0)",250.801
"(4648, 4299)","(4575.0, 4549.0)",260.44
"(4642, 5193)","(4453.0, 5010.0)",263.078
"(2243, 2179)","(2164.0, 1926.0)",265.047
"(6175, 5551)","(5899.0, 5500.0)",280.672
"(5899, 5500)","(6175.0, 5551.0)",280.672
"(2785, 1861)","(2579.0, 2058.0)",285.035
"(3837, 3886)","(3712.0, 4158.0)",299.348
"(3503, 3883)","(3417.0, 3586.0)",309.201
"(4998, 5701)","(5256.0, 5509.0)",321.602
"(7077, 6956)","(6798.0, 6783.0)",328.283
"(3861, 3173)","(3618.0, 3436.0)",358.075
"(3092, 3383)","(3160.0, 3740.0)",363.418
"(8090, 7253)","(7722.0, 7360.0)",383.24
"(3494, 3002)","(3861.0, 3173.0)",404.883
"(5674, 4814)","(5161.0, 4804.0)",513.097
"(2666, 2896)","(3092.0, 3383.0)",647.028
"(3369, 2157)","(2785.0, 1861.0)",654.73
