og_coord,closest_coord,dist
"(2767, 2238)","(2742.0, 2245.0)",25.962
"(2742, 2245)","(2767.0, 2238.0)",25.962
"(4132, 4275)","(4130.0, 4308.0)",33.061
"(4130, 4308)","(4132.0, 4275.0)",33.061
"(3595, 3746)","(3630.0, 3722.0)",42.438
"(3630, 3722)","(3595.0, 3746.0)",42.438
"(4801, 5563)","(4825.0, 5606.0)",49.244
"(4825, 5606)","(4801.0, 5563.0)",49.244
"(2317, 1194)","(2314.0, 1245.0)",51.088
"(2314, 1245)","(2317.0, 1194.0)",51.088
"(6640, 5944)","(6626.0, 6004.0)",61.612
"(6626, 6004)","(6640.0, 5944.0)",61.612
"(5321, 5583)","(5397.0, 5612.0)",81.345
"(5397, 5612)","(5321.0, 5583.0)",81.345
"(3216, 3748)","(3247.0, 3825.0)",83.006
"(3247, 3825)","(3216.0, 3748.0)",83.006
"(7609, 6935)","(7697.0, 6954.0)",90.028
"(7697, 6954)","(7609.0, 6935.0)",90.028
"(4963, 5310)","(4972.0, 5405.0)",95.425
"(4972, 5405)","(4963.0, 5310.0)",95.425
"(2313, 1346)","(2314.0, 1245.0)",101.005
"(4228, 5338)","(4170.0, 5253.0)",102.903
"(4170, 5253)","(4228.0, 5338.0)",102.903
"(4983, 5199)","(4963.0, 5310.0)",112.787
"(4862, 5431)","(4972.0, 5405.0)",113.031
"(4154, 4942)","(4239.0, 4855.0)",121.631
"(4239, 4855)","(4154.0, 4942.0)",121.631
"(4844, 5268)","(4963.0, 5310.0)",126.194
"(5900, 6248)","(5951.0, 6367.0)",129.468
"(5951, 6367)","(5900.0, 6248.0)",129.468
"(6585, 6233)","(6476.0, 6157.0)",132.88
"(6476, 6157)","(6585.0, 6233.0)",132.88
"(2286, 1961)","(2392.0, 2051.0)",139.054
"(2392, 2051)","(2286.0, 1961.0)",139.054
"(7784, 6841)","(7697.0, 6954.0)",142.611
"(1920, 1249)","(1790.0, 1310.0)",143.6
"(1790, 1310)","(1920.0, 1249.0)",143.6
"(6610, 5793)","(6640.0, 5944.0)",153.951
"(3548, 3893)","(3595.0, 3746.0)",154.331
"(6893, 6078)","(6818.0, 6215.0)",156.186
"(6818, 6215)","(6893.0, 6078.0)",156.186
"(6099, 6308)","(5951.0, 6367.0)",159.327
"(2122, 1554)","(1964.0, 1522.0)",161.208
"(1964, 1522)","(2122.0, 1554.0)",161.208
"(3353, 3645)","(3216.0, 3748.0)",171.4
"(7146, 7231)","(7243.0, 7379.0)",176.955
"(7243, 7379)","(7146.0, 7231.0)",176.955
"(6452, 5948)","(6626.0, 6004.0)",182.789
"(4504, 4395)","(4591.0, 4230.0)",186.531
"(4591, 4230)","(4504.0, 4395.0)",186.531
"(1390, 674)","(1556.0, 588.0)",186.955
"(1556, 588)","(1390.0, 674.0)",186.955
"(4317, 4354)","(4504.0, 4395.0)",191.442
"(6108, 6115)","(6099.0, 6308.0)",193.21
"(3637, 3521)","(3630.0, 3722.0)",201.122
"(6640, 6981)","(6762.0, 6804.0)",214.972
"(6762, 6804)","(6640.0, 6981.0)",214.972
"(2461, 2656)","(2631.0, 2788.0)",215.23
"(2631, 2788)","(2461.0, 2656.0)",215.23
"(3250, 2682)","(3036.0, 2746.0)",223.365
"(3036, 2746)","(3250.0, 2682.0)",223.365
"(2988, 2307)","(2767.0, 2238.0)",231.521
"(2133, 857)","(1988.0, 669.0)",237.422
"(1988, 669)","(2133.0, 857.0)",237.422
"(2854, 2509)","(2988.0, 2307.0)",242.405
"(6398, 6620)","(6351.0, 6376.0)",248.485
"(6351, 6376)","(6398.0, 6620.0)",248.485
"(6820, 6557)","(6762.0, 6804.0)",253.718
"(5072, 5669)","(4825.0, 5606.0)",254.908
"(5319, 4862)","(5058.0, 4911.0)",265.56
"(5058, 4911)","(5319.0, 4862.0)",265.56
"(4844, 4725)","(5058.0, 4911.0)",283.535
"(4231, 3956)","(4120.0, 3691.0)",287.308
"(4120, 3691)","(4231.0, 3956.0)",287.308
"(6283, 5705)","(6452.0, 5948.0)",295.99
"(2227, 2436)","(2461.0, 2656.0)",321.179
"(5748, 5327)","(5911.0, 5626.0)",340.544
"(5911, 5626)","(5748.0, 5327.0)",340.544
"(3354, 2351)","(3250.0, 2682.0)",346.954
"(3300, 2002)","(3354.0, 2351.0)",353.153
"(3762, 4226)","(4132.0, 4275.0)",373.23
