radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.2073170731707317,0.16669364875986095,1.2437010930715957,82
160,0.34146341463414637,0.32988596602406556,1.0350953050522804,82
220,0.43902439024390244,0.4650255213384938,0.9440866578252486,82
280,0.5,0.5764936828475833,0.8673121924428665,82
340,0.5365853658536586,0.6588208391079493,0.8144632561717402,82
400,0.5975609756097561,0.7122439363172979,0.8389835913514164,82
460,0.6829268292682927,0.7501660794356959,0.9103675145935909,82
520,0.7195121951219512,0.7831504650396499,0.9187406855278101,82
580,0.7682926829268293,0.8138655291043744,0.9440044521510867,82
640,0.7926829268292683,0.8438481826853806,0.9393667523306278,82
700,0.8048780487804879,0.8732847848631216,0.9216673217393159,82
