radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.1650304077507734,0.8128583289086976,82
160,0.25609756097560976,0.34253136694178754,0.7476616324575407,82
220,0.3780487804878049,0.4892998253641738,0.7726321590375236,82
280,0.5,0.5922337885691448,0.8442611847730194,82
340,0.5487804878048781,0.6656474120657718,0.8244311896320476,82
400,0.5975609756097561,0.7072412563717196,0.844918152364804,82
460,0.6585365853658537,0.742690557845645,0.886690396705863,82
520,0.6951219512195121,0.7796101249494904,0.8916276597415251,82
580,0.7560975609756098,0.8171469375875583,0.9252895974961578,82
640,0.7926829268292683,0.8507218967715425,0.9317768001945995,82
700,0.8414634146341463,0.8810747184816586,0.9550420605464951,82
