og_coord,closest_coord,dist
"(3109.0, 4878.0)","(3176.0, 4892.0)",68.447
"(3176.0, 4892.0)","(3109.0, 4878.0)",68.447
"(1318.0, 6237.0)","(1249.0, 6212.0)",73.389
"(1249.0, 6212.0)","(1318.0, 6237.0)",73.389
"(6760.0, 3478.0)","(6842.0, 3510.0)",88.023
"(6842.0, 3510.0)","(6760.0, 3478.0)",88.023
"(5108.0, 4511.0)","(5146.0, 4626.0)",121.116
"(5146.0, 4626.0)","(5108.0, 4511.0)",121.116
"(6804.0, 4615.0)","(6894.0, 4481.0)",161.419
"(6894.0, 4481.0)","(6804.0, 4615.0)",161.419
"(1109.0, 6816.0)","(1085.0, 6654.0)",163.768
"(1085.0, 6654.0)","(1109.0, 6816.0)",163.768
"(6602.0, 75.0)","(6520.0, 225.0)",170.95
"(6520.0, 225.0)","(6602.0, 75.0)",170.95
"(8059.0, 473.0)","(7884.0, 443.0)",177.553
"(7884.0, 443.0)","(8059.0, 473.0)",177.553
"(6931.0, 3320.0)","(6842.0, 3510.0)",209.812
"(197.0, 5716.0)","(180.0, 5498.0)",218.662
"(180.0, 5498.0)","(197.0, 5716.0)",218.662
"(6935.0, 5149.0)","(6879.0, 4919.0)",236.719
"(6879.0, 4919.0)","(6935.0, 5149.0)",236.719
"(4220.0, 6408.0)","(4423.0, 6168.0)",314.339
"(4423.0, 6168.0)","(4220.0, 6408.0)",314.339
"(1637.0, 6170.0)","(1318.0, 6237.0)",325.96
"(958.0, 6060.0)","(1249.0, 6212.0)",328.306
"(7032.0, 7898.0)","(6771.0, 7690.0)",333.744
"(6771.0, 7690.0)","(7032.0, 7898.0)",333.744
"(7121.0, 1762.0)","(7330.0, 1480.0)",351.006
"(7330.0, 1480.0)","(7121.0, 1762.0)",351.006
"(6003.0, 4389.0)","(6251.0, 4661.0)",368.087
"(6251.0, 4661.0)","(6003.0, 4389.0)",368.087
"(248.0, 7695.0)","(338.0, 7326.0)",379.817
"(338.0, 7326.0)","(248.0, 7695.0)",379.817
"(6224.0, 4066.0)","(6003.0, 4389.0)",391.369
"(1041.0, 7204.0)","(1109.0, 6816.0)",393.914
"(36.0, 3098.0)","(250.0, 2765.0)",395.835
"(250.0, 2765.0)","(36.0, 3098.0)",395.835
"(7059.0, 5538.0)","(6935.0, 5149.0)",408.285
"(552.0, 2486.0)","(250.0, 2765.0)",411.151
"(2879.0, 5271.0)","(3109.0, 4878.0)",455.356
"(2869.0, 5848.0)","(2827.0, 6309.0)",462.909
"(2827.0, 6309.0)","(2869.0, 5848.0)",462.909
"(2361.0, 3760.0)","(2820.0, 3841.0)",466.092
"(2820.0, 3841.0)","(2361.0, 3760.0)",466.092
"(1670.0, 1446.0)","(1794.0, 1903.0)",473.524
"(1794.0, 1903.0)","(1670.0, 1446.0)",473.524
"(6285.0, 7653.0)","(6771.0, 7690.0)",487.406
"(3800.0, 69.0)","(3542.0, 498.0)",500.605
"(3542.0, 498.0)","(3800.0, 69.0)",500.605
"(8302.0, 912.0)","(8059.0, 473.0)",501.767
"(7495.0, 5833.0)","(7059.0, 5538.0)",526.423
"(5147.0, 2417.0)","(5079.0, 2967.0)",554.188
"(5079.0, 2967.0)","(5147.0, 2417.0)",554.188
"(7955.0, 4148.0)","(8060.0, 3587.0)",570.742
"(8060.0, 3587.0)","(7955.0, 4148.0)",570.742
"(1788.0, 3805.0)","(2361.0, 3760.0)",574.764
"(6516.0, 1746.0)","(7121.0, 1762.0)",605.212
"(4259.0, 7023.0)","(4220.0, 6408.0)",616.235
"(6831.0, 7031.0)","(6771.0, 7690.0)",661.726
"(2240.0, 5069.0)","(2879.0, 5271.0)",670.168
"(7700.0, 5040.0)","(8326.0, 4779.0)",678.231
"(8326.0, 4779.0)","(7700.0, 5040.0)",678.231
"(3777.0, 5664.0)","(3527.0, 6304.0)",687.095
"(3527.0, 6304.0)","(3777.0, 5664.0)",687.095
"(1108.0, 1968.0)","(1794.0, 1903.0)",689.073
"(5437.0, 3905.0)","(5108.0, 4511.0)",689.548
"(5857.0, 7111.0)","(6285.0, 7653.0)",690.614
"(1199.0, 3435.0)","(1788.0, 3805.0)",695.572
"(1805.0, 6918.0)","(1109.0, 6816.0)",703.434
"(5843.0, 2555.0)","(5147.0, 2417.0)",709.549
"(6216.0, 880.0)","(6520.0, 225.0)",722.109
"(5576.0, 7798.0)","(6285.0, 7653.0)",723.675
"(1031.0, 4202.0)","(1199.0, 3435.0)",785.183
"(5117.0, 6808.0)","(5857.0, 7111.0)",799.631
"(3098.0, 3084.0)","(2820.0, 3841.0)",806.432
"(165.0, 4248.0)","(1031.0, 4202.0)",867.221
"(3127.0, 7149.0)","(2827.0, 6309.0)",891.964
"(4180.0, 3090.0)","(5079.0, 2967.0)",907.375
"(4174.0, 1430.0)","(3542.0, 498.0)",1126.076
"(8343.0, 2475.0)","(8060.0, 3587.0)",1147.446
"(669.0, 474.0)","(1670.0, 1446.0)",1395.272
