X,Y,cluster_id
2.09,1.319,193
0.632,1.486,157
1.837,2.082,35
2.449,3.574,136
1.44,1.9,79
2.055,1.829,4
2.331,3.039,138
3.348,3.645,34
2.139,2.501,31
0.418,2.528,178
2.292,1.879,12
2.048,2.693,33
1.144,2.449,87
2.26,1.751,44
2.19,1.148,123
0.748,1.341,155
3.298,3.883,81
1.732,1.414,73
0.894,0.947,194
1.97,2.28,170
2.288,0.865,107
1.179,0.844,165
2.297,1.319,187
1.933,1.423,52
2.377,1.648,104
1.421,2.694,43
1.223,2.197,158
1.835,2.099,35
2.664,3.303,147
2.505,1.217,151
0.942,1.07,1
2.715,1.294,27
0.901,1.025,1
0.745,1.612,129
1.855,2.079,35
1.557,1.849,128
3.422,3.376,105
2.003,2.094,7
2.208,1.712,44
2.285,1.882,12
0.799,1.15,46
2.324,2.762,184
1.971,2.539,78
1.324,1.369,14
2.406,0.865,100
2.249,3.048,68
2.594,4.237,95
1.991,2.071,7
2.137,1.741,9
1.105,2.357,114
0.39,2.442,29
2.049,1.681,9
2.324,2.567,17
1.588,1.175,163
2.083,1.729,9
1.967,1.601,9
2.181,2.297,6
2.349,1.043,92
1.868,2.424,67
1.043,2.27,40
1.298,2.206,38
1.597,0.967,156
3.324,3.787,90
1.723,1.813,22
3.198,3.669,0
1.834,2.391,67
2.226,2.999,68
2.958,4.238,149
3.247,3.493,166
1.094,0.783,25
1.202,2.84,115
3.433,4.21,181
2.133,2.052,18
2.697,1.408,171
3.362,3.609,34
0.685,2.552,116
1.172,1.622,153
1.71,1.081,11
2.202,1.548,175
3.134,3.777,124
2.592,4.209,95
1.298,1.33,14
0.658,0.936,101
2.295,2.65,45
2.877,4.274,99
1.531,2.315,134
1.53,1.933,57
2.098,2.145,18
1.18,1.515,109
1.376,2.199,150
3.214,3.633,0
2.825,4.224,169
1.819,2.386,67
1.776,2.297,185
0.353,1.002,154
2.334,1.792,12
0.587,2.435,140
0.841,1.253,13
3.025,3.987,64
2.63,3.276,147
0.466,1.067,192
2.243,2.07,10
1.026,2.265,40
2.175,1.279,36
0.475,1.103,192
1.407,2.533,94
3.139,3.548,74
1.735,2.49,143
3.205,4.074,113
2.402,2.196,179
3.121,3.994,80
0.874,0.882,177
1.712,1.769,22
2.015,1.292,97
0.478,2.633,2
1.821,1.81,65
2.136,2.67,33
2.435,1.782,21
2.63,4.182,95
2.28,2.048,10
1.286,2.88,117
0.777,1.603,129
2.777,3.549,159
1.62,2.064,127
3.029,3.236,88
3.461,4.217,181
0.384,2.657,56
2.04,1.355,186
2.958,3.976,64
1.227,2.37,77
1.436,2.534,94
0.804,0.758,82
0.801,0.848,144
2.611,4.251,95
2.232,1.827,195
1.579,2.651,84
1.999,1.849,4
1.447,2.324,98
1.61,2.576,16
0.849,0.624,30
1.088,1.497,152
2.614,4.245,95
2.894,4.214,189
3.316,3.42,41
2.763,3.999,119
2.727,1.295,27
1.945,1.888,183
1.001,0.8,37
1.595,1.083,173
2.354,2.544,17
2.037,1.703,9
3.29,3.435,41
2.297,1.826,12
1.115,2.264,40
2.063,2.789,19
3.31,3.661,34
2.393,1.76,21
1.43,1.261,120
1.127,2.631,70
0.579,0.985,102
2.042,1.757,9
1.341,1.709,5
3.233,3.719,0
0.476,1.226,172
3.121,4.054,80
2.551,4.184,95
0.711,0.677,145
2.696,1.478,122
3.096,4.007,80
1.827,1.805,65
1.691,1.133,11
2.984,3.619,8
0.46,1.022,192
0.978,0.834,37
1.874,2.672,50
1.373,1.663,5
2.102,1.655,9
2.214,2.701,112
0.605,2.598,59
3.081,3.94,180
1.087,0.738,25
0.492,2.691,2
1.784,1.981,133
1.229,0.701,110
2.111,2.881,48
2.525,2.979,15
1.985,1.299,97
2.106,2.001,18
2.4,1.721,21
1.151,2.47,87
1.478,2.489,23
2.646,4.139,95
1.601,2.475,16
3.101,3.165,137
1.782,1.444,73
0.835,0.632,30
2.616,2.63,28
0.834,0.953,139
2.542,3.498,39
0.643,1.362,167
3.46,3.377,105
2.008,2.805,19
1.064,2.566,32
2.321,1.062,92
1.261,2.568,54
2.013,2.069,7
1.679,2.102,20
1.602,1.324,108
1.319,2.641,190
1.953,1.388,52
1.52,2.454,23
2.241,3.008,68
0.699,1.07,118
2.013,2.358,96
2.394,1.768,21
1.738,1.864,22
2.641,2.621,28
3.034,3.394,47
2.325,2.097,146
2.92,3.728,49
3.033,3.652,8
1.134,1.114,91
1.75,1.451,73
2.357,2.427,168
1.353,2.435,141
1.388,2.724,43
2.12,1.826,176
1.989,2.348,96
2.799,3.71,191
1.388,2.002,125
1.002,2.487,182
3.456,3.354,105
1.519,1.197,3
1.278,2.253,38
1.661,2.273,53
1.71,2.082,20
0.718,0.989,72
1.987,2.613,161
2.349,1.173,121
3.353,3.767,90
3.192,3.976,162
2.282,1.861,12
2.519,3.549,39
0.964,0.732,130
1.989,1.605,9
2.471,2.484,103
1.425,1.889,79
2.025,2.171,7
1.075,2.223,40
1.08,2.549,32
2.106,2.697,33
2.15,2.451,31
1.857,2.402,67
2.269,2.123,10
2.317,1.027,92
1.908,1.267,66
2.442,3.342,111
2.276,2.611,45
0.812,1.246,13
0.719,1.548,174
1.607,2.517,16
1.666,1.254,58
2.999,3.427,47
0.836,1.147,46
0.831,1.135,46
0.859,0.711,164
0.429,2.431,29
1.458,1.63,60
2.449,1.69,21
1.137,2.627,70
1.89,1.433,52
1.353,1.204,85
0.983,1.08,1
0.57,2.598,59
2.232,2.322,6
2.016,1.651,9
2.3,2.514,17
1.272,2.423,86
2.39,2.364,106
3.062,3.492,126
0.568,2.507,160
3.397,4.127,51
2.542,3.027,15
2.403,1.775,21
1.78,2.656,69
0.981,2.548,188
1.503,2.388,142
2.997,3.994,64
0.945,0.904,148
0.637,1.141,26
3.174,3.855,63
2.103,2.922,48
1.602,1.97,71
1.411,1.164,132
1.067,2.261,40
0.486,2.519,89
3.052,3.825,61
1.472,1.772,131
3.171,3.297,83
1.762,2.172,75
2.407,2.767,76
1.832,2.134,35
1.342,1.38,14
0.8,0.65,30
2.052,1.917,55
2.389,2.771,76
2.213,1.763,44
2.462,0.787,24
1.512,1.256,3
1.694,1.386,73
2.159,1.355,36
2.012,2.153,7
2.188,2.343,6
2.173,2.528,31
2.328,1.888,12
0.981,2.366,42
3.319,4.083,62
0.424,0.973,93
1.596,1.195,163
1.216,1.967,135
1.031,2.277,40
3.276,3.883,81
2.18,1.33,36
2.096,2.097,18
