radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.15069157896107982,0.6474215499125792,82
160,0.2682926829268293,0.31966688590048137,0.8392883178095404,82
220,0.4024390243902439,0.48354054409270314,0.8322756577638489,82
280,0.45121951219512196,0.60932182731419,0.7405274059917365,82
340,0.573170731707317,0.6989424880301852,0.8200542126472694,82
400,0.6341463414634146,0.7422223857918293,0.8543885951201603,82
460,0.6951219512195121,0.7733652349203008,0.8988275136147643,82
520,0.7439024390243902,0.8046869308733935,0.9244619372865559,82
580,0.8292682926829268,0.8329818769240248,0.9955418186830051,82
640,0.8536585365853658,0.8607603381562705,0.9917493856813656,82
700,0.8658536585365854,0.8843216670757056,0.9791161867601971,82
