og_coord,starfish_coord,dist
"(7203, 7315)","(7203.0, 7297.0)",18.0
"(6312, 5920)","(6313.0, 5899.0)",21.024
"(4550, 4229)","(4562.0, 4210.0)",22.472
"(1757, 529)","(1782.0, 535.0)",25.71
"(6551, 6880)","(6534.0, 6859.0)",27.019
"(6562, 6838)","(6534.0, 6859.0)",35.0
"(2370, 1701)","(2408.0, 1698.0)",38.118
"(5439, 5632)","(5466.0, 5670.0)",46.615
"(3456, 3093)","(3486.0, 3138.0)",54.083
"(7495, 7609)","(7543.0, 7578.0)",57.14
"(2345, 1153)","(2311.0, 1204.0)",61.294
"(2865, 1821)","(2897.0, 1875.0)",62.769
"(5418, 4913)","(5479.0, 4891.0)",64.846
"(7150, 6501)","(7121.0, 6441.0)",66.641
"(7178, 7364)","(7203.0, 7297.0)",71.512
"(4428, 4492)","(4475.0, 4438.0)",71.589
"(2434, 2063)","(2370.0, 2113.0)",81.216
"(2304, 2162)","(2370.0, 2113.0)",82.201
"(5937, 6078)","(6011.0, 6117.0)",83.648
"(3648, 3127)","(3562.0, 3102.0)",89.56
"(6438, 6341)","(6406.0, 6429.0)",93.638
"(3179, 2588)","(3275.0, 2564.0)",98.955
"(3575, 3205)","(3562.0, 3102.0)",103.817
"(6034, 6352)","(6114.0, 6283.0)",105.646
"(7303, 7258)","(7203.0, 7297.0)",107.336
"(4272, 3869)","(4258.0, 3978.0)",109.895
"(2654, 2907)","(2765.0, 2909.0)",111.018
"(7008, 6423)","(7121.0, 6441.0)",114.425
"(3556, 2987)","(3562.0, 3102.0)",115.156
"(1761, 1075)","(1875.0, 1038.0)",119.854
"(7682, 6892)","(7563.0, 6870.0)",121.017
"(5728, 5125)","(5780.0, 5015.0)",121.672
"(5494, 5287)","(5601.0, 5346.0)",122.188
"(6102, 5775)","(6206.0, 5703.0)",126.491
"(2242, 1491)","(2312.0, 1597.0)",127.028
"(4081, 4244)","(4019.0, 4355.0)",127.142
"(6328, 6833)","(6317.0, 6963.0)",130.465
"(6666, 6860)","(6534.0, 6859.0)",132.004
"(6594, 6322)","(6538.0, 6445.0)",135.148
"(5580, 5945)","(5699.0, 6011.0)",136.077
"(4407, 4562)","(4475.0, 4438.0)",141.421
"(2467, 2010)","(2370.0, 2113.0)",141.485
"(4419, 4209)","(4562.0, 4210.0)",143.003
"(6792, 6581)","(6650.0, 6602.0)",143.544
"(6202, 6863)","(6317.0, 6963.0)",152.398
"(7650, 7336)","(7641.0, 7180.0)",156.259
"(4308, 3828)","(4258.0, 3978.0)",158.114
"(5117, 5688)","(5274.0, 5709.0)",158.398
"(3946, 3643)","(3796.0, 3579.0)",163.083
"(6960, 6410)","(7121.0, 6441.0)",163.957
"(5963, 6373)","(6114.0, 6283.0)",175.787
"(6299, 6260)","(6114.0, 6283.0)",186.424
"(3350, 3740)","(3338.0, 3930.0)",190.379
"(2918, 2723)","(3095.0, 2652.0)",190.709
"(6678, 6985)","(6534.0, 6859.0)",191.343
"(2948, 3004)","(2765.0, 2909.0)",206.189
"(3946, 3722)","(3796.0, 3579.0)",207.241
"(4349, 4190)","(4562.0, 4210.0)",213.937
"(5076, 5791)","(5274.0, 5709.0)",214.308
"(7459, 7309)","(7641.0, 7180.0)",223.081
"(6152, 6809)","(6317.0, 6963.0)",225.701
"(6486, 6217)","(6406.0, 6429.0)",226.592
"(1381, 835)","(1544.0, 999.0)",231.225
"(3297, 3701)","(3338.0, 3930.0)",232.641
"(6857, 6725)","(6650.0, 6602.0)",240.786
"(1538, 600)","(1782.0, 535.0)",252.509
"(3549, 3517)","(3796.0, 3579.0)",254.663
"(2105, 926)","(1875.0, 1038.0)",255.82
"(3512, 3421)","(3244.0, 3444.0)",268.985
"(3439, 3630)","(3244.0, 3444.0)",269.483
"(1852, 1434)","(1645.0, 1255.0)",273.66
"(7111, 6722)","(7121.0, 6441.0)",281.178
"(2936, 2408)","(3095.0, 2652.0)",291.234
"(2139, 1850)","(2312.0, 1597.0)",306.493
"(2795, 2279)","(2708.0, 2596.0)",328.722
"(4271, 4789)","(4402.0, 5100.0)",337.464
"(5845, 5581)","(5601.0, 5346.0)",338.764
"(2012, 1424)","(2312.0, 1597.0)",346.308
"(4236, 4777)","(4402.0, 5100.0)",363.16
"(4099, 4713)","(4019.0, 4355.0)",366.83
"(3915, 3205)","(3562.0, 3102.0)",367.72
"(6991, 6794)","(7121.0, 6441.0)",376.177
