radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.15589591817788787,0.9387126046985307,82
160,0.3170731707317073,0.32171511279100773,0.9855712651512398,82
220,0.4146341463414634,0.4769083938293917,0.8694209447900676,82
280,0.4634146341463415,0.6030185622328024,0.7684914912576686,82
340,0.47560975609756095,0.6738310843775885,0.705829349705464,82
400,0.524390243902439,0.7188024802574127,0.7295331586984062,82
460,0.5975609756097561,0.753514202264249,0.7930321337197545,82
520,0.6463414634146342,0.7832776909503438,0.8251753763476065,82
580,0.7317073170731707,0.8137108731219275,0.8992227353013762,82
640,0.7439024390243902,0.8415319956969247,0.883985924276496,82
700,0.7926829268292683,0.8686888694489168,0.9125049885031157,82
