og_coord,closest_coord,dist
"(3151, 3782)","(3155, 3783)",4.123
"(3155, 3783)","(3151, 3782)",4.123
"(3586, 3058)","(3568, 3044)",22.804
"(3568, 3044)","(3586, 3058)",22.804
"(5659, 6014)","(5638, 6041)",34.205
"(5638, 6041)","(5659, 6014)",34.205
"(6067, 6204)","(6036, 6180)",39.205
"(6036, 6180)","(6067, 6204)",39.205
"(3759, 3561)","(3748, 3514)",48.27
"(3748, 3514)","(3759, 3561)",48.27
"(4538, 4156)","(4486, 4131)",57.697
"(4486, 4131)","(4538, 4156)",57.697
"(2460, 1744)","(2398, 1739)",62.201
"(2398, 1739)","(2460, 1744)",62.201
"(5079, 5012)","(5015, 5023)",64.938
"(5015, 5023)","(5079, 5012)",64.938
"(2863, 1737)","(2830, 1793)",65.0
"(2830, 1793)","(2863, 1737)",65.0
"(6815, 6611)","(6750, 6597)",66.491
"(6750, 6597)","(6815, 6611)",66.491
"(4280, 5301)","(4336, 5241)",82.073
"(4336, 5241)","(4280, 5301)",82.073
"(3110, 3577)","(3166, 3643)",86.556
"(3166, 3643)","(3110, 3577)",86.556
"(6379, 5850)","(6297, 5818)",88.023
"(6297, 5818)","(6379, 5850)",88.023
"(6457, 5892)","(6379, 5850)",88.589
"(5736, 6081)","(5659, 6014)",102.069
"(6914, 6453)","(7025, 6476)",113.358
"(7025, 6476)","(6914, 6453)",113.358
"(2999, 3089)","(2964, 3203)",119.252
"(2964, 3203)","(2999, 3089)",119.252
"(4098, 4117)","(4191, 4025)",130.817
"(4191, 4025)","(4098, 4117)",130.817
"(4642, 4243)","(4538, 4156)",135.591
"(4659, 5295)","(4760, 5390)",138.658
"(4760, 5390)","(4659, 5295)",138.658
"(6250, 5681)","(6297, 5818)",144.838
"(4086, 4536)","(4100, 4391)",145.674
"(4100, 4391)","(4086, 4536)",145.674
"(6016, 6350)","(6067, 6204)",154.651
"(2215, 1523)","(2235, 1362)",162.237
"(2235, 1362)","(2215, 1523)",162.237
"(4923, 5415)","(5074, 5353)",163.233
"(5074, 5353)","(4923, 5415)",163.233
"(6222, 6318)","(6262, 6478)",164.924
"(6262, 6478)","(6222, 6318)",164.924
"(5419, 5727)","(5578, 5793)",172.154
"(5578, 5793)","(5419, 5727)",172.154
"(7061, 7128)","(7120, 6966)",172.409
"(7120, 6966)","(7061, 7128)",172.409
"(4044, 4730)","(4117, 4890)",175.866
"(4117, 4890)","(4044, 4730)",175.866
"(5350, 5464)","(5294, 5296)",177.088
"(5294, 5296)","(5350, 5464)",177.088
"(2198, 1847)","(2019, 1876)",181.334
"(2019, 1876)","(2198, 1847)",181.334
"(3766, 3080)","(3586, 3058)",181.339
"(4692, 4433)","(4642, 4243)",196.469
"(6650, 5930)","(6457, 5892)",196.705
"(5389, 5116)","(5294, 5296)",203.531
"(4694, 4666)","(4491, 4703)",206.344
"(4491, 4703)","(4694, 4666)",206.344
"(1386, 917)","(1458, 721)",208.806
"(1458, 721)","(1386, 917)",208.806
"(6376, 6175)","(6222, 6318)",210.155
"(5194, 5623)","(5350, 5464)",222.749
"(4214, 3800)","(4191, 4025)",226.173
"(5579, 5424)","(5350, 5464)",232.467
"(7217, 6336)","(7025, 6476)",237.622
"(5711, 5202)","(5579, 5424)",258.279
"(6147, 6720)","(6262, 6478)",267.935
"(7325, 6772)","(7120, 6966)",282.243
"(2851, 2082)","(2830, 1793)",289.762
"(3878, 3896)","(4098, 4117)",311.835
"(3419, 3992)","(3155, 3783)",336.715
"(2467, 2127)","(2460, 1744)",383.064
"(2632, 1395)","(2460, 1744)",389.082
"(2020, 906)","(1876, 535)",397.966
"(1876, 535)","(2020, 906)",397.966
"(2512, 2777)","(2999, 3089)",578.371
"(8114, 7213)","(7325, 6772)",903.882
