og_coord,closest_coord,dist
"(6.637, 6.305)","(6.648, 6.347)",49.72926703662542
"(6.648, 6.347)","(6.637, 6.305)",49.72926703662542
"(1.153, 0.538)","(1.189, 0.575)",57.982756057296896
"(1.189, 0.575)","(1.153, 0.538)",57.982756057296896
"(3.12, 3.583)","(3.09, 3.626)",58.249463516842795
"(3.389, 3.679)","(3.431, 3.708)",58.249463516842795
"(3.09, 3.626)","(3.12, 3.583)",58.249463516842795
"(3.431, 3.708)","(3.389, 3.679)",58.249463516842795
"(5.423, 5.838)","(5.453, 5.884)",62.12889826803627
"(5.453, 5.884)","(5.423, 5.838)",62.12889826803627
"(3.81, 4.162)","(3.864, 4.191)",68.47627326307996
"(3.864, 4.191)","(3.81, 4.162)",68.47627326307996
"(1.318, 0.944)","(1.329, 0.877)",76.11832893594026
"(1.329, 0.877)","(1.318, 0.944)",76.11832893594026
"(3.53, 3.53)","(3.481, 3.469)",87.45856161634491
"(3.481, 3.469)","(3.53, 3.53)",87.45856161634491
"(5.505, 5.751)","(5.563, 5.81)",94.04786015641186
"(5.563, 5.81)","(5.505, 5.751)",94.04786015641186
"(6.824, 6.616)","(6.894, 6.561)",99.6393496566492
"(6.894, 6.561)","(6.824, 6.616)",99.6393496566492
"(2.913, 2.474)","(2.976, 2.539)",101.83319694480774
"(2.976, 2.539)","(2.913, 2.474)",101.83319694480774
"(4.508, 4.65)","(4.409, 4.636)",113.0
"(4.409, 4.636)","(4.508, 4.65)",113.0
"(6.173, 5.842)","(6.15, 5.742)",115.95257651298655
"(6.15, 5.742)","(6.173, 5.842)",115.95257651298655
"(2.439, 2.464)","(2.396, 2.365)",122.24974437601087
"(2.396, 2.365)","(2.439, 2.464)",122.24974437601087
"(1.431, 0.917)","(1.329, 0.877)",122.56018929489298
"(3.335, 3.774)","(3.389, 3.679)",122.67436570041843
"(3.946, 3.877)","(4.063, 3.882)",131.13733259449805
"(4.063, 3.882)","(3.946, 3.877)",131.13733259449805
"(2.486, 2.044)","(2.585, 2.108)",133.1465358167459
"(2.585, 2.108)","(2.486, 2.044)",133.1465358167459
"(3.026, 2.647)","(2.976, 2.539)",134.65882815471105
"(5.21, 4.849)","(5.089, 4.859)",136.444127759314
"(5.089, 4.859)","(5.21, 4.849)",136.444127759314
"(4.983, 4.253)","(4.862, 4.282)",140.91841611372163
"(4.862, 4.282)","(4.983, 4.253)",140.91841611372163
"(2.795, 3.13)","(2.917, 3.167)",143.0034964607509
"(2.917, 3.167)","(2.795, 3.13)",143.0034964607509
"(2.712, 2.364)","(2.819, 2.294)",144.5060552364502
"(2.819, 2.294)","(2.712, 2.364)",144.5060552364502
"(3.555, 3.363)","(3.481, 3.469)",145.90750494748377
"(3.968, 4.007)","(3.946, 3.877)",148.12494725737457
"(1.781, 1.113)","(1.841, 1.234)",152.50573759698355
"(1.841, 1.234)","(1.781, 1.113)",152.50573759698355
"(2.758, 2.991)","(2.653, 2.898)",157.2895419282541
"(2.653, 2.898)","(2.758, 2.991)",157.2895419282541
"(5.092, 5.0)","(5.089, 4.859)",159.02829936838285
"(3.243, 3.652)","(3.12, 3.583)",159.38946012832844
"(5.033, 4.396)","(4.983, 4.253)",171.40595088852663
"(3.686, 3.52)","(3.53, 3.53)",176.34341496069538
"(1.586, 0.998)","(1.431, 0.917)",197.24603925047518
"(5.473, 5.158)","(5.286, 5.097)",220.7351353998724
"(5.286, 5.097)","(5.473, 5.158)",220.7351353998724
"(5.96, 5.689)","(6.15, 5.742)",222.25210910135362
"(4.881, 4.87)","(5.089, 4.859)",234.30749027719963
"(6.388, 5.855)","(6.173, 5.842)",242.404620418011
"(3.056, 3.334)","(2.917, 3.167)",244.9346851713738
"(3.992, 3.659)","(3.946, 3.877)",250.25187311986298
"(2.358, 1.697)","(2.581, 1.702)",252.07141845120006
"(2.581, 1.702)","(2.358, 1.697)",252.07141845120006
"(2.12, 1.709)","(1.888, 1.748)",264.51843035977663
"(1.888, 1.748)","(2.12, 1.709)",264.51843035977663
"(5.324, 5.342)","(5.473, 5.158)",266.74519677025114
"(6.813, 6.137)","(6.637, 6.305)",273.72431386341987
"(4.927, 4.626)","(4.881, 4.87)",279.6891131238397
"(4.191, 4.283)","(4.149, 4.547)",301.8410177560366
"(4.149, 4.547)","(4.191, 4.283)",301.8410177560366
"(5.056, 5.372)","(5.324, 5.342)",303.7976300105055
"(4.574, 4.317)","(4.862, 4.282)",326.33878102364724
"(1.795, 0.78)","(1.586, 0.998)",340.20728975141026
"(3.223, 3.04)","(2.917, 3.167)",373.4621801467988
"(4.189, 4.89)","(4.409, 4.636)",378.549864614954
"(5.931, 5.353)","(5.96, 5.689)",379.4377419287649
"(5.799, 6.252)","(6.142, 6.216)",389.16577444580093
"(6.142, 6.216)","(5.799, 6.252)",389.16577444580093
"(3.8, 4.593)","(4.149, 4.547)",396.2953444086872
"(2.181, 1.058)","(1.841, 1.234)",431.6132528085763
"(2.029, 2.24)","(2.396, 2.365)",436.4057744805859
