og_coord,starfish_coord,dist
"(6868, 6063)","(6862.0, 6046.0)",18.028
"(3912, 4374)","(3877.0, 4359.0)",38.079
"(7545, 7498)","(7497.0, 7490.0)",48.662
"(3682, 3021)","(3734.0, 3007.0)",53.852
"(7030, 7047)","(6994.0, 7089.0)",55.317
"(6968, 6738)","(7024.0, 6738.0)",56.0
"(6752, 6286)","(6768.0, 6341.0)",57.28
"(7437, 7481)","(7497.0, 7490.0)",60.671
"(6476, 6904)","(6508.0, 6963.0)",67.119
"(6501, 6892)","(6508.0, 6963.0)",71.344
"(7494, 7273)","(7464.0, 7203.0)",76.158
"(7613, 7208)","(7557.0, 7155.0)",77.104
"(6451, 6905)","(6508.0, 6963.0)",81.32
"(7746, 7235)","(7824.0, 7206.0)",83.217
"(6203, 6693)","(6159.0, 6768.0)",86.954
"(6892, 6685)","(6800.0, 6685.0)",92.0
"(6224, 5682)","(6194.0, 5592.0)",94.868
"(3447, 3105)","(3425.0, 3011.0)",96.54
"(2416, 1873)","(2510.0, 1850.0)",96.773
"(2343, 1817)","(2244.0, 1820.0)",99.045
"(5155, 4952)","(5071.0, 5008.0)",100.955
"(2316, 2234)","(2417.0, 2220.0)",101.966
"(3639, 3045)","(3734.0, 3007.0)",102.318
"(1974, 1613)","(1999.0, 1512.0)",104.048
"(6690, 5947)","(6621.0, 5868.0)",104.89
"(3484, 3944)","(3581.0, 3986.0)",105.702
"(3017, 2494)","(3032.0, 2389.0)",106.066
"(2989, 2492)","(3032.0, 2389.0)",111.615
"(6698, 6953)","(6597.0, 6884.0)",122.319
"(4069, 5349)","(4188.0, 5386.0)",124.619
"(4480, 4075)","(4519.0, 4197.0)",128.082
"(5811, 5388)","(5711.0, 5307.0)",128.69
"(3253, 3897)","(3355.0, 3814.0)",131.503
"(7240, 7144)","(7363.0, 7097.0)",131.674
"(2120, 1766)","(2244.0, 1820.0)",135.248
"(6507, 5942)","(6621.0, 5868.0)",135.912
"(6544, 5756)","(6621.0, 5868.0)",135.915
"(5285, 5570)","(5151.0, 5530.0)",139.843
"(2687, 2416)","(2552.0, 2461.0)",142.302
"(4560, 5284)","(4703.0, 5313.0)",145.911
"(2438, 1372)","(2510.0, 1502.0)",148.607
"(5933, 5636)","(6018.0, 5760.0)",150.336
"(3349, 3965)","(3355.0, 3814.0)",151.119
"(1488, 865)","(1551.0, 724.0)",154.434
"(2086, 2053)","(2217.0, 2138.0)",156.16
"(2800, 2755)","(2691.0, 2628.0)",167.362
"(5649, 5726)","(5484.0, 5775.0)",172.122
"(5533, 5533)","(5705.0, 5544.0)",172.351
"(6467, 6767)","(6597.0, 6884.0)",174.897
"(2923, 2252)","(3032.0, 2389.0)",175.071
"(2931, 2532)","(3032.0, 2389.0)",175.071
"(6076, 6243)","(6246.0, 6294.0)",177.485
"(7772, 6777)","(7590.0, 6794.0)",182.792
"(5575, 5937)","(5484.0, 5775.0)",185.809
"(4690, 5499)","(4703.0, 5313.0)",186.454
"(5919, 5599)","(6018.0, 5760.0)",189.003
"(5021, 4825)","(5071.0, 5008.0)",189.708
"(7152, 6597)","(7024.0, 6738.0)",190.434
"(5998, 5569)","(6018.0, 5760.0)",192.044
"(2046, 1753)","(2244.0, 1820.0)",209.029
"(2973, 1939)","(2850.0, 1755.0)",221.326
"(7220, 6624)","(7024.0, 6738.0)",226.742
"(4360, 5224)","(4188.0, 5386.0)",236.279
"(2668, 2161)","(2417.0, 2220.0)",257.841
"(1979, 1771)","(1999.0, 1512.0)",259.771
"(1875, 1283)","(1999.0, 1512.0)",260.417
"(6441, 6095)","(6246.0, 6294.0)",278.614
"(3143, 2122)","(3032.0, 2389.0)",289.154
"(4118, 5104)","(4188.0, 5386.0)",290.558
"(4659, 4997)","(4703.0, 5313.0)",319.049
"(4161, 5064)","(4188.0, 5386.0)",323.13
"(4130, 4844)","(4272.0, 4553.0)",323.798
"(4576, 4764)","(4423.0, 4458.0)",342.118
"(4156, 4882)","(4272.0, 4553.0)",348.851
"(3893, 5198)","(4188.0, 5386.0)",349.813
"(3307, 2166)","(3032.0, 2389.0)",354.054
"(3096, 3432)","(3451.0, 3512.0)",363.902
"(4119, 5024)","(4188.0, 5386.0)",368.517
"(1746, 1080)","(1551.0, 724.0)",405.908
"(3403, 2194)","(3032.0, 2389.0)",419.125
"(3457, 2324)","(3032.0, 2389.0)",429.942
"(2072, 911)","(1551.0, 724.0)",553.543
