og_coord,starfish_coord,dist
"(4335.216, 4193.136)","(4331.0, 4208.0)",15.45
"(2419.8, 2242.2)","(2417.0, 2220.0)",22.376
"(4715.28, 5350.2)","(4703.0, 5313.0)",39.174
"(4331.664, 4164.72)","(4331.0, 4208.0)",43.285
"(2411.808, 2272.392)","(2417.0, 2220.0)",52.649
"(4795.2, 4505.712)","(4841.0, 4535.0)",54.364
"(5119.32, 4979.904)","(5071.0, 5008.0)",55.895
"(5128.2, 4966.584)","(5071.0, 5008.0)",70.62
"(5139.744, 4990.56)","(5071.0, 5008.0)",70.922
"(6938.832, 6080.136)","(6862.0, 6046.0)",84.074
"(6943.272, 6067.704)","(6862.0, 6046.0)",84.12
"(3863.688, 3440.112)","(3946.0, 3421.0)",84.502
"(4755.24, 5380.392)","(4826.0, 5334.0)",84.612
"(3885.888, 3348.648)","(3946.0, 3421.0)",94.065
"(2682.648, 1458.096)","(2589.0, 1439.0)",95.575
"(5160.168, 4963.92)","(5071.0, 5008.0)",99.468
"(6588.072, 5962.032)","(6621.0, 5868.0)",99.631
"(7787.76, 7112.88)","(7824.0, 7206.0)",99.923
"(3852.144, 3462.312)","(3946.0, 3421.0)",102.546
"(3769.56, 3591.96)","(3864.0, 3639.0)",105.507
"(6141.408, 5685.864)","(6194.0, 5592.0)",107.594
"(3866.352, 3502.272)","(3946.0, 3421.0)",113.793
"(6650.232, 6724.824)","(6587.0, 6626.0)",117.322
"(6577.416, 5979.792)","(6621.0, 5868.0)",119.988
"(4305.912, 4331.664)","(4331.0, 4208.0)",126.183
"(6551.664, 5976.24)","(6621.0, 5868.0)",128.543
"(6673.32, 6740.808)","(6800.0, 6685.0)",138.428
"(4331.664, 4347.648)","(4331.0, 4208.0)",139.65
"(5245.416, 5310.24)","(5383.0, 5338.0)",140.357
"(5065.152, 5329.776)","(4940.0, 5258.0)",144.273
"(6198.24, 6628.032)","(6159.0, 6768.0)",145.364
"(4308.576, 4352.976)","(4331.0, 4208.0)",146.7
"(6715.056, 6052.608)","(6862.0, 6046.0)",147.093
"(6713.28, 6199.128)","(6768.0, 6341.0)",152.059
"(5629.032, 5827.056)","(5484.0, 5775.0)",154.091
"(2690.64, 2381.616)","(2552.0, 2461.0)",159.759
"(5067.816, 5359.08)","(4940.0, 5258.0)",162.954
"(6238.2, 6623.592)","(6159.0, 6768.0)",164.701
"(5214.336, 5338.656)","(5383.0, 5338.0)",168.665
"(2559.216, 2013.096)","(2510.0, 1850.0)",170.36
"(6722.16, 6176.04)","(6768.0, 6341.0)",171.211
"(7890.768, 7040.064)","(7824.0, 7206.0)",178.865
"(5106.0, 5352.864)","(5151.0, 5530.0)",182.763
"(2529.912, 2037.072)","(2510.0, 1850.0)",188.129
"(5185.032, 5280.936)","(5383.0, 5338.0)",206.028
"(2746.584, 2391.384)","(2552.0, 2461.0)",206.662
"(5172.6, 5310.24)","(5383.0, 5338.0)",212.223
"(4668.216, 5100.672)","(4703.0, 5313.0)",215.158
"(3009.432, 2172.048)","(3032.0, 2389.0)",218.123
"(7237.2, 7281.6)","(7363.0, 7097.0)",223.389
"(2848.704, 2978.352)","(2978.0, 2796.0)",223.539
"(4662.0, 5089.128)","(4703.0, 5313.0)",227.595
"(3908.088, 3958.704)","(3949.0, 3731.0)",231.35
"(4187.808, 4779.216)","(4272.0, 4553.0)",241.375
"(2996.112, 2148.96)","(3032.0, 2389.0)",242.708
"(3927.624, 3979.128)","(3949.0, 3731.0)",249.047
"(4677.096, 5065.152)","(4703.0, 5313.0)",249.198
"(3044.064, 1924.296)","(2850.0, 1755.0)",257.531
"(3921.408, 3991.56)","(3949.0, 3731.0)",262.017
"(7238.088, 7387.272)","(7496.0, 7435.0)",262.291
"(3889.44, 3993.336)","(3949.0, 3731.0)",269.012
"(3147.072, 3638.136)","(3355.0, 3814.0)",272.327
"(4993.224, 5758.68)","(5151.0, 5530.0)",277.827
"(4081.248, 4085.688)","(4331.0, 4208.0)",278.094
"(3919.632, 4009.32)","(3949.0, 3731.0)",279.865
"(3060.936, 1942.056)","(2850.0, 1755.0)",281.929
"(3145.296, 3623.928)","(3355.0, 3814.0)",283.025
"(8095.896, 7325.112)","(7824.0, 7206.0)",296.842
"(2710.176, 2140.08)","(2417.0, 2220.0)",303.874
"(3126.648, 3599.952)","(3355.0, 3814.0)",312.988
"(3922.296, 5215.224)","(4188.0, 5386.0)",315.853
"(4953.264, 5779.104)","(5151.0, 5530.0)",318.045
"(4407.144, 4847.592)","(4272.0, 4553.0)",324.112
"(3093.792, 3615.936)","(3355.0, 3814.0)",327.809
"(1408.368, 1056.72)","(1551.0, 724.0)",362.003
"(2804.304, 3115.992)","(2978.0, 2796.0)",364.095
"(1403.928, 1073.592)","(1551.0, 724.0)",379.269
"(1416.36, 1094.016)","(1551.0, 724.0)",393.751
"(1401.264, 1094.904)","(1551.0, 724.0)",399.988
"(2233.32, 1040.736)","(1999.0, 1512.0)",526.304
"(2213.784, 1030.08)","(1999.0, 1512.0)",527.616
