og_coord,closest_coord,dist
"(920, 99)","(920.0, 99.0)",0.0
"(774, 1442)","(774.0, 1442.0)",0.0
"(1198, 2389)","(1198.0, 2389.0)",0.0
"(614, 463)","(614.0, 463.0)",0.0
"(1359, 1571)","(1359.0, 1571.0)",0.0
"(1243, 2285)","(1243.0, 2285.0)",0.0
"(2686, 556)","(2686.0, 556.0)",0.0
"(2590, 3059)","(2590.0, 3059.0)",0.0
"(1898, 957)","(1898.0, 957.0)",0.0
"(2949, 2288)","(2949.0, 2288.0)",0.0
"(2730, 2197)","(2730.0, 2197.0)",0.0
"(421, 1060)","(421.0, 1060.0)",0.0
"(3278, 2212)","(3278.0, 2212.0)",0.0
"(173, 354)","(173.0, 354.0)",0.0
"(1695, 497)","(1695.0, 497.0)",0.0
"(566, 2146)","(566.0, 2146.0)",0.0
"(794, 1969)","(794.0, 1969.0)",0.0
"(1691, 932)","(1691.0, 932.0)",0.0
"(2563, 602)","(2563.0, 602.0)",0.0
"(885, 677)","(885.0, 677.0)",0.0
"(3285, 1279)","(3285.0, 1279.0)",0.0
"(2308, 1691)","(2308.0, 1691.0)",0.0
"(2209, 989)","(2209.0, 989.0)",0.0
"(2425, 473)","(2425.0, 473.0)",0.0
"(426, 1784)","(426.0, 1784.0)",0.0
"(2636, 3642)","(2636.0, 3642.0)",0.0
"(2260, 1339)","(2260.0, 1339.0)",0.0
"(608, 1273)","(608.0, 1273.0)",0.0
"(3008, 1983)","(3008.0, 1983.0)",0.0
"(1784, 1438)","(1784.0, 1438.0)",0.0
"(3262, 2249)","(3262.0, 2249.0)",0.0
"(1657, 1442)","(1657.0, 1442.0)",0.0
"(2768, 3312)","(2768.0, 3312.0)",0.0
"(1887, 3253)","(1887.0, 3253.0)",0.0
"(1983, 2943)","(1983.0, 2943.0)",0.0
"(1455, 1255)","(1455.0, 1255.0)",0.0
"(3074, 3077)","(3074.0, 3077.0)",0.0
"(1600, 2769)","(1600.0, 2769.0)",0.0
"(1053, 2557)","(1053.0, 2557.0)",0.0
"(1952, 580)","(1952.0, 580.0)",0.0
"(2746, 90)","(2746.0, 90.0)",0.0
"(2764, 1505)","(2764.0, 1505.0)",0.0
"(1437, 3629)","(1437.0, 3629.0)",0.0
"(337, 1975)","(337.0, 1975.0)",0.0
"(1148, 1579)","(1148.0, 1579.0)",0.0
