og_coord,starfish_coord,dist
"(2419.8, 2242.2)","(2418.0, 2222.0)",20.28
"(5119.32, 4979.904)","(5104.0, 4962.0)",23.564
"(5128.2, 4966.584)","(5104.0, 4962.0)",24.63
"(5139.744, 4990.56)","(5104.0, 4962.0)",45.753
"(2682.648, 1458.096)","(2720.0, 1488.0)",47.848
"(2411.808, 2272.392)","(2418.0, 2222.0)",50.771
"(5160.168, 4963.92)","(5104.0, 4962.0)",56.201
"(6715.056, 6052.608)","(6764.0, 6008.0)",66.222
"(5067.816, 5359.08)","(4993.0, 5356.0)",74.879
"(5065.152, 5329.776)","(4993.0, 5356.0)",76.77
"(6198.24, 6628.032)","(6180.0, 6552.0)",78.189
"(6943.272, 6067.704)","(6876.0, 6014.0)",86.079
"(6938.832, 6080.136)","(6876.0, 6014.0)",91.224
"(6722.16, 6176.04)","(6811.0, 6199.0)",91.759
"(6238.2, 6623.592)","(6180.0, 6552.0)",92.264
"(6713.28, 6199.128)","(6811.0, 6199.0)",97.72
"(4187.808, 4779.216)","(4282.0, 4734.0)",104.483
"(7787.76, 7112.88)","(7770.0, 7218.0)",106.61
"(3009.432, 2172.048)","(3096.0, 2107.0)",108.283
"(2996.112, 2148.96)","(3096.0, 2107.0)",108.343
"(5106.0, 5352.864)","(4993.0, 5356.0)",113.044
"(4331.664, 4164.72)","(4347.0, 4047.0)",118.715
"(5629.032, 5827.056)","(5553.0, 5734.0)",120.168
"(2710.176, 2140.08)","(2597.0, 2181.0)",120.346
"(6673.32, 6740.808)","(6753.0, 6831.0)",120.347
"(7237.2, 7281.6)","(7151.0, 7166.0)",144.201
"(4335.216, 4193.136)","(4347.0, 4047.0)",146.61
"(6650.232, 6724.824)","(6753.0, 6831.0)",147.765
"(4677.096, 5065.152)","(4736.0, 4928.0)",149.266
"(2848.704, 2978.352)","(2772.0, 2848.0)",151.245
"(2529.912, 2037.072)","(2597.0, 2181.0)",158.796
"(3060.936, 1942.056)","(3096.0, 2107.0)",168.63
"(4407.144, 4847.592)","(4282.0, 4734.0)",169.009
"(2559.216, 2013.096)","(2597.0, 2181.0)",172.103
"(6551.664, 5976.24)","(6388.0, 5921.0)",172.735
"(4662.0, 5089.128)","(4489.0, 5064.0)",174.815
"(6588.072, 5962.032)","(6764.0, 6008.0)",181.834
"(3866.352, 3502.272)","(4047.0, 3531.0)",182.918
"(4668.216, 5100.672)","(4489.0, 5064.0)",182.93
"(4331.664, 4347.648)","(4480.0, 4457.0)",184.286
"(5172.6, 5310.24)","(4993.0, 5356.0)",185.338
"(4795.2, 4505.712)","(4665.0, 4638.0)",185.613
"(2804.304, 3115.992)","(2692.0, 2966.0)",187.376
"(6577.416, 5979.792)","(6764.0, 6008.0)",188.704
"(3044.064, 1924.296)","(3096.0, 2107.0)",189.942
"(3126.648, 3599.952)","(3112.0, 3409.0)",191.513
"(4308.576, 4352.976)","(4272.0, 4550.0)",200.39
"(3863.688, 3440.112)","(4047.0, 3531.0)",204.607
"(5185.032, 5280.936)","(4993.0, 5356.0)",206.182
"(3852.144, 3462.312)","(4047.0, 3531.0)",206.608
"(3093.792, 3615.936)","(3112.0, 3409.0)",207.736
"(3769.56, 3591.96)","(3960.0, 3678.0)",208.974
"(7890.768, 7040.064)","(7907.0, 6829.0)",211.687
"(4305.912, 4331.664)","(4480.0, 4457.0)",214.513
"(2690.64, 2381.616)","(2479.0, 2428.0)",216.663
"(3145.296, 3623.928)","(3112.0, 3409.0)",217.492
"(5214.336, 5338.656)","(4993.0, 5356.0)",222.015
"(1416.36, 1094.016)","(1594.0, 1231.0)",224.323
"(4993.224, 5758.68)","(4956.0, 5533.0)",228.729
"(3147.072, 3638.136)","(3112.0, 3409.0)",231.805
"(1401.264, 1094.904)","(1594.0, 1231.0)",235.943
"(7238.088, 7387.272)","(7151.0, 7166.0)",237.793
"(4755.24, 5380.392)","(4993.0, 5356.0)",239.008
"(3885.888, 3348.648)","(4047.0, 3531.0)",243.33
"(4953.264, 5779.104)","(4956.0, 5533.0)",246.119
"(1403.928, 1073.592)","(1594.0, 1231.0)",246.789
"(1408.368, 1056.72)","(1594.0, 1231.0)",254.623
"(5245.416, 5310.24)","(4993.0, 5356.0)",256.53
"(2746.584, 2391.384)","(2597.0, 2181.0)",258.141
"(4081.248, 4085.688)","(4347.0, 4047.0)",268.553
"(4715.28, 5350.2)","(4993.0, 5356.0)",277.781
"(3908.088, 3958.704)","(3960.0, 3678.0)",285.464
"(2213.784, 1030.08)","(1974.0, 1189.0)",287.666
"(6141.408, 5685.864)","(6403.0, 5817.0)",292.621
"(2233.32, 1040.736)","(1974.0, 1189.0)",298.712
"(3927.624, 3979.128)","(3960.0, 3678.0)",302.863
"(3921.408, 3991.56)","(3960.0, 3678.0)",315.926
"(3889.44, 3993.336)","(3960.0, 3678.0)",323.134
"(3919.632, 4009.32)","(3960.0, 3678.0)",333.77
"(8095.896, 7325.112)","(7770.0, 7218.0)",343.047
"(3922.296, 5215.224)","(4292.0, 5334.0)",388.315
